ID,filename,trial_type,chamber,channel_letter,channel_num,set_number,average_speed,total_flight_time,distance,shortest_flying_bout,longest_flying_bout,portion_flying,total_duration,max_speed,test_date,time_start,time_end,duration_check,sex,population,county,site,host_plant,flew,flight_type,NOTES,mass,EWM,latitude,longitude,total_eggs,beak,thorax,wing,body,w_morph,morph_notes
245,set016-3-10-2020-A3_245.txt,T2,A-3,A,3,16,0,0,0,0,0,0,2210.55,0,3/10/20,8:04:00,8:36:00,1920,M,North Key Largo,North Key Largo,MM165,C. corindum,N,,,0.034,N,25.2275238,-80.3283788,,6.38,2.99,7.66,10.66,L,
324,set016-3-10-2020-A3_324.txt,T2,A-3,A,3,16,0.348977611,47742.07,16343.9679,0,31852.47,0.990141324,48217.43,1.365869565,3/10/20,8:40:00,22:02:52,48172,M,North Key Largo,North Key Largo,DD front,C. corindum,Y,C,,0.038,N,25.2734885,-80.3040957,,6.67,3.2,8.46,11.4,L,
156,set016-3-10-2020-A4_156.txt,T2,A-4,A,4,16,0,0,0.6283,0,0,0,1914.99,0,3/10/20,9:15:00,9:47:00,1920,F,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.068,Y,25.491362,-80.485821,153,6.63,3.15,8.18,11.58,L,
206,set016-3-10-2020-A4_206.txt,T2,A-4,A,4,16,0.159467005,0,1.8849,0,0,0,2218.71,0,3/10/20,8:04:00,8:36:00,1920,M,Plantation Key,Plantation Key,Founder's,C. corindum,N,,,0.033,N,24.96424,-80.5673321,,5.51,2.82,7.41,10.82,L,
210,set016-3-10-2020-A4_210.txt,T2,A-4,A,4,16,0.256050067,2785.43,698.0413,0,2785.43,0.693446757,4016.79,1.365869565,3/10/20,10:51:00,11:40:00,2940,F,Plantation Key,Plantation Key,Founder's,C. corindum,Y,C,,0.054,N,24.96424,-80.5673321,,9.02,3.45,9.36,13.06,L,
218,set016-3-10-2020-A4_218.txt,T2,A-4,A,4,16,0.424669074,10830.24,4465.9564,0,10830.24,0.858301045,12618.23,1.396222222,3/10/20,11:59:00,15:28:00,12540,M,Key Largo,Key Largo,JP,C. corindum,Y,C,,0.048,N,25.1284578,-80.4080913,,5.94,3.04,8.7,11.56,L,
246,set016-3-10-2020-A4_246.txt,T2,A-4,A,4,16,0,0,0.6283,0,0,0,1918.23,0,3/10/20,10:19:00,10:49:00,1800,F,North Key Largo,North Key Largo,N. Dagny,C. corindum,N,,,0.137,Y,25.1820931,-80.3631938,155,8.15,4.04,10.52,14.5,L,
48,set016-3-10-2020-A4_48.txt,T2,A-4,A,4,16,0,0,1.2566,0,0,0,1866.71,0,3/10/20,9:48:00,10:18:00,1800,M,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.048,Y,25.491362,-80.485821,2,6.05,3.37,8.45,11.71,L,wings torn at the end
59,set016-3-10-2020-A4_59.txt,T2,A-4,A,4,16,0,0,0,0,0,0,2182.27,0,3/10/20,8:41:00,9:14:00,1980,F,Lake Placid,Highlands,110N Main,K.elegans,N,,,0.075,Y,26.298631,-81.36615,56,6.06,3.2,9.63,12.74,L,
10,set016-3-10-2020-B1_10.txt,T2,B-1,B,1,16,0.298767126,8561.37,2489.3246,0,8561.37,0.888393686,9636.91,0.537008547,3/10/20,8:42:00,11:13:00,9060,M,Plantation Key,Plantation Key,Founder's,C. corindum,Y,C,,0.051,N,24.96424,-80.5673321,,6.09,3.28,8.56,12.21,L,
247,set016-3-10-2020-B1_247.txt,T2,B-1,B,1,16,0.240891169,24.41,3.1415,0,24.41,0.006156197,3965.11,0.270818966,3/10/20,12:00:00,12:33:00,1980,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,B,,0.034,N,25.1820931,-80.3631938,,5.77,2.91,7.4,10.49,L,
314,set016-3-10-2020-B1_314.txt,T2,B-1,B,1,16,0.808815258,2.41,2.5132,0,2.41,0.001085669,2219.83,1.064915254,3/10/20,11:22:00,11:56:00,2040,F,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.082,Y,25.1000151,-80.437522,92,7.92,3.47,9.99,13.92,L,thorax torn on one side
393,set016-3-10-2020-B1_393.txt,T2,B-1,B,1,16,0,0,0,0,0,0,2412.79,0,3/10/20,8:05:00,8:36:00,1860,F,Plantation Key,Plantation Key,Founder's,C. corindum,N,,,0.096,Y,24.96424,-80.5673321,29,7.51,3.55,9.04,12.63,LS,
6,set016-3-10-2020-B1_6.txt,T2,B-1,B,1,16,0.378299764,37066.71,13521.6443,0,34142.2,0.991504457,37384.31,0.537008547,3/10/20,13:07:00,23:29:29,37349,M,Plantation Key,Plantation Key,Founder's,C. corindum,Y,C,,0.043,N,24.96424,-80.5673321,,5.76,3.04,8.03,11,L,
169,set016-3-10-2020-B2_169.txt,T2,B-2,B,2,16,0.181801945,9907.43,1495.9823,82.72,1868.51,0.821643099,12058.07,1.396222222,3/10/20,8:05:00,11:13:00,11280,M,Lake Placid,Highlands,110N Main,K.elegans,Y,C,,0.044,N,26.298631,-81.36615,,5.88,3.05,9,12.01,L,
170,set016-3-10-2020-B2_170.txt,T2,B-2,B,2,16,0,0,0.6283,0,0,0,2218.79,0,3/10/20,11:25:00,11:56:00,1860,M,Lake Placid,Highlands,110N Main,K.elegans,Y,B,,0.046,N,26.298631,-81.36615,,5.73,3.17,9.12,11.97,L,wings torn at the end
201,set016-3-10-2020-B2_201.txt,T2,B-2,B,2,16,0,0,0,0,0,0,1944.23,0,3/10/20,13:08:00,13:40:00,1920,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,N,,,0.043,N,24.9735748,-80.5539224,,5.72,3.05,8.13,11.52,L,
258,set016-3-10-2020-B2_258.txt,T2,B-2,B,2,16,0.298926697,27.3,7.5396,0,24.24,0.006776094,4028.87,0.448785714,3/10/20,12:01:00,12:33:00,1920,M,Homestead,Miami-Dade,SW 296th St,K.elegans,Y,B,,0.03,N,25.491362,-80.485821,,5.49,2.65,7.22,10.07,L,
108,set016-3-10-2020-B3_108.txt,T2,B-3,B,3,16,0.543962543,46.11,18.849,0,31.4,0.020789468,2217.95,1.365869565,3/10/20,11:26:00,11:56:00,1800,M,Plantation Key,Plantation Key,Founder's,C. corindum,N,,,0.051,N,24.96424,-80.5673321,,6.06,3.26,8.5,11.93,L,
115,set016-3-10-2020-B3_115.txt,T2,B-3,B,3,16,0.619023179,0,1.8849,0,0,0,1903.31,0.208046358,3/10/20,13:09:00,13:40:00,1860,F,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.083,Y,25.1000151,-80.437522,226,7.43,3.39,8.93,12.56,LS,
225,set016-3-10-2020-B3_225.txt,T2,B-3,B,3,16,0.229308391,8717.68,1933.2791,0,8717.68,0.903709616,9646.55,0.400191083,3/10/20,8:43:00,11:13:00,9000,M,North Key Largo,North Key Largo,DD front,C. corindum,Y,C,,0.033,N,25.2734885,-80.3040957,,5.34,2.93,7.63,10.63,L,
267,set016-3-10-2020-B3_267.txt,T2,B-3,B,3,16,0,0,0,0,0,0,2419.43,0,3/10/20,8:06:00,8:36:00,1800,M,Lake Placid,Highlands,110N Main,K.elegans,N,,,0.037,N,26.298631,-81.36615,,5.56,3.1,8.99,12.33,L,
342,set016-3-10-2020-B3_342.txt,T2,B-3,B,3,16,0.558106194,78.21,4.3981,73.43,73.43,0.019250697,4062.71,1.013387097,3/10/20,12:02:00,12:33:00,1860,F,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,N,,,0.098,Y,25.1755702,-80.36780089,1,7.53,3.27,8.13,12.13,L,
116,set016-3-10-2020-B4_116.txt,T2,B-4,B,4,16,0.354467663,2702.26,23.8754,0,2639.26,0.650064591,4156.91,0.472406015,3/10/20,12:03:00,12:33:00,1800,F,Key Largo,Key Largo,JP,C. corindum,Y,B,,0.085,Y,25.1284578,-80.4080913,4,7.57,3.33,8.38,12.11,L,
119,set016-3-10-2020-B4_119.txt,T2,B-4,B,4,16,0.255232075,55.09,14.4509,0,27,0.027850379,1978.07,0.322205128,3/10/20,8:44:00,9:14:00,1800,F,Key Largo,Key Largo,JP,C. corindum,Y,B,,0.047,N,25.1284578,-80.4080913,,6.96,3.18,8.31,11.78,L,
343,set016-3-10-2020-B4_343.txt,T2,B-4,B,4,16,0.140244732,1115.22,150.792,66.26,690.82,0.459477165,2427.15,0.400191083,3/10/20,8:06:00,8:36:00,1800,M,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,Y,CB,,0.041,N,25.1755702,-80.36780089,,6.05,3.03,8.31,11.52,L,
420,set016-3-10-2020-B4_420.txt,T2,B-4,B,4,16,0,0,0,0,0,0,1800.39,0,3/10/20,13:10:00,13:40:00,1800,F,North Key Largo,North Key Largo,N. Dagny,C. corindum,N,,,0.062,Y,25.1820931,-80.3631938,211,7.02,3.06,7.35,10.48,L,wings torn at the end
53,set016-3-10-2020-B4_53.txt,T2,B-4,B,4,16,0.200972836,7733.91,1377.8619,0,7154.16,0.782196182,9887.43,1.336808511,3/10/20,9:16:00,11:37:00,8460,F,Lake Placid,Highlands,110N Main,K.elegans,Y,BC,,0.067,N,26.298631,-81.36615,22,8.31,3.71,9.77,13.61,L,
