ID,filename,channel_num,channel_letter,chamber,set_number,average_speed,total_flight_time,distance,shortest_flying_bout,longest_flying_bout,portion_flying,total_duration,max_speed,box,test_date,time_start,sex,population,site,host_plant,flew,died?,flight_type,flight_details,NOTES,mass,short-wing?,eggs,time_end,latitude,longitude
333,set055-10-30-19-B4.txt,4,B,B-4,55,0,0,0.6283,0,0,0,5400.0,0,,10.3,1:50pm,F,Lake Placid,Barber shop,K. elegans,N,,,,,0.071,,Y,,27.298660028,-81.36611608
312,set056-10-30-19-A1.txt,1,A,A-1,56,0.4756401120893600,855.1000000000000,11.309400000000000,0,840.4000000000000,0.1583518518518520,5400.0,0.8975714285716620,,10.3,3:30pm,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.042,,,,27.298660028,-81.36611608
332,set056-10-30-19-A2.txt,2,A,A-2,56,0.4849622334855890,5397.400000000000,2592.9940999999900,0,5397.400000000000,0.9995185185185190,5400.0,0.6283,,10.3,3:30pm,M,Lake Placid,Barber shop,K. elegans,Y,,C,continuous; +90,,0.048,,,,27.298660028,-81.36611608
318,set056-10-30-19-A3.txt,3,A,A-3,56,0,0,0.6283,0,0,0,5400.0,0,,10.3,3:30pm,M,Lake Placid,Barber shop,K. elegans,N,,,,,0.035,,,,27.298660028,-81.36611608
123,set056-10-30-19-A4.txt,4,A,A-4,56,0.2785976680817960,4668.9,8.7962,0,4615.3,0.864611111111111,5400.0,0.3695882352941570,,10.3,3:30pm,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.047,,,,25.491968,-80.48562
92,set056-10-30-19-B1.txt,1,B,B-1,56,0,0,0,0,0,0,5330.2,0,,10.3,3:30pm,M,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.041,,,,25.491968,-80.48562
103,set056-10-30-19-B2.txt,2,B,B-2,56,0.3760791669991620,2349.8,835.6389999999920,70.19999999999980,1980.2000000000000,0.4408464973171740,5330.2,0.5235833333334130,,10.3,3:30pm,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,BC,bursts to continuous; +90,,0.048,,,,25.491968,-80.48562
31,set056-10-30-19-B3.txt,3,B,B-3,56,0,0,0,0,0,0,5330.2,0,,10.3,3:30pm,M,Plantation Key,Founder's #1,C. corindum ,N,,,,,0.036,,,,24.96448253,-80.56738908
300,set056-10-30-19-B4.txt,4,B,B-4,56,0,0,0.6283,0,0,0,5330.2,0,,10.3,3:30pm,M,Lake Placid,Barber shop,K. elegans,N,,,,,0.038,,,,27.298660028,-81.36611608
258,set057-10-31-19-B1.txt,1,B,B-1,57,0,0,1.2566,0,0,0,5400.0,0,P,10.31,9:20am,M,North Key Largo,DD,C. corindum ,N,,,,,0.041,,,,25.28636983,-80.29077075
102,set057-10-31-19-B2.txt,2,B,B-2,57,0,0,0,0,0,0,5400.0,0,,10.31,9:20am,F,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.118,,Y,,25.491968,-80.48562
197,set057-10-31-19-B3.txt,3,B,B-3,57,0.26421995223592800,61.09999999999960,17.592400000000000,0,26.699999999999800,0.011314814814814700,5400.0,1.2566,,10.31,9:20am,M,North Key Largo,Charlemagne,C. corindum ,Y,,B,bursts,,0.036,,,,25.1948419,-80.34590136
105,set057-10-31-19-B4.txt,4,B,B-4,57,0,0,0,0,0,0,5400.0,0,,10.31,9:20am,F,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.086,,Y,,25.491968,-80.48562
238,set058-10-31-19-A1.txt,1,A,A-1,58,0,0,0,0,0,0,5400.0,0,P,10.31,11:00am,F,North Key Largo,Carysfort,C. corindum ,N,,,,,0.117,,Y,,25.25647566,-80.31068981
387,set058-10-31-19-A2.txt,2,A,A-2,58,0.3739366858464290,4371.3,1614.7310000000600,0,4371.3,0.8095,5400.0,0.44878571428583100,,10.31,11:00am,F,Leesburg,Veteran’s Memorial Park,K. elegans,Y,,C,continuous; +90,,0.051,,Y,,28.812980,-81.877895
296,set058-10-31-19-A3.txt,3,A,A-3,58,0.23760517613140600,237.60000000000000,56.5470000000001,0,52.5,0.04400000000000000,5400.0,0.31415,P,10.31,11:00am,F,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.058,,Y,,27.298660028,-81.36611608
276,set058-10-31-19-A4.txt,4,A,A-4,58,0.4084920912671100,5351.8,2155.6973000000900,61.5,5290.3,0.9910740740740740,5400.0,0.4833076923079630,,10.31,11:00am,M,North Key Largo,DD,C. corindum ,Y,,C,continuous; +90,,0.051,,,,25.28636983,-80.29077075
295,set058-10-31-19-B1.txt,1,B,B-1,58,0.41234734197589200,4968.5,2018.7279000001100,0,4582.600000000000,0.9200925925925930,5400.0,0.6981111111106880,P,10.31,11:00am,M,Lake Placid,Barber shop,K. elegans,Y,,C,continuous; +90,,0.048,,,,27.298660028,-81.36611608
302,set058-10-31-19-B2.txt,2,B,B-2,58,0.3629993862082620,1986.5000000000000,699.926199999999,105.60000000000000,1251.9000000000000,0.3678703703703700,5400.0,0.5235833333333380,,10.31,11:00am,F,Lake Placid,Barber shop,K. elegans,Y,,C,continuous; +90,,0.079,,Y,,27.298660028,-81.36611608
107,set058-10-31-19-B3.txt,3,B,B-3,58,0,0,1.2566,0,0,0,5400.0,0,,10.31,11:00am,F,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.111,,Y,,25.491968,-80.48562
252,set058-10-31-19-B4.txt,4,B,B-4,58,0,0,1.2566,0,0,0,5400.0,0,,10.31,11:00am,F,North Key Largo,DD -inter,C. corindum ,N,,,,,0.085,,Y,,25.252842,-80.311826
299,set059-10-31-19-A1.txt,1,A,A-1,59,0.25619434252165200,2597.2000000000000,202.94089999999900,0,813.0,0.48096296296296300,5400.0,0.36958823529395900,P,10.31,12:45pm,M,Lake Placid,Barber shop,K. elegans,Y,,BC,bursts to continuous; +90,checked every 5 min,0.043,,,,27.298660028,-81.36611608
135,set059-10-31-19-A2.txt,2,A,A-2,59,0.5235833333333320,0,3.7698000000000000,0,0,0,5400.0,0,,10.31,12:45pm,F,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,checked every 5 min,0.085,,Y,,25.491968,-80.48562
331,set059-10-31-19-A3.txt,3,A,A-3,59,0.31556032547699200,58.3,3.1415000000000000,0,53.8,0.010796296296296300,5400.0,0.5711818181818180,,10.31,12:45pm,F,Lake Placid,Barber shop,K. elegans,N,,,,checked every 5 min,0.111,,Y,,27.298660028,-81.36611608
262,set059-10-31-19-A4.txt,4,A,A-4,59,0.2496828955312540,1809.5000000000000,141.99580000000000,67.19999999999980,482.90000000000000,0.3350925925925930,5400.0,1.2566,,10.31,12:45pm,M,North Key Largo,DD,C. corindum ,Y,,B,bursts to continuous?,checked every 5 min,0.041,,,,25.28636983,-80.29077075
280,set059-10-31-19-B1.txt,1,B,B-1,59,0.16081488095238100,0,6.283,0,0,0,5400.0,0.11219642857142800,,10.31,12:45pm,M,North Key Largo,DD,C. corindum ,N,,,,checked every 5 min,0.043,,,,25.28636983,-80.29077075
381,set059-10-31-19-B2.txt,2,B,B-2,59,0.20045761904761800,0,1.8849,0,0,0,5400.0,0.14959523809523600,,10.31,12:45pm,F,Leesburg,Veteran’s Memorial Park,K. elegans,N,,,,checked every 5 min,0.096,,Y,,28.812980,-81.877895
129,set059-10-31-19-B3.txt,3,B,B-3,59,0.3245584469796840,2861.6000000000000,87.96200000000000,0,442.5,0.5299259259259260,5400.0,0.4833076923079630,,10.31,12:45pm,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts to longer burst,checked every 5 min,0.052,,,,25.491968,-80.48562
65,set059-10-31-19-B4.txt,4,B,B-4,59,0.36470058599937100,442.1000000000000,6.283,0,414.1000000000000,0.08187037037037040,5400.0,0.4487857142856850,,10.31,12:45pm,F,Key Largo,JP Grove,C. corindum ,N,,,,checked every 5 min,0.071,,Y,,25.187398,-80.358596
50,set060-10-31-19-A1.txt,1,A,A-1,60,0.2428117708333200,2208.6000000000000,3.7698000000000000,0,2203.3,0.4090000000000000,5400.0,0.25132,,10.31,2:20pm,M,Key Largo,JP Grove,C. corindum ,Y,,B,bursts,,0.045,,,,25.187398,-80.358596
73,set060-10-31-19-A2.txt,2,A,A-2,60,0,0,0.6283,0,0,0,5400.0,0,,10.31,2:20pm,M,North Key Largo,Dagny Trellis,C. corindum ,N,,,,,0.042,,,,25.1755048,-80.36782055
114,set060-10-31-19-A3.txt,3,A,A-3,60,0,0,0,0,0,0,5400.0,0,,10.31,2:20pm,M,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.044,,,,25.491968,-80.48562
339,set060-10-31-19-A4.txt,4,A,A-4,60,0.49768286450829800,5268.5,2604.303499999990,0,4800.9,0.9756481481481480,5400.0,0.6283,,10.31,2:20pm,M,Lake Placid,Barber shop,K. elegans,Y,,C,continuous; +90,,0.051,,,,27.298660028,-81.36611608
409,set060-10-31-19-B1.txt,1,B,B-1,60,0,0,1.2566,0,0,0,5400.0,0,,10.31,2:20pm,M,Gainesville,NW 10th Ave & 18th St,K. elegans,N,,,,,0.043,,,,29.661821,-82.347211
310,set060-10-31-19-B2.txt,2,B,B-2,60,0,0,0,0,0,0,5400.0,0,,10.31,2:20pm,F,Lake Placid,Barber shop,K. elegans,N,,,,,0.147,,Y,,27.298660028,-81.36611608
263,set060-10-31-19-B3.txt,3,B,B-3,60,0,0,0,0,0,0,5400.0,0,,10.31,2:20pm,F,North Key Largo,DD,C. corindum ,N,,,,,0.09,,Y,,25.28636983,-80.29077075
183,set060-10-31-19-B4.txt,4,B,B-4,60,0.30566032930271700,187.30000000000000,53.40550000000010,0,50.40000000000010,0.034685185185185100,5400.0,0.48330769230762500,P,10.31,2:20pm,M,North Key Largo,N. Dagny,C. corindum ,Y,,B,bursts,,0.039,,,,25.18229498,-80.36369887
113,set061-10-31-19-A1.txt,1,A,A-1,61,0.21506684605330100,4143.0,854.487999999991,139.00000000000000,3628.0000000000000,0.7672222222222220,5400.0,0.8975714285713700,,10.31,4:00pm,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous; +90,,0.039,,,,25.491968,-80.48562
349,set061-10-31-19-A2.txt,2,A,A-2,61,0.461430784387131,3171.0000000000000,40.21120000000000,0,788.1000000000000,0.5872222222222220,5400.0,0.7853750000000450,,10.31,4:00pm,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.037,,,,27.298660028,-81.36611608
275,set061-10-31-19-A3.txt,3,A,A-3,61,0.12566,0,2.5132,0,0,0,5400.0,0,,10.31,4:00pm,F,North Key Largo,DD,C. corindum ,N,,,,,0.113,,Y,,25.28636983,-80.29077075
187,set061-10-31-19-A4.txt,4,A,A-4,61,0.44970768860288100,65.30000000000070,40.21120000000000,0,25.800000000000100,0.012092592592592700,5400.0,0.8975714285716620,,10.31,4:00pm,F,North Key Largo,N. Dagny,C. corindum ,N,,,,,0.089,,Y,,25.18229498,-80.36369887
120,set062-11-01-19-B1.txt,1,B,B-1,62,0.2742438138152760,4230.9,1120.8871999999900,191.9,3941.0,0.7835,5400.0,0.5235833333333130,,11.01,9:05am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous; +90,,0.048,,,,25.491968,-80.48562
375,set062-11-01-19-B2.txt,2,B,B-2,62,0,0,0,0,0,0,5400.0,0,P,11.01,9:05am,F,Leesburg,Veteran’s Memorial Park,K. elegans,N,,,,,0.104,,Y,,28.812980,-81.877895
78,set062-11-01-19-B3.txt,3,B,B-3,62,0,0,0,0,0,0,5400.0,0,,11.01,9:05am,M,North Key Largo,Dagny Trellis,C. corindum ,N,,,,,0.032,,,,25.1755048,-80.36782055
404,set062-11-01-19-B4.txt,4,B,B-4,62,0.2841337298531950,5288.200000000000,1298.0678000000200,0,4630.900000000000,0.9792962962962960,5400.0,0.5711818181818650,P,11.01,9:05am,F,Gainesville,NW 10th Ave & 18th St,K. elegans,Y,,C,continuous; +90,,0.082,,Y,,29.661821,-82.347211
205,set063-11-01-19-A1.txt,1,A,A-1,63,0,0,0,0,0,0,5400.0,0,,11.01,10:55am,M,North Key Largo,Charlemagne,C. corindum ,N,,,,,0.03,,,,25.1948419,-80.34590136
335,set063-11-01-19-A2.txt,2,A,A-2,63,0,0,0,0,0,0,5400.0,0,,11.01,10:55am,F,Lake Placid,Barber shop,K. elegans,N,,,,,0.092,,Y,,27.298660028,-81.36611608
314,set063-11-01-19-A3.txt,3,A,A-3,63,0,0,0,0,0,0,5400.0,0,,11.01,10:55am,F,Lake Placid,Barber shop,K. elegans,N,,,,,0.072,,Y,,27.298660028,-81.36611608
96,set063-11-01-19-A4.txt,4,A,A-4,63,0.41999348743816100,5394.4,2244.9159000000700,0,5394.4,0.9989629629629630,5400.0,0.5711818181818360,,11.01,10:55am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous; +90,,0.045,,,,25.491968,-80.48562
132,set063-11-01-19-B1.txt,1,B,B-1,63,0.3225459625206970,5397.900000000000,1713.3741000000700,0,5397.900000000000,0.9996111111111110,5400.0,0.6283,,11.01,10:55am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous; +90,,0.055,,,,25.491968,-80.48562
271,set063-11-01-19-B2.txt,2,B,B-2,63,0,0,0,0,0,0,5400.0,0,,11.01,10:55am,M,North Key Largo,DD,C. corindum ,N,,,,,0.035,,,,25.28636983,-80.29077075
198,set063-11-01-19-B3.txt,3,B,B-3,63,0,0,0,0,0,0,5400.0,0,,11.01,10:55am,F,North Key Largo,Charlemagne,C. corindum ,N,,,,,0.056,,Y,,25.1948419,-80.34590136
372,set063-11-01-19-B4.txt,4,B,B-4,63,0,0,0,0,0,0,5400.0,0,P,11.01,10:55am,F,Leesburg,Veteran’s Memorial Park,K. elegans,N,,,,,0.124,,Y,,28.812980,-81.877895
254,set064-11-01-19-B1.txt,1,B,B-1,64,0.1698108108108090,0,2.5132,0,0,0,5400.0,0,,11.01,12:50pm,M,North Key Largo,DD,C. corindum ,N,,,,,0.047,,,,25.28636983,-80.29077075
35,set064-11-01-19-B2.txt,2,B,B-2,64,0.2492853980986590,1371.7000000000000,3.7698000000000000,0,1368.3000000000000,0.2540185185185190,5400.0,0.5235833333334130,,11.01,12:50pm,M,Plantation Key,Founder's #1,C. corindum ,N,,,,,0.039,,,,24.96448253,-80.56738908
397,set064-11-01-19-B3.txt,3,B,B-3,64,0,0,0,0,0,0,5400.0,0,,11.01,12:50pm,F,Gainesville,NW 10th Ave & 18th St,K. elegans,N,,,,,0.106,,Y,,29.661821,-82.347211
311,set064-11-01-19-B4.txt,4,B,B-4,64,0.23956843260080100,2022.9000000000000,13.194300000000000,0,1335.4,0.37461111111111100,5400.0,0.41886666666666700,,11.01,12:50pm,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.053,,,,27.298660028,-81.36611608
154,set065-11-01-19-A1.txt,1,A,A-1,65,0,0,0,0,0,0,5400.0,0,,11.01,2:25pm,F,Lake Wales,Polk,K. elegans,N,,,,,0.057,,Y,,27.903346,-81.589461
139,set065-11-01-19-A2.txt,2,A,A-2,65,0,0,0.6283,0,0,0,5400.0,0,P,11.01,2:25pm,F,Lake Wales,Polk,K. elegans,N,,,,,0.07,,Y,,27.903346,-81.589461
226,set065-11-01-19-A3.txt,3,A,A-3,65,0.326995253341148,4630.5,1494.0974000000400,0,4539.5,0.8575,5400.0,0.5235833333333380,,11.01,2:25pm,M,North Key Largo,Carysfort,C. corindum ,Y,,BC,bursts to continuous; +90,,0.035,,,,25.25647566,-80.31068981
288,set065-11-01-19-A4.txt,4,A,A-4,65,0.3152096069681040,4387.4,1368.4374000000300,103.80000000000000,3198.8,0.8124814814814810,5400.0,0.5711818181818210,P,11.01,2:25pm,M,North Key Largo,DD,C. corindum ,Y,,BC,bursts to continuous; +90,,0.047,,,,25.28636983,-80.29077075
346,set065-11-01-19-B1.txt,1,B,B-1,65,0,0,0,0,0,0,5400.0,0,,11.01,2:25pm,M,Lake Placid,Barber shop,K. elegans,N,,,,,0.028,,,,27.298660028,-81.36611608
306,set065-11-01-19-B2.txt,2,B,B-2,65,0,0,0,0,0,0,5400.0,0,,11.01,2:25pm,F,Lake Placid,Barber shop,K. elegans,N,,,,,0.128,,Y,,27.298660028,-81.36611608
330,set065-11-01-19-B3.txt,3,B,B-3,65,0.5144899672426210,5397.600000000000,2742.529499999950,0,5397.600000000000,0.9995555555555550,5400.0,0.8975714285710790,,11.01,2:25pm,M,Lake Placid,Barber shop,K. elegans,Y,,BC,bursts to continuous; +90,,0.041,,,,27.298660028,-81.36611608
329,set065-11-01-19-B4.txt,4,B,B-4,65,0.37173630745631200,2906.8,276.45200000000000,71.10000000000000,612.1000000000000,0.5382962962962960,5400.0,0.5711818181818650,,11.01,2:25pm,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts to continuous (back and forth),,0.047,,,,27.298660028,-81.36611608
131,set066-11-01-19-A1.txt,1,A,A-1,66,0,0,0,0,0,0,5400.0,0,,11.01,4:10pm,F,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.085,,Y,,25.491968,-80.48562
119,set066-11-01-19-A2.txt,2,A,A-2,66,0,0,0.6283,0,0,0,5400.0,0,,11.01,4:10pm,M,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.043,,,,25.491968,-80.48562
126,set066-11-01-19-A3.txt,3,A,A-3,66,0.4287472108024370,5397.2,2248.6857000000700,0,5397.2,0.9994814814814810,5400.0,0.6283,,11.01,4:10pm,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous,,0.053,,,,25.491968,-80.48562
410,set066-11-01-19-A4.txt,4,A,A-4,66,0.1396222222222220,0,11.937700000000000,0,0,0,5400.0,0,,11.01,4:10pm,F,Gainesville,NW 10th Ave & 18th St,K. elegans,N,,,,,0.103,,Y,,29.661821,-82.347211
313,set066-11-01-19-B1.txt,1,B,B-1,66,0.20475457166610700,5068.5,993.3422999999840,0,2549.0,0.9386111111111110,5400.0,0.5711818181818180,,11.01,4:10pm,F,Lake Placid,Barber shop,K. elegans,Y,,C,continuous,,0.079,,Y,,27.298660028,-81.36611608
342,set066-11-01-19-B2.txt,2,B,B-2,66,0,0,1.2566,0,0,0,5400.0,0,,11.01,4:10pm,F,Lake Placid,Barber shop,K. elegans,N,,,,,0.067,,,,27.298660028,-81.36611608
146,set066-11-01-19-B3.txt,3,B,B-3,66,0,0,0,0,0,0,5400.0,0,P,11.01,4:10pm,M,Lake Wales,Polk,K. elegans,N,,,,,0.037,,,,27.903346,-81.589461
125,set067-11-04-19-A1.txt,1,A,A-1,67,0.2571863841603400,4291.200000000000,1022.2440999999800,186.59999999999900,3772.2,0.8163296364639410,5256.7,0.4833076923077090,,11.04,9:05am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous; +90; stopped flying around 1 hour and 50 minutes,around 57 minutes the logger quit unexpectantly; decided to start an extra 30 minute trial even though had been flying for almost 90 minutes,0.053,,,,25.491968,-80.48562
257,set067-11-04-19-A2.txt,2,A,A-2,67,0.2511914338909560,3342.4,740.7656999999970,0,2242.7,0.6358361709817950,5256.7,0.5235833333334130,P,11.04,9:05am,M,North Key Largo,DD,C. corindum ,Y,,CB,continuous; stopped around 55 min --> bursts,,0.03,,,,25.28636983,-80.29077075
30,set067-11-04-19-A3.txt,3,A,A-3,67,0.6133404761904750,0,3.1415000000000000,0,0,0,5256.7,1.0471666666666600,,11.04,9:05am,F,Plantation Key,Founder's #1,C. corindum ,N,,,,,0.075,,Y,,24.96448253,-80.56738908
109,set067-11-04-19-A4.txt,4,A,A-4,67,0.3989720781165800,5145.100000000000,1742.275900000080,0,4371.2,0.9787699507295450,5256.7,0.5711818181818060,,11.04,9:05am,F,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous; +90; +120,,0.082,,Y,,25.491968,-80.48562
390,set067-11-04-19-B1.txt,1,B,B-1,67,0.7401917121438490,123.99999999999900,32.671600000000000,0,49.19999999999980,0.022962962962962800,5400.0,1.2566,P,11.04,9:05am,M,Leesburg,Veteran’s Memorial Park,K. elegans,N,,,,,0.037,,,,28.812980,-81.877895
69,set067-11-04-19-B2.txt,2,B,B-2,67,0,0,0,0,0,0,5400.0,0,P,11.04,9:05am,F,North Key Largo,Dagny Trellis,C. corindum ,N,,,,,0.096,,Y,,25.1755048,-80.36782055
380,set067-11-04-19-B3.txt,3,B,B-3,67,0.4469876407163710,5013.2,2226.695200000070,0,4700.600000000000,0.9283703703703700,5400.0,0.6283,,11.04,9:05am,F,Leesburg,Veteran’s Memorial Park,K. elegans,Y,,C,continuous; +90,bug turned while flying so had to readjust ,0.109,,Y,,28.812980,-81.877895
320,set067-11-04-19-B4.txt,4,B,B-4,67,0,0,0,0,0,0,5400.0,0,,11.04,9:05am,F,Lake Placid,Barber shop,K. elegans,N,,,,,0.098,,Y,,27.298660028,-81.36611608
408,set068-11-04-19-A1.txt,1,A,A-1,68,0,0,0,0,0,0,5400.0,0,,11.04,11:10am,M,Gainesville,NW 10th Ave & 18th St,K. elegans,N,,,,,0.051,,,,29.661821,-82.347211
98,set068-11-04-19-A2.txt,2,A,A-2,68,0,0,0,0,0,0,5400.0,0,P,11.04,11:10am,F,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.085,,Y,,25.491968,-80.48562
343,set068-11-04-19-A3.txt,3,A,A-3,68,0,0,0,0,0,0,5400.0,0,,11.04,11:10am,M,Lake Placid,Barber shop,K. elegans,N,,,,,0.032,,,,27.298660028,-81.36611608
116,set068-11-04-19-A4.txt,4,A,A-4,68,0.3246278886908360,1808.2,33.92820000000000,0,1166.4,0.33485185185185200,5400.0,0.3695882352941570,,11.04,11:10am,F,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.038,,,,25.491968,-80.48562
235,set068-11-04-19-B1.txt,1,B,B-1,68,0.36440343986227300,3084.9000000000000,115.60720000000000,62.30000000000010,719.9000000000000,0.5712777777777780,5400.0,0.6981111111111120,,11.04,11:10am,F,North Key Largo,Carysfort,C. corindum ,Y,,B,bursts,,0.114,,Y,,25.25647566,-80.31068981
101,set068-11-04-19-B2.txt,2,B,B-2,68,0.4237944025924310,4987.500000000000,2075.274900000110,84.30000000000000,4532.800000000000,0.9236111111111110,5400.0,0.6981111111111070,,11.04,11:10am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,BC,bursts to continuous; +90,,0.041,,,,25.491968,-80.48562
315,set068-11-04-19-B3.txt,3,B,B-3,68,0,0,0.6283,0,0,0,5400.0,0,,11.04,11:10am,F,Lake Placid,Barber shop,K. elegans,N,,,,,0.088,,Y,,27.298660028,-81.36611608
111,set068-11-04-19-B4.txt,4,B,B-4,68,0.3641638355387660,338.9000000000010,111.20910000000000,87.70000000000000,87.70000000000000,0.0627592592592594,5400.0,0.6283,,11.04,11:10am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.04,,,,25.491968,-80.48562
149,set069-11-04-19-A1.txt,1,A,A-1,69,0,0,0,0,0,0,5400.0,0,,11.04,12:55pm,F,Lake Wales,Polk,K. elegans,N,,,,,0.144,,Y,,27.903346,-81.589461
89,set069-11-04-19-A2.txt,2,A,A-2,69,0.26945388016596400,4597.6,1105.8079999999900,282.5,2725.9,0.8514074074074080,5400.0,0.5711818181816290,P,11.04,12:55pm,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,"continuous; stopped and restarted at 45 min, stopped and restarted 70 min",,0.054,,,,25.491968,-80.48562
261,set069-11-04-19-A3.txt,3,A,A-3,69,0.4137763986911060,3868.3,1290.5282000000200,87.10000000000040,3047.7000000000000,0.7163518518518520,5400.0,0.6283,,11.04,12:55pm,M,North Key Largo,DD,C. corindum ,Y,,C,"continuous; stopped and restarted at 60 min, again at 70 min",,0.04,,,,25.28636983,-80.29077075
68,set069-11-04-19-A4.txt,4,A,A-4,69,0.20479184390936300,2716.5,12.566000000000000,0,2680.6,0.5030555555555560,5400.0,0.6283,P,11.04,12:55pm,M,North Key Largo,Dagny Trellis,C. corindum ,N,,,,,0.085,,Y,,25.1755048,-80.36782055
204,set069-11-04-19-B1.txt,1,B,B-1,69,0,0,0,0,0,0,5400.0,0,,11.04,12:55pm,M,North Key Largo,Charlemagne,C. corindum ,N,,,,,0.04,,,,25.1948419,-80.34590136
249,set069-11-04-19-B2.txt,2,B,B-2,69,0,0,0.6283,0,0,0,5400.0,0,,11.04,12:55pm,F,North Key Largo,DD -inter,C. corindum ,N,,,,,0.044,,Y,,25.252842,-80.311826
128,set069-11-04-19-B3.txt,3,B,B-3,69,0,0,0,0,0,0,5400.0,0,,11.04,12:55pm,M,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.043,,,,25.491968,-80.48562
328,set069-11-04-19-B4.txt,4,B,B-4,69,0.2946229005897000,4139.000000000000,1168.0097000000000,76.0,3687.7,0.7664814814814810,5400.0,0.5235833333332140,,11.04,12:55pm,F,Lake Placid,Barber shop,K. elegans,Y,,C,continuous; stoppe and started at 70 min --> bursts,,0.072,,Y,,27.298660028,-81.36611608
319,set070-11-04-19-A1.txt,1,A,A-1,70,0.42543219881670100,5396.8,2265.021500000060,0,5396.8,0.9994074074074070,5400.0,0.6283,,11.04,2:30pm,F,Lake Placid,Barber shop,K. elegans,Y,,C,continuous; +90,,0.075,,Y,,27.298660028,-81.36611608
15,set070-11-04-19-A2.txt,2,A,A-2,70,0,0,1.2566,0,0,0,5400.0,0,,11.04,2:30pm,M,Plantation Key,Founder's #1,C. corindum ,N,,,,,0.04,,,,24.96448253,-80.56738908
99,set070-11-04-19-A3.txt,3,A,A-3,70,0.3121318315708350,5343.600000000000,1622.2706000000600,0,5343.600000000000,0.9895555555555550,5400.0,0.5711818181818180,P,11.04,2:30pm,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous; +90,,0.046,,,,25.491968,-80.48562
283,set070-11-04-19-A4.txt,4,A,A-4,70,0.34905555555555300,0,3.1415000000000000,0,0,0,5400.0,0,,11.04,2:30pm,F,North Key Largo,DD,C. corindum ,N,,,,,0.069,,,,25.28636983,-80.29077075
124,set070-11-04-19-B1.txt,1,B,B-1,70,0.32168052951948400,3251.2,5.0264,0,1877.3,0.6020740740740740,5400.0,0.3695882352941180,,11.04,2:30pm,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.051,,,,25.491968,-80.48562
278,set070-11-04-19-B2.txt,2,B,B-2,70,0,0,0.6283,0,0,0,5400.0,0,,11.04,2:30pm,M,North Key Largo,DD,C. corindum ,N,,,,,0.034,,,,25.28636983,-80.29077075
34,set070-11-04-19-B3.txt,3,B,B-3,70,0,0,0,0,0,0,5400.0,0,,11.04,2:30pm,F,Plantation Key,Founder's #1,C. corindum ,N,,,,,0.113,,Y,,24.96448253,-80.56738908
354,set070-11-04-19-B4.txt,4,B,B-4,70,0,0,0,0,0,0,5400.0,0,,11.04,2:30pm,F,Lake Placid,Barber shop,K. elegans,N,,,,,0.063,,Y,,27.298660028,-81.36611608
353,set071-11-04-19-A1.txt,1,A,A-1,71,0.60954245513415,1215.6,14.450900000000000,0,1195.2000000000000,0.2251111111111110,5400.0,1.0471666666668300,,11.04,,M,Lake Placid,Barber shop,K. elegans,N,,,,,0.031,,,,27.298660028,-81.36611608
259,set071-11-04-19-A2.txt,2,A,A-2,71,0.3024774366277400,640.0,7.539600000000000,0,630.3000000000000,0.11851851851851900,5400.0,0.6283,,11.04,,M,North Key Largo,DD,C. corindum ,Y,,B,bursts,,0.037,,,,25.28636983,-80.29077075
