filename,channel_num,channel_letter,channel_chamber,ID,average_speed,total_flight_time,distance,shortest_flying_bout,longest_flying_bout,portion_flying,total_duration,max_speed
set036-10-24-19-B4.txt,4,B,B-4,183,0.2758982513393716,3223.2,855.1162999999909,72.80000000000001,3046.7,0.8953333333333333,3600.0,0.4833076923076669
set037-10-24-19-A1.txt,1,A,A-1,49,0.4237762539458918,3597.4,1454.5145000000377,0,3597.4,0.9992777777777778,3600.0,0.6981111111111177
set037-10-24-19-A2.txt,2,A,A-2,323,0.31836988778669045,1369.0999999999997,332.99900000000184,234.79999999999993,825.4000000000001,0.38030555555555545,3600.0,0.44878571428583086
set037-10-24-19-A3.txt,3,A,A-3,107,0,0,0,0,0,0,3600.0,0
set037-10-24-19-A4.txt,4,A,A-4,320,0,0,0,0,0,0,3600.0,0
set037-10-24-19-B1.txt,1,B,B-1,380,0.26817551994620525,2999.3,746.4203999999966,0,2986.3,0.833138888888889,3600.0,0.41886666666666666
set037-10-24-19-B2.txt,2,B,B-2,208,0.5125474267718421,48.29999999999982,17.592399999999994,0,32.799999999999955,0.013416666666666617,3600.0,1.2566
set037-10-24-19-B3.txt,3,B,B-3,404,0.3769391148147852,2412.0,423.47420000000534,0,1274.8000000000002,0.67,3600.0,0.5235833333334127
set037-10-24-19-B4.txt,4,B,B-4,116,0.2985431190035946,3541.8,1019.1025999999824,0,3541.8,0.9838333333333333,3600.0,0.48330769230768805
set038-10-24-19-B1.txt,1,B,B-1,318,0.25132,0,3.1414999999999997,0,0,0,7200.0,0
set038-10-24-19-B2.txt,2,B,B-2,149,0.3515182596922492,2790.2,35.8131,0,1203.0,0.38752777777777775,7200.0,0.4833076923077092
set038-10-24-19-B3.txt,3,B,B-3,253,0.5711818181818654,0,1.8849,0,0,0,7200.0,0
set038-10-24-19-B4.txt,4,B,B-4,134,0.34762301757166664,2560.0999999999995,742.6505999999968,0,2187.5,0.3555694444444444,7200.0,0.44878571428583086
set039-10-24-19-A1.txt,1,A,A-1,203,0,0,0.6283,0,0,0,3600.0,0
set039-10-24-19-A2.txt,2,A,A-2,198,0.1336808510638285,0,3.1414999999999997,0,0,0,3600.0,0
set039-10-24-19-A3.txt,3,A,A-3,123,0.2171191685159586,23.400000000000045,6.911300000000001,0,20.7,0.006500000000000013,3600.0,0.28559090909090895
set039-10-24-19-A4.txt,4,A,A-4,282,0,0,0,0,0,0,3600.0,0
set039-10-24-19-B1.txt,1,B,B-1,66,0,0,0,0,0,0,3600.0,0
set039-10-24-19-B2.txt,2,B,B-2,343,0,0,0,0,0,0,3600.0,0
set039-10-24-19-B3.txt,3,B,B-3,68,0.22771122243789152,2051.4,187.86169999999933,0,792.8999999999996,0.5698333333333334,3600.0,0.4833076923077092
set039-10-24-19-B4.txt,4,B,B-4,69,0.3926875000000397,0,1.8849,0,0,0,3600.0,0.2617916666666668
set040-10-24-19-A1.txt,1,A,A-1,81,0.10994293974437205,0,1.8849,0,0,0,3600.0,0.11854716981132177
set040-10-24-19-A2.txt,2,A,A-2,263,0.2731739130434566,0,1.8849,0,0,0,3600.0,0
set040-10-24-19-A3.txt,3,A,A-3,229,0.33451157407406634,1662.0000000000002,4.3980999999999995,0,1238.4,0.4616666666666667,3600.0,0.3926875000000223
set040-10-24-19-A4.txt,4,A,A-4,92,0,0,0,0,0,0,3600.0,0
set041-10-25-19-A1.txt,1,A,A-1,48,0,0,0,0,0,0,3600.0,0
set041-10-25-19-A2.txt,2,A,A-2,330,0.5263360491335727,3598.0,1885.5283000000934,0,3598.0,0.9994444444444445,3600.0,0.6283
set041-10-25-19-A3.txt,3,A,A-3,129,0.30228778737244494,1493.0999999999995,95.50159999999993,0,433.5,0.41474999999999984,3600.0,0.44878571428583086
set041-10-25-19-A4.txt,4,A,A-4,99,0.31323007222457283,2704.7999999999997,10.0528,0,2692.7,0.7513333333333333,3600.0,0.3926875000000223
set041-10-25-19-B1.txt,1,B,B-1,223,0.20242151352231766,7.5,1.8849,0,7.5,0.0020833333333333333,3600.0,0.2617916666666567
set041-10-25-19-B2.txt,2,B,B-2,410,0,0,0,0,0,0,3600.0,0
set041-10-25-19-B3.txt,3,B,B-3,416,0.4829351315390772,3535.3999999999996,1639.8630000000617,0,3166.8999999999996,0.9820555555555555,3600.0,0.6981111111111287
set041-10-25-19-B4.txt,4,B,B-4,114,0,0,0,0,0,0,3600.0,0
set042-10-25-19-A1.txt,1,A,A-1,255,0,0,0,0,0,0,3599.1,0
set042-10-25-19-A2.txt,2,A,A-2,391,0,0,0.6283,0,0,0,3599.1,0
set042-10-25-19-A3.txt,3,A,A-3,342,0,0,0,0,0,0,3599.1,0
set042-10-25-19-A4.txt,4,A,A-4,84,0.31176632108782215,4.700000000000001,1.8849,0,4.700000000000001,0.0013058820260620713,3599.1,0.3695882352941178
set043-10-25-19-B1.txt,1,B,B-1,295,0.2055949432272845,3484.7000000000003,686.7318999999997,299.7000000000003,3141.4,0.9679722222222223,3600.0,0.330684210526316
set043-10-25-19-B2.txt,2,B,B-2,126,0.35498788391489816,3473.9999999999995,1198.7964000000047,0,3445.7999999999997,0.9649999999999999,3600.0,0.5235833333333383
set043-10-25-19-B3.txt,3,B,B-3,397,0,0,0,0,0,0,3600.0,0
set043-10-25-19-B4.txt,4,B,B-4,120,0.29422479291145115,1274.1999999999998,208.5955999999992,62.60000000000002,517.0,0.3539444444444444,3600.0,1.0471666666664285
set044-10-25-19-A1.txt,1,A,A-1,30,0,0,0,0,0,0,3600.0,0
set044-10-25-19-A2.txt,2,A,A-2,139,0,0,0.6283,0,0,0,3600.0,0
set044-10-25-19-A3.txt,3,A,A-3,237,0,0,0,0,0,0,3600.0,0
set044-10-25-19-A4.txt,4,A,A-4,113,0.3392403408707628,3544.4,1191.8851000000038,0,3544.4,0.9845555555555556,3600.0,0.44878571428572156
set044-10-25-19-B1.txt,1,B,B-1,384,0,0,0.6283,0,0,0,3600.0,0
set044-10-25-19-B2.txt,2,B,B-2,54,0.18908530955256497,20.3,3.7697999999999996,0,20.3,0.0056388888888888895,3600.0,0.3926875000000001
set044-10-25-19-B3.txt,3,B,B-3,259,0,0,0,0,0,0,3600.0,0
set044-10-25-19-B4.txt,4,B,B-4,135,0,0,0,0,0,0,3600.0,0
set046-10-28-19-A1.txt,1,A,A-1,275,0,0,0,0,0,0,3600.0,0
set046-10-28-19-A2.txt,2,A,A-2,204,0,0,0,0,0,0,3600.0,0
set046-10-28-19-A3.txt,3,A,A-3,101,0.24342522618000295,3596.1000000000004,839.4087999999917,0,3596.1000000000004,0.9989166666666668,3600.0,0.39268750000000135
set046-10-28-19-A4.txt,4,A,A-4,258,0,0,0,0,0,0,3600.0,0
set046-10-28-19-B1.txt,1,B,B-1,105,0,0,0,0,0,0,3599.3,0
set046-10-28-19-B2.txt,2,B,B-2,306,0,0,0,0,0,0,3599.3,0
set046-10-28-19-B3.txt,3,B,B-3,234,0,0,0,0,0,0,3599.3,0
set046-10-28-19-B4.txt,4,B,B-4,308,0.22206724200025943,953.0000000000001,47.12250000000005,64.70000000000027,300.0,0.2647737059983886,3599.3,0.5711818181818175
set047-10-28-19-A1.txt,1,A,A-1,261,0.4378974953485147,3598.2999999999997,1552.5293000000504,0,3598.2999999999997,0.9995277777777777,3600.0,0.5711818181818654
set047-10-28-19-A2.txt,2,A,A-2,154,0,0,0.6283,0,0,0,3600.0,0
set047-10-28-19-A3.txt,3,A,A-3,15,0,0,0,0,0,0,3600.0,0
set047-10-28-19-A4.txt,4,A,A-4,399,0,0,0,0,0,0,3600.0,0
set047-10-28-19-B1.txt,1,B,B-1,315,0,0,0,0,0,0,3599.6,0
set047-10-28-19-B2.txt,2,B,B-2,337,0,0,0,0,0,0,3599.6,0
set047-10-28-19-B3.txt,3,B,B-3,102,0,0,0,0,0,0,3599.6,0
set047-10-28-19-B4.txt,4,B,B-4,288,0.24610533938194087,3594.7,862.0275999999906,0,3594.7,0.9986387376375152,3599.6,0.3695882352941201
set048-10-28-19-B1.txt,1,B,B-1,128,0,0,0.6283,0,0,0,3600.0,0
set048-10-28-19-B2.txt,2,B,B-2,73,0,0,0.6283,0,0,0,3600.0,0
set048-10-28-19-B3.txt,3,B,B-3,119,0,0,0,0,0,0,3600.0,0
set048-10-28-19-B4.txt,4,B,B-4,312,0.25893044964991524,1190.1000000000001,18.848999999999993,0,1160.5,0.3305833333333334,3600.0,0.3695882352941178
set049-10-28-19-A1.txt,1,A,A-1,278,0,0,0,0,0,0,3600.0,0
set049-10-28-19-A2.txt,2,A,A-2,264,0,0,0,0,0,0,3600.0,0
set049-10-28-19-A3.txt,3,A,A-3,124,0.3272395833333374,516.9999999999998,4.3980999999999995,0,515.2,0.14361111111111105,3600.0,0.34905555555556433
set049-10-28-19-A4.txt,4,A,A-4,349,0.2494496328438768,141.6,35.8131,0,39.1,0.03933333333333333,3600.0,0.6283
set049-10-28-19-B1.txt,1,B,B-1,313,0.21908243282284764,2474.5,506.40980000000854,0,2461.0,0.6873611111111111,3600.0,0.6981111111111108
set049-10-28-19-B2.txt,2,B,B-2,408,0,0,0,0,0,0,3600.0,0
set049-10-28-19-B3.txt,3,B,B-3,249,0,0,0,0,0,0,3600.0,0
set049-10-28-19-B4.txt,4,B,B-4,132,0,0,0.6283,0,0,0,3600.0,0
set050-10-28-19-A1.txt,1,A,A-1,12,0,0,0.6283,0,0,0,3600.0,0
set050-10-28-19-A2.txt,2,A,A-2,303,0,0,0,0,0,0,3600.0,0
set050-10-28-19-A3.txt,3,A,A-3,205,0,0,0,0,0,0,3600.0,0
set050-10-28-19-A4.txt,4,A,A-4,332,0.46923097786153956,3562.8,1634.208300000061,0,3509.7000000000003,0.9896666666666667,3600.0,0.6283000000000357
set051-10-29-19-A1.txt,1,A,A-1,339,0.37583155062247997,2704.7999999999997,997.7403999999835,0,2692.1,0.7513333333333333,3600.0,1.2566
set051-10-29-19-A2.txt,2,A,A-2,89,0.3307819475806224,3597.1,1174.2927000000016,0,3597.1,0.9991944444444444,3600.0,0.48330769230769227
set051-10-29-19-A3.txt,3,A,A-3,328,0.30105137099818396,3284.2,980.7762999999844,0,3284.2,0.9122777777777777,3600.0,0.448785714285717
set051-10-29-19-A4.txt,4,A,A-4,34,0.7330166666666666,0,8.167900000000001,0,0,0,3600.0,0.20943333333333333
set051-10-29-19-B1.txt,1,B,B-1,257,0.24867259479420153,2075.1,27.645199999999985,0,1044.1,0.5764166666666667,3600.0,0.4487857142856851
set051-10-29-19-B2.txt,2,B,B-2,381,0,0,0,0,0,0,3600.0,0
set051-10-29-19-B3.txt,3,B,B-3,111,0.35890596883295406,3502.7,1217.6454000000072,0,3502.7,0.9729722222222221,3600.0,0.5235833333333383
set051-10-29-19-B4.txt,4,B,B-4,missing ID,0,0,0,0,0,0,3600.0,0
set052-10-29-19-A1.txt,1,A,A-1,299,0.2781106190405539,2897.2,544.736100000007,0,1588.9,0.8047777777777777,3600.0,0.6981111111110405
set052-10-29-19-A2.txt,2,A,A-2,311,0.4001232522842445,1622.5000000000005,33.29989999999999,0,968.9000000000001,0.45069444444444456,3600.0,0.7853749999998214
set052-10-29-19-A3.txt,3,A,A-3,387,0.33398188489973224,3135.3999999999996,535.9399000000075,0,1593.1999999999998,0.8709444444444443,3600.0,0.48330769230779375
set052-10-29-19-A4.txt,4,A,A-4,392,0.27001260572454705,129.9000000000001,23.24709999999999,66.70000000000005,66.70000000000005,0.036083333333333356,3600.0,0.6283
set053-10-30-19-A1.txt,1,A,A-1,308,0.18094823863987305,2637.4000000000005,20.73389999999999,76.70000000000027,958.6999999999999,0.4884074074074075,5400.0,0.2855909090909327
set053-10-30-19-A2.txt,2,A,A-2,205,0,0,0,0,0,0,5400.0,0
set053-10-30-19-A3.txt,3,A,A-3,323,0.30079286987091564,1696.0000000000002,1078.1627999999891,61.59999999999991,969.6000000000004,0.3140740740740741,5400.0,0.5235833333334127
set053-10-30-19-A4.txt,4,A,A-4,223,0,0,0,0,0,0,5400.0,0
set053-10-30-19-B1.txt,1,B,B-1,376,0.30536079452669607,4107.6,1225.8133000000082,0,2895.5,0.7606666666666667,5400.0,0.44878571428572156
set053-10-30-19-B2.txt,2,B,B-2,298,0,0,0,0,0,0,5400.0,0
set053-10-30-19-B3.txt,3,B,B-3,95,0.41152245618283667,1527.3,55.918700000000094,89.4,702.0,0.2828333333333333,5400.0,0.6283
set053-10-30-19-B4.txt,4,B,B-4,325,0,0,0,0,0,0,5400.0,0
set054-10-30-19-B1.txt,1,B,B-1,67,0.2873135585745937,19.199999999999932,5.0264,0,19.199999999999932,0.0035555555555555427,5400.0,0.6283
set054-10-30-19-B2.txt,2,B,B-2,84,0.29322068235810367,209.9999999999991,59.06020000000011,0,42.599999999999454,0.03888888888888872,5400.0,0.4487857142857142
set054-10-30-19-B3.txt,3,B,B-3,416,0.2619267905705684,2074.1999999999994,7.539600000000001,0,1438.3999999999999,0.384111111111111,5400.0,0.44878571428583086
set054-10-30-19-B4.txt,4,B,B-4,351,0.3768006408715321,5178.7,1928.881000000099,0,5178.7,0.9590185185185185,5400.0,0.4833076923077092
set055-10-30-19-A1.txt,1,A,A-1,234,0,0,0,0,0,0,5398.6,0
set055-10-30-19-A2.txt,2,A,A-2,136,0,0,0,0,0,0,5398.6,0
set055-10-30-19-A3.txt,3,A,A-3,152,0.3603868443681971,5393.5,1912.5452000000969,0,5393.5,0.9990553106360908,5398.6,0.523583333333363
set055-10-30-19-A4.txt,4,A,A-4,159,0,0,0,0,0,0,5398.6,0
set055-10-30-19-B1.txt,1,B,B-1,118,0.3056825259461766,9.0,2.5132,0,9.0,0.0016666666666666668,5400.0,0.6981111111106878
set055-10-30-19-B2.txt,2,B,B-2,90,0,0,0,0,0,0,5400.0,0
set055-10-30-19-B3.txt,3,B,B-3,336,0.3866364726195735,5362.3,2040.0901000001134,0,5336.900000000001,0.9930185185185185,5400.0,0.523583333333363
set055-10-30-19-B4.txt,4,B,B-4,333,0,0,0.6283,0,0,0,5400.0,0
set056-10-30-19-A1.txt,1,A,A-1,312,0.4756401120893603,855.1000000000003,11.309399999999998,0,840.4000000000001,0.1583518518518519,5400.0,0.8975714285716617
set056-10-30-19-A2.txt,2,A,A-2,332,0.4849622334855888,5397.400000000001,2592.9940999999876,0,5397.400000000001,0.9995185185185186,5400.0,0.6283
set056-10-30-19-A3.txt,3,A,A-3,318,0,0,0.6283,0,0,0,5400.0,0
set056-10-30-19-A4.txt,4,A,A-4,123,0.2785976680817956,4668.9,8.7962,0,4615.3,0.864611111111111,5400.0,0.3695882352941572
set056-10-30-19-B1.txt,1,B,B-1,92,0,0,0,0,0,0,5330.2,0
set056-10-30-19-B2.txt,2,B,B-2,103,0.3760791669991618,2349.8,835.6389999999919,70.19999999999982,1980.2000000000003,0.4408464973171739,5330.2,0.5235833333334127
set056-10-30-19-B3.txt,3,B,B-3,31,0,0,0,0,0,0,5330.2,0
set056-10-30-19-B4.txt,4,B,B-4,300,0,0,0.6283,0,0,0,5330.2,0
set057-10-31-19-B1.txt,1,B,B-1,258,0,0,1.2566,0,0,0,5400.0,0
set057-10-31-19-B2.txt,2,B,B-2,102,0,0,0,0,0,0,5400.0,0
set057-10-31-19-B3.txt,3,B,B-3,197,0.26421995223592826,61.09999999999964,17.592399999999994,0,26.699999999999818,0.011314814814814748,5400.0,1.2566
set057-10-31-19-B4.txt,4,B,B-4,105,0,0,0,0,0,0,5400.0,0
set058-10-31-19-A1.txt,1,A,A-1,238,0,0,0,0,0,0,5400.0,0
set058-10-31-19-A2.txt,2,A,A-2,387,0.3739366858464294,4371.3,1614.7310000000584,0,4371.3,0.8095,5400.0,0.44878571428583086
set058-10-31-19-A3.txt,3,A,A-3,296,0.23760517613140614,237.59999999999982,56.5470000000001,0,52.5,0.04399999999999997,5400.0,0.31415
set058-10-31-19-A4.txt,4,A,A-4,276,0.4084920912671097,5351.8,2155.6973000000894,61.5,5290.3,0.9910740740740741,5400.0,0.4833076923079628
set058-10-31-19-B1.txt,1,B,B-1,295,0.41234734197589235,4968.5,2018.7279000001106,0,4582.599999999999,0.9200925925925926,5400.0,0.6981111111106878
set058-10-31-19-B2.txt,2,B,B-2,302,0.3629993862082619,1986.5000000000002,699.926199999999,105.60000000000002,1251.9000000000005,0.3678703703703704,5400.0,0.5235833333333383
set058-10-31-19-B3.txt,3,B,B-3,107,0,0,1.2566,0,0,0,5400.0,0
set058-10-31-19-B4.txt,4,B,B-4,252,0,0,1.2566,0,0,0,5400.0,0
set059-10-31-19-A1.txt,1,A,A-1,299,0.25619434252165185,2597.2000000000003,202.94089999999923,0,813.0,0.48096296296296304,5400.0,0.36958823529395946
set059-10-31-19-A2.txt,2,A,A-2,135,0.5235833333333321,0,3.7697999999999996,0,0,0,5400.0,0
set059-10-31-19-A3.txt,3,A,A-3,331,0.31556032547699214,58.3,3.1414999999999997,0,53.8,0.010796296296296295,5400.0,0.5711818181818183
set059-10-31-19-A4.txt,4,A,A-4,262,0.2496828955312535,1809.5000000000016,141.99579999999963,67.19999999999982,482.89999999999964,0.3350925925925929,5400.0,1.2566
set059-10-31-19-B1.txt,1,B,B-1,280,0.16081488095238072,0,6.283,0,0,0,5400.0,0.11219642857142811
set059-10-31-19-B2.txt,2,B,B-2,381,0.20045761904761822,0,1.8849,0,0,0,5400.0,0.14959523809523648
set059-10-31-19-B3.txt,3,B,B-3,129,0.3245584469796837,2861.6000000000017,87.96199999999997,0,442.5,0.5299259259259262,5400.0,0.4833076923079628
set059-10-31-19-B4.txt,4,B,B-4,65,0.36470058599937094,442.0999999999999,6.283,0,414.0999999999999,0.08187037037037036,5400.0,0.4487857142856851
set060-10-31-19-A1.txt,1,A,A-1,50,0.2428117708333195,2208.6000000000004,3.7697999999999996,0,2203.3,0.4090000000000001,5400.0,0.25132
set060-10-31-19-A2.txt,2,A,A-2,73,0,0,0.6283,0,0,0,5400.0,0
set060-10-31-19-A3.txt,3,A,A-3,114,0,0,0,0,0,0,5400.0,0
set060-10-31-19-A4.txt,4,A,A-4,339,0.49768286450829813,5268.5,2604.303499999985,0,4800.9,0.9756481481481482,5400.0,0.6283
set060-10-31-19-B1.txt,1,B,B-1,409,0,0,1.2566,0,0,0,5400.0,0
set060-10-31-19-B2.txt,2,B,B-2,310,0,0,0,0,0,0,5400.0,0
set060-10-31-19-B3.txt,3,B,B-3,263,0,0,0,0,0,0,5400.0,0
set060-10-31-19-B4.txt,4,B,B-4,183,0.30566032930271736,187.29999999999967,53.40550000000008,0,50.40000000000009,0.034685185185185125,5400.0,0.48330769230762466
set061-10-31-19-A1.txt,1,A,A-1,113,0.21506684605330062,4143.0,854.487999999991,139.00000000000006,3627.9999999999995,0.7672222222222222,5400.0,0.8975714285713702
set061-10-31-19-A2.txt,2,A,A-2,349,0.461430784387131,3171.0000000000005,40.21120000000002,0,788.0999999999999,0.5872222222222223,5400.0,0.7853750000000446
set061-10-31-19-A3.txt,3,A,A-3,275,0.12566,0,2.5132,0,0,0,5400.0,0
set061-10-31-19-A4.txt,4,A,A-4,187,0.44970768860288085,65.30000000000067,40.21120000000002,0,25.800000000000068,0.012092592592592715,5400.0,0.8975714285716617
set062-11-01-19-B1.txt,1,B,B-1,120,0.2742438138152761,4230.9,1120.8871999999947,191.9,3941.0,0.7835,5400.0,0.5235833333333134
set062-11-01-19-B2.txt,2,B,B-2,375,0,0,0,0,0,0,5400.0,0
set062-11-01-19-B3.txt,3,B,B-3,78,0,0,0,0,0,0,5400.0,0
set062-11-01-19-B4.txt,4,B,B-4,404,0.2841337298531952,5288.200000000001,1298.0678000000175,0,4630.900000000001,0.9792962962962964,5400.0,0.5711818181818654
set063-11-01-19-A1.txt,1,A,A-1,205,0,0,0,0,0,0,5400.0,0
set063-11-01-19-A2.txt,2,A,A-2,335,0,0,0,0,0,0,5400.0,0
set063-11-01-19-A3.txt,3,A,A-3,314,0,0,0,0,0,0,5400.0,0
set063-11-01-19-A4.txt,4,A,A-4,96,0.41999348743816073,5394.4,2244.9159000000686,0,5394.4,0.9989629629629629,5400.0,0.5711818181818359
set063-11-01-19-B1.txt,1,B,B-1,132,0.3225459625206966,5397.900000000001,1713.3741000000712,0,5397.900000000001,0.9996111111111112,5400.0,0.6283
set063-11-01-19-B2.txt,2,B,B-2,271,0,0,0,0,0,0,5400.0,0
set063-11-01-19-B3.txt,3,B,B-3,198,0,0,0,0,0,0,5400.0,0
set063-11-01-19-B4.txt,4,B,B-4,372,0,0,0,0,0,0,5400.0,0
set064-11-01-19-B1.txt,1,B,B-1,254,0.1698108108108087,0,2.5132,0,0,0,5400.0,0
set064-11-01-19-B2.txt,2,B,B-2,35,0.2492853980986593,1371.6999999999998,3.7697999999999996,0,1368.3000000000002,0.2540185185185185,5400.0,0.5235833333334127
set064-11-01-19-B3.txt,3,B,B-3,397,0,0,0,0,0,0,5400.0,0
set064-11-01-19-B4.txt,4,B,B-4,311,0.23956843260080118,2022.9000000000005,13.194299999999997,0,1335.4,0.37461111111111123,5400.0,0.41886666666666666
set065-11-01-19-A1.txt,1,A,A-1,154,0,0,0,0,0,0,5400.0,0
set065-11-01-19-A2.txt,2,A,A-2,139,0,0,0.6283,0,0,0,5400.0,0
set065-11-01-19-A3.txt,3,A,A-3,226,0.326995253341148,4630.5,1494.0974000000429,0,4539.5,0.8575,5400.0,0.5235833333333383
set065-11-01-19-A4.txt,4,A,A-4,288,0.3152096069681035,4387.4,1368.4374000000266,103.79999999999995,3198.8,0.8124814814814814,5400.0,0.5711818181818211
set065-11-01-19-B1.txt,1,B,B-1,346,0,0,0,0,0,0,5400.0,0
set065-11-01-19-B2.txt,2,B,B-2,306,0,0,0,0,0,0,5400.0,0
set065-11-01-19-B3.txt,3,B,B-3,330,0.5144899672426213,5397.599999999999,2742.529499999953,0,5397.599999999999,0.9995555555555554,5400.0,0.8975714285710786
set065-11-01-19-B4.txt,4,B,B-4,329,0.37173630745631236,2906.8,276.45199999999966,71.10000000000002,612.1000000000004,0.5382962962962964,5400.0,0.5711818181818654
set066-11-01-19-A1.txt,1,A,A-1,131,0,0,0,0,0,0,5400.0,0
set066-11-01-19-A2.txt,2,A,A-2,119,0,0,0.6283,0,0,0,5400.0,0
set066-11-01-19-A3.txt,3,A,A-3,126,0.4287472108024367,5397.2,2248.6857000000678,0,5397.2,0.9994814814814814,5400.0,0.6283
set066-11-01-19-A4.txt,4,A,A-4,410,0.1396222222222222,0,11.937699999999998,0,0,0,5400.0,0
set066-11-01-19-B1.txt,1,B,B-1,313,0.20475457166610678,5068.5,993.3422999999838,0,2549.0,0.9386111111111111,5400.0,0.5711818181818175
set066-11-01-19-B2.txt,2,B,B-2,342,0,0,1.2566,0,0,0,5400.0,0
set066-11-01-19-B3.txt,3,B,B-3,146,0,0,0,0,0,0,5400.0,0
set066-11-01-19-B4.txt,4,B,B-4,missing ID,0,0,0,0,0,0,5400.0,0
set067-11-04-19-A1.txt,1,A,A-1,125,0.2571863841603396,4291.199999999999,1022.2440999999823,186.59999999999945,3772.2,0.8163296364639411,5256.7,0.4833076923077092
set067-11-04-19-A2.txt,2,A,A-2,257,0.2511914338909561,3342.4,740.7656999999969,0,2242.7,0.6358361709817947,5256.7,0.5235833333334127
set067-11-04-19-A3.txt,3,A,A-3,30,0.6133404761904749,0,3.1414999999999997,0,0,0,5256.7,1.0471666666666641
set067-11-04-19-A4.txt,4,A,A-4,109,0.3989720781165798,5145.099999999999,1742.275900000075,0,4371.2,0.9787699507295451,5256.7,0.5711818181818064
set067-11-04-19-B1.txt,1,B,B-1,390,0.7401917121438494,123.99999999999909,32.671599999999984,0,49.19999999999982,0.022962962962962796,5400.0,1.2566
set067-11-04-19-B2.txt,2,B,B-2,69,0,0,0,0,0,0,5400.0,0
set067-11-04-19-B3.txt,3,B,B-3,380,0.4469876407163709,5013.2,2226.695200000073,0,4700.599999999999,0.9283703703703703,5400.0,0.6283
set067-11-04-19-B4.txt,4,B,B-4,320,0,0,0,0,0,0,5400.0,0
set068-11-04-19-A1.txt,1,A,A-1,408,0,0,0,0,0,0,5400.0,0
set068-11-04-19-A2.txt,2,A,A-2,98,0,0,0,0,0,0,5400.0,0
set068-11-04-19-A3.txt,3,A,A-3,343,0,0,0,0,0,0,5400.0,0
set068-11-04-19-A4.txt,4,A,A-4,116,0.3246278886908356,1808.2,33.92819999999999,0,1166.4,0.33485185185185184,5400.0,0.3695882352941572
set068-11-04-19-B1.txt,1,B,B-1,235,0.36440343986227336,3084.8999999999996,115.60719999999979,62.30000000000007,719.8999999999996,0.5712777777777777,5400.0,0.6981111111111121
set068-11-04-19-B2.txt,2,B,B-2,101,0.4237944025924305,4987.499999999999,2075.274900000108,84.30000000000001,4532.799999999999,0.9236111111111109,5400.0,0.6981111111111067
set068-11-04-19-B3.txt,3,B,B-3,315,0,0,0.6283,0,0,0,5400.0,0
set068-11-04-19-B4.txt,4,B,B-4,111,0.3641638355387661,338.9000000000008,111.20909999999982,87.70000000000003,87.70000000000002,0.0627592592592594,5400.0,0.6283
set069-11-04-19-A1.txt,1,A,A-1,149,0,0,0,0,0,0,5400.0,0
set069-11-04-19-A2.txt,2,A,A-2,89,0.26945388016596356,4597.6,1105.8079999999927,282.5,2725.9,0.8514074074074075,5400.0,0.5711818181816293
set069-11-04-19-A3.txt,3,A,A-3,261,0.4137763986911062,3868.3,1290.5282000000166,87.10000000000036,3047.7000000000003,0.7163518518518519,5400.0,0.6283
set069-11-04-19-A4.txt,4,A,A-4,68,0.20479184390936309,2716.5,12.565999999999997,0,2680.6,0.5030555555555556,5400.0,0.6283
set069-11-04-19-B1.txt,1,B,B-1,204,0,0,0,0,0,0,5400.0,0
set069-11-04-19-B2.txt,2,B,B-2,249,0,0,0.6283,0,0,0,5400.0,0
set069-11-04-19-B3.txt,3,B,B-3,128,0,0,0,0,0,0,5400.0,0
set069-11-04-19-B4.txt,4,B,B-4,328,0.2946229005896997,4138.999999999999,1168.0097000000007,76.0,3687.7,0.7664814814814813,5400.0,0.5235833333332143
set070-11-04-19-A1.txt,1,A,A-1,319,0.42543219881670075,5396.8,2265.021500000064,0,5396.8,0.9994074074074074,5400.0,0.6283
set070-11-04-19-A2.txt,2,A,A-2,15,0,0,1.2566,0,0,0,5400.0,0
set070-11-04-19-A3.txt,3,A,A-3,99,0.3121318315708352,5343.599999999999,1622.2706000000594,0,5343.599999999999,0.9895555555555554,5400.0,0.5711818181818175
set070-11-04-19-A4.txt,4,A,A-4,283,0.34905555555555334,0,3.1414999999999997,0,0,0,5400.0,0
set070-11-04-19-B1.txt,1,B,B-1,124,0.32168052951948417,3251.2,5.0264,0,1877.3,0.6020740740740741,5400.0,0.3695882352941178
set070-11-04-19-B2.txt,2,B,B-2,278,0,0,0.6283,0,0,0,5400.0,0
set070-11-04-19-B3.txt,3,B,B-3,34,0,0,0,0,0,0,5400.0,0
set070-11-04-19-B4.txt,4,B,B-4,354,0,0,0,0,0,0,5400.0,0
set071-11-04-19-A1.txt,1,A,A-1,353,0.60954245513415,1215.6,14.450899999999995,0,1195.2000000000003,0.2251111111111111,5400.0,1.0471666666668253
set071-11-04-19-A2.txt,2,A,A-2,259,0.3024774366277403,640.0,7.539600000000001,0,630.3000000000002,0.11851851851851852,5400.0,0.6283
set071-11-04-19-A3.txt,3,A,A-3,91,0.3257276298751251,5397.0,1736.6212000000742,0,5397.0,0.9994444444444445,5400.0,0.5235833333333332
set071-11-04-19-A4.txt,4,A,A-4,155,0.43255341047841384,6.5,5.0264,0,6.5,0.0012037037037037038,5400.0,0.5711818181818654
set072-11-05-19-A1_136.txt,1,A,A-1,136,0.2721096743875718,22.90000000000009,3.1414999999999997,0,22.90000000000009,0.005075804592605747,4511.6,0.3306842105262999
