ID,box,test_date,time_start,set_number,chamber,sex,population,site,host_plant,flew,died?,flight_type,flight_details,NOTES,filename,mass,short-wing?,eggs,time_end
89,P,11.06,11:11am,73,A-3,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous,,set073-11-06-19-A3_89.txt,0.054,,,8:30pm
109,,11.06,9:14am,73,A-3,F,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,set073-11-06-19-A3_109.txt,0.093,,Y,
257,P,11.06,8:27am,73,A-3,M,North Key Largo,DD,C. corindum ,Y,,B,bursts,,set073-11-06-19-A3_257.txt,0.031,,,
296,P,11.06,7:43am,73,A-3,F,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,set073-11-06-19-A3_296.txt,0.064,,Y,
336,,11.06,9:54am,73,A-3,F,Lake Placid,Barber shop,K. elegans,N,,,,,set073-11-06-19-A3_336.txt,0.054,,Y,
68,P,11.06,9:15am,73,A-4,M,North Key Largo,Dagny Trellis,C. corindum ,N,,,,,set073-11-06-19-A4_68.txt,0.08,,Y,
84,,11.06,1:01pm,73,A-4,M,North Key Largo,Dagny 1/2 Loop,C. corindum ,Y,,B,bursts,,set073-11-06-19-A4_84.txt,0.042,,,
92,,11.06,12:25pm,73,A-4,M,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,set073-11-06-19-A4_92.txt,0.04,,,
111,,11.06,7:43am,73,A-4,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,set073-11-06-19-A4_111.txt,0.04,,,
116,,11.06,9:55am,73,A-4,F,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,set073-11-06-19-A4_116.txt,0.039,,,
123,,11:06,3:35pm,73,A-4,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,set073-11-06-19-A4_123.txt,0.049,,,
129,,11.06,2:23pm,73,A-4,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,*wrong pulled,set073-11-06-19-A4_129.txt,0.05,,,
155,,11.06,10:32am,73,A-4,M,Lake Wales,Polk,K. elegans,N,,,,,set073-11-06-19-A4_155.txt,0.044,,,
226,,11.06,8:28am,73,A-4,M,North Key Largo,Carysfort,C. corindum ,Y,,B,bursts,,set073-11-06-19-A4_226.txt,0.039,,,
300,,11.06,11:47am,73,A-4,M,Lake Placid,Barber shop,K. elegans,N*,,,,paint fell off,set073-11-06-19-A4_300.txt,0.036,,,
308,,11.06,1:46pm,73,A-4,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,set073-11-06-19-A4_308.txt,0.037,,,
328,,11.06,3:00pm,73,A-4,F,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,set073-11-06-19-A4_328.txt,0.069,,Y,
380,,11.06,11:12am,73,A-4,F,Leesburg,Veteran’s Memorial Park,K. elegans,N,,,,,set073-11-06-19-A4_380.txt,0.098,,Y,
101,,11.06,8:30am,73,B-1,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,set073-11-06-19-B1_101.txt,0.039,,,
120,,11.06,10:34am,73,B-1,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous,,set073-11-06-19-B1_120.txt,0.039,,,2:57pm
126,,11.06,9:58am,73,B-1,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,set073-11-06-19-B1_126.txt,0.054,,,
276,,11.06,7:45am,73,B-1,M,North Key Largo,DD,C. corindum ,Y,,B,bursts,,set073-11-06-19-B1_276.txt,0.054,,,
311,,11.06,3:01pm,73,B-1,M,Lake Placid,Barber shop,K. elegans,N,,,,,set073-11-06-19-B1_311.txt,0.046,,,
376,,11.06,9:16am,73,B-1,F,Leesburg,Veteran’s Memorial Park,K. elegans,Y,,C,continuous,,set073-11-06-19-B1_376.txt,0.085,,Y,9:57am
12,,11.06,11:49am,73,B-2,F,Plantation Key,Founder's #1,C. corindum ,N,,,,,set073-11-06-19-B2_12.txt,0.09,,Y,
90,P,11.06,11:13am,73,B-2,F,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,set073-11-06-19-B2_90.txt,0.07,,,
96,,11.06,1:10pm,73,B-2,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,set073-11-06-19-B2_96.txt,0.05,,,
103,,11.06,9:18am,73,B-2,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,set073-11-06-19-B2_103.txt,0.052,,,
124,,11.06,9:59am,73,B-2,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,set073-11-06-19-B2_124.txt,0.052,,,
129,,11.06,7:45am,73,B-2,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,set073-11-06-19-B2_129.txt,0.052,,,
136,,11.06,1:48pm,73,B-2,M,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,set073-11-06-19-B2_136.txt,0.042,,,
259,,11.06,12:26pm,73,B-2,M,North Key Largo,DD,C. corindum ,N,,,,,set073-11-06-19-B2_259.txt,0.045,,,
262,,11.06,10:35am,73,B-2,M,North Key Largo,DD,C. corindum ,N,,,,,set073-11-06-19-B2_262.txt,0.049,,,
299,P,11.06,2:25pm,73,B-2,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,set073-11-06-19-B2_299.txt,0.04,,,
318,,11.06,3:02pm,73,B-2,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,set073-11-06-19-B2_318.txt,0.039,,,
323,,11.06,8:31am,73,B-2,M,Lake Placid,Barber shop,K. elegans,Y,,C,continuous,,set073-11-06-19-B2_323.txt,0.039,,,9:10am
67,P,11.06,1:10pm,73,B-3,M,North Key Largo,Dagny Trellis,C. corindum ,Y,,B,bursts,,set073-11-06-19-B3_67.txt,0.042,,,
152,,11.06,1:49pm,73,B-3,M,Lake Wales,Polk,K. elegans,Y,,B,bursts,,set073-11-06-19-B3_152.txt,0.046,,,
197,,11.06,2:26pm,73,B-3,M,North Key Largo,Charlemagne,C. corindum ,Y,,B,bursts,,set073-11-06-19-B3_197.txt,0.032,,,
313,,11.06,7:46am,73,B-3,F,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,set073-11-06-19-B3_313.txt,0.069,,Y,
351,,11.06,8:32am,73,B-3,M,Lake Placid,Barber shop,K. elegans,Y,,C,continuous,,set073-11-06-19-B3_351.txt,0.049,,,1:02pm
73,,11.06,11:15am,73,B-4,M,North Key Largo,Dagny Trellis,C. corindum ,N,,,,,set073-11-06-19-B4_73.txt,0.039,,,
223,,11.06,11:50am,73,B-4,F,North Key Largo,Carysfort,C. corindum ,N,,,,,set073-11-06-19-B4_223.txt,0.111,,,
235,,11.06,10:36am,73,B-4,F,North Key Largo,Carysfort,C. corindum ,Y,,B,bursts,,set073-11-06-19-B4_235.txt,0.115,,Y,
288,P,11.06,1:50pm,73,B-4,M,North Key Largo,DD,C. corindum ,Y,,B,bursts,,set073-11-06-19-B4_288.txt,0.041,,,
312,,11.06,1:11pm,73,B-4,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,set073-11-06-19-B4_312.txt,0.041,,,
320,,11.06,12:27pm,73,B-4,F,Lake Placid,Barber shop,K. elegans,N,,,,,set073-11-06-19-B4_320.txt,0.106,,Y,
330,,11.06,8:32am,73,B-4,M,Lake Placid,Barber shop,K. elegans,Y,,C,continuous,,set073-11-06-19-B4_330.txt,0.046,,,10:12am
332,,11.06,7:46am,73,B-4,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,set073-11-06-19-B4_332.txt,0.043,,,
387,,11.06,2:27pm,73,B-4,F,Leesburg,Veteran’s Memorial Park,K. elegans,Y,,B,bursts,,set073-11-06-19-B4_387.txt,0.062,,Y,
73,,11.07,11:25am,74,A-1,M,North Key Largo,Dagny Trellis,C. corindum ,N,,,,,set074-11-07-19-A1_73.txt,0.037,,,
84,,11.07,1:56pm,74,A-1,M,North Key Largo,Dagny 1/2 Loop,C. corindum ,Y,,B,bursts,,set074-11-07-19-A1_84.txt,0.05,,,
155,,11.07,10:47am,74,A-1,M,Lake Wales,Polk,K. elegans,N,,,,,set074-11-07-19-A1_155.txt,0.042,,,
226,,11.07,9:32am,74,A-1,M,North Key Largo,Carysfort,C. corindum ,Y,,B,bursts,,set074-11-07-19-A1_226.txt,0.037,,,
320,,11.07,12:02pm,74,A-1,F,Lake Placid,Barber shop,K. elegans,N,,,,,set074-11-07-19-A1_320.txt,0.107,,Y,
329,,11.07,8:53am,74,A-1,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,set074-11-07-19-A1_329.txt,0.046,,,
336,,11.07,10:09am,74,A-1,F,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,set074-11-07-19-A1_336.txt,0.049,,Y,
101,,11.07,9:33am,74,A-2,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous,,set074-11-07-19-A2_101.txt,0.044,,,2:28pm
296,,11.07,8:55am,74,A-2,F,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,set074-11-07-19-A2_296.txt,0.065,,Y,
109,,11.07,9:34am,74,A-3,F,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,BC,bursts to continuous,,set074-11-07-19-A3_109.txt,0.084,,Y,4:02pm
111,,11.07,8:55am,74,A-3,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,set074-11-07-19-A3_111.txt,0.041,,,
276,,11.07,8:56am,74,A-4,M,North Key Largo,DD,C. corindum ,Y,,C,continuous,,set074-11-07-19-A4_276.txt,0.055,,,7:30pm
12,,11.07,11:27am,74,B-1,F,Plantation Key,Founder's #1,C. corindum ,N,,,,,set074-11-07-19-B1_12.txt,0.074,,Y,
68,P,11.07,9:35am,74,B-1,M,North Key Largo,Dagny Trellis,C. corindum ,N,,,,,set074-11-07-19-B1_68.txt,0.078,,Y,
116,,11.07,10:10am,74,B-1,F,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,set074-11-07-19-B1_116.txt,0.038,,,
129,,11.07,8:57am,74,B-1,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,set074-11-07-19-B1_129.txt,0.045,,,
262,,11.07,10:48am,74,B-1,M,North Key Largo,DD,C. corindum ,N,,,,,set074-11-07-19-B1_262.txt,0.046,,,
300,,11.07,12:03pm,74,B-1,M,Lake Placid,Barber shop,K. elegans,N,,,,,set074-11-07-19-B1_300.txt,0.039,,,
126,,11.07,10:11am,74,B-2,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,set074-11-07-19-B2_126.txt,0.055,,,
223,,11.07,11:28am,74,B-2,F,North Key Largo,Carysfort,C. corindum ,N,,,,,set074-11-07-19-B2_223.txt,0.124,,,
235,,11.07,10:49am,74,B-2,F,North Key Largo,Carysfort,C. corindum ,Y,,B,bursts,,set074-11-07-19-B2_235.txt,0.105,,Y,
313,,11.07,8:58am,74,B-2,F,Lake Placid,Barber shop,K. elegans,Y,,C,continuous,,set074-11-07-19-B2_313.txt,0.066,,Y,9:43am
92,,11.07,11:29am,74,B-3,M,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,set074-11-07-19-B3_92.txt,0.044,,,
124,,11.07,10:12am,74,B-3,M,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,set074-11-07-19-B3_124.txt,0.05,,,
332,,11.07,8:59am,74,B-3,M,Lake Placid,Barber shop,K. elegans,Y,,C,continuous,,set074-11-07-19-B3_332.txt,0.048,,,10:11am
380,,11.07,10:49am,74,B-3,F,Leesburg,Veteran’s Memorial Park,K. elegans,N,,,,,set074-11-07-19-B3_380.txt,0.091,,Y,
50,,11.07,10:14am,74,B-4,M,Key Largo,JP Grove,C. corindum ,N,,,,,set074-11-07-19-B4_50.txt,0.044,,,
90,P,11.07,10:50am,74,B-4,F,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,set074-11-07-19-B4_90.txt,0.063,,,
103,,11.07,9:36am,74,B-4,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,set074-11-07-19-B4_103.txt,0.049,,,
257,P,11.07,9:00am,74,B-4,M,North Key Largo,DD,C. corindum ,Y,,B,bursts,,set074-11-07-19-B4_257.txt,0.034,,,
259,,11.07,11:30am,74,B-4,M,North Key Largo,DD,C. corindum ,N,,,,,set074-11-07-19-B4_259.txt,0.044,,,
308,,11.07,1:58pm,75,B-1,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,set075-11-07-19-B1_308.txt,0.04,,,
96,,11.07,1:59pm,75,B-2,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,set075-11-07-19-B2_96.txt,0.048,,,
67,P,11.07,2:02pm,75,B-3,M,North Key Largo,Dagny Trellis,C. corindum ,Y,,B,bursts,,set075-11-07-19-B3_67.txt,0.041,,,
312,,11.07,2:02pm,75,B-4,M,Lake Placid,Barber shop,K. elegans,Y,,BC,bursts to continuous,,set075-11-07-19-B4_312.txt,0.048,,,2:57pm
136,,11.08,10:55am,76,A-1,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,set076-11-08-19-A1_136.txt,0.036,,,
152,,11.08,9:02am,76,A-1,M,Lake Wales,Polk,K. elegans,Y,,C,continuous,,set076-11-08-19-A1_152.txt,0.043,,,9:54am
257,P,11.08,10:16am,76,A-1,M,North Key Largo,DD,C. corindum ,Y,,B,bursts,,set076-11-08-19-A1_257.txt,0.036,,,
226,,11.08,10:18am,76,A-2,M,North Key Largo,Carysfort,C. corindum ,Y,,B,bursts,,set076-11-08-19-A2_226.txt,0.04,,,
288,P,11.08,9:03am,76,A-2,M,North Key Largo,DD,C. corindum ,Y,,BC,bursts to continuous,,set076-11-08-19-A2_288.txt,0.039,,,10:05am
103,,11.08,10:18am,76,A-3,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,set076-11-08-19-A3_103.txt,0.048,,,
123,,11.08,9:04am,76,A-3,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,set076-11-08-19-A3_123.txt,0.043,,,
318,,11.08,9:39am,76,A-3,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,set076-11-08-19-A3_318.txt,0.034,,,
299,P,11.08,9:05am,76,A-4,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,set076-11-08-19-A4_299.txt,0.039,,,
329,,11.08,9:40am,76,A-4,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,set076-11-08-19-A4_329.txt,0.048,,,
336,,11.08,10:19am,76,A-4,F,Lake Placid,Barber shop,K. elegans,Y,,BC,bursts to continuous,,set076-11-08-19-A4_336.txt,0.064,,Y,4:34pm
116,,11.08,10:20am,76,B-1,F,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,set076-11-08-19-B1_116.txt,0.036,,,
197,,11.08,9:05am,76,B-1,M,North Key Largo,Charlemagne,C. corindum ,Y,,B,bursts,,set076-11-08-19-B1_197.txt,0.031,,,
296,P,11.08,9:41am,76,B-1,F,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,set076-11-08-19-B1_296.txt,0.067,,Y,
111,,11.08,9:42am,76,B-2,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,set076-11-08-19-B2_111.txt,0.043,,,
126,,11.08,10:21am,76,B-2,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous,,set076-11-08-19-B2_126.txt,0.055,,,11:04am
387,,11.08,9:06am,76,B-2,F,Leesburg,Veteran’s Memorial Park,K. elegans,Y,,B,bursts,,set076-11-08-19-B2_387.txt,0.059,,Y,
124,,11.08,10:21am,76,B-3,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,set076-11-08-19-B3_124.txt,0.054,,,
328,,11.08,9:07am,76,B-3,F,Lake Placid,Barber shop,K. elegans,Y,,BC,bursts to continuous,,set076-11-08-19-B3_328.txt,0.067,,Y,9:56am
129,,11.08,9:43am,76,B-4,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,set076-11-08-19-B4_129.txt,0.053,,,
235,,11.08,10:22am,76,B-4,F,North Key Largo,Carysfort,C. corindum ,Y,,B,bursts,,set076-11-08-19-B4_235.txt,0.099,,Y,
311,,11.08,9:08am,76,B-4,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,set076-11-08-19-B4_311.txt,0.044,,,
53,,DNA,DNA,DNA,DNA,M,Key Largo,JP Grove,C. corindum ,DNA,Y,,,,NA,,DNA,,
156,,DNA,DNA,DNA,DNA,F,Lake Wales,Polk,K. elegans,DNA,Y,,,,NA,,DNA,,
221,,DNA,DNA,DNA,DNA,F,North Key Largo,Carysfort,C. corindum ,DNA,Y,,,,NA,,DNA,Y,
1,Petri1,NA,NA,NA,NA,F,Plantation Key,Founder's #2,C. corindum ,NA,Y,,,,NA,,,,
2,P,NA,NA,NA,NA,F,Plantation Key,Founder's #2,C. corindum ,NA,,,,,NA,,Y,Y,
3,Petri1,NA,NA,NA,NA,M,Plantation Key,Founder's #2,C. corindum ,NA,Y,,,,NA,,,,
4,Petri1,NA,NA,NA,NA,M,Plantation Key,Founder's #2,C. corindum ,NA,Y,,,,NA,,,,
5,Petri1,NA,NA,NA,NA,F,Plantation Key,Founder's #2,C. corindum ,NA,Y,,,,NA,,,,
6,Petri1,NA,NA,NA,NA,F,Plantation Key,Founder's #2,C. corindum ,NA,Y,,,,NA,,,,
7,Petri1,NA,NA,NA,NA,M,Plantation Key,Founder's #2,C. corindum ,NA,Y,,,,NA,,,,
8,,NA,NA,NA,NA,F,Plantation Key,Founder's #2,C. corindum ,NA,,,,,NA,,Y,Y,
9,A,NA,NA,NA,NA,F,Plantation Key,Founder's #2,C. corindum ,NA,Y,,,,NA,,,,
10,A,NA,NA,NA,NA,M,Plantation Key,Founder's #2,C. corindum ,NA,Y,,,,NA,,,,
11,A,NA,NA,NA,NA,M,Plantation Key,Founder's #2,C. corindum ,NA,Y,,,,NA,,,,
14,A,NA,NA,NA,NA,F,Plantation Key,Founder's #1,C. corindum ,NA,Y,,,,NA,,,,
17,,NA,NA,NA,NA,M,Plantation Key,Founder's #1,C. corindum ,NA,,,,no recording,NA,,Y,,
18,,NA,NA,NA,NA,M,Plantation Key,Founder's #1,C. corindum ,NA,,,,,NA,,Y,,
19,A,NA,NA,NA,NA,F,Plantation Key,Founder's #1,C. corindum ,NA,Y,,,,NA,,,,
20,A,NA,NA,NA,NA,M,Plantation Key,Founder's #1,C. corindum ,NA,Y,,,,NA,,,,
21,,NA,NA,NA,NA,M,Plantation Key,Founder's #1,C. corindum ,NA,Y,,,,NA,,Y,,
22,A,NA,NA,NA,NA,M,Plantation Key,Founder's #1,C. corindum ,NA,Y,,,,NA,,,,
23,A,NA,NA,NA,NA,F,Plantation Key,Founder's #1,C. corindum ,NA,Y,,,,NA,,,,
24,A,NA,NA,NA,NA,M,Plantation Key,Founder's #1,C. corindum ,NA,Y,,,,NA,,,,
25,A,NA,NA,NA,NA,M,Plantation Key,Founder's #1,C. corindum ,NA,Y,,,,NA,,,,
27,A,NA,NA,NA,NA,M,Plantation Key,Founder's #1,C. corindum ,NA,Y,,,,NA,,,,
28,A,NA,NA,NA,NA,F,Plantation Key,Founder's #1,C. corindum ,NA,Y,,,,NA,,,,
29,A,NA,NA,NA,NA,M,Plantation Key,Founder's #1,C. corindum ,NA,Y,,,,NA,,,,
32,A,NA,NA,NA,NA,F,Plantation Key,Founder's #1,C. corindum ,NA,Y,,,,NA,,,,
36,A,NA,NA,NA,NA,F,Plantation Key,Founder's #1,C. corindum ,NA,Y,,,,NA,,,,
38,Petri1,NA,NA,NA,NA,F,Key Largo,JP Grove,C. corindum ,NA,Y,,,,NA,,,,
40,Petri1,NA,NA,NA,NA,M,Key Largo,JP Grove,C. corindum ,NA,Y,,,,NA,,,,
41,,NA,NA,NA,NA,M,Key Largo,JP Grove,C. corindum ,NA,,,,,NA,,Y,,
42,Petri1,NA,NA,NA,NA,F,Key Largo,JP Grove,C. corindum ,NA,Y,,,,NA,,,,
43,Petri1,NA,NA,NA,NA,M,Key Largo,JP Grove,C. corindum ,NA,Y,,,,NA,,,,
44,A,NA,NA,NA,NA,M,Key Largo,JP Grove,C. corindum ,NA,Y,,,,NA,,,,
45,A,NA,NA,NA,NA,M,Key Largo,JP Grove,C. corindum ,NA,Y,,,,NA,,,,
52,B,NA,NA,NA,NA,F,Key Largo,JP Grove,C. corindum ,NA,Y,,,,NA,,,,
55,B,NA,NA,NA,NA,M,Key Largo,JP Grove,C. corindum ,NA,Y,,,,NA,,,,
57,B,NA,NA,NA,NA,M,Key Largo,JP Grove,C. corindum ,NA,Y,,,,NA,,,,
60,B,NA,NA,NA,NA,F,Key Largo,JP Grove,C. corindum ,NA,Y,,,,NA,,,,
61,B,NA,NA,NA,NA,M,Key Largo,JP Grove,C. corindum ,NA,Y,,,,NA,,,,
63,B,NA,NA,NA,NA,F,Key Largo,JP Grove,C. corindum ,NA,Y,,,,NA,,,,
70,B,NA,NA,NA,NA,F,North Key Largo,Dagny Trellis,C. corindum ,NA,Y,,,,NA,,,,
71,B,NA,NA,NA,NA,F,North Key Largo,Dagny Trellis,C. corindum ,NA,Y,,,,NA,,,Y,
72,B,NA,NA,NA,NA,M,North Key Largo,Dagny Trellis,C. corindum ,NA,Y,,,,NA,,,,
75,B,NA,NA,NA,NA,M,North Key Largo,Dagny Trellis,C. corindum ,NA,Y,,,,NA,,,,
76,,NA,NA,NA,NA,F,North Key Largo,Dagny Trellis,C. corindum ,NA,,,,,NA,,Y,Y,
77,B,NA,NA,NA,NA,F,North Key Largo,Dagny Trellis,C. corindum ,NA,Y,,,,NA,,,,
79,B,NA,NA,NA,NA,M,North Key Largo,Dagny 1/2 Loop,C. corindum ,NA,Y,,,,NA,,,,
80,B,NA,NA,NA,NA,F,North Key Largo,Dagny 1/2 Loop,C. corindum ,NA,Y,,,,NA,,,,
83,B,NA,NA,NA,NA,M,North Key Largo,Dagny 1/2 Loop,C. corindum ,NA,Y,,,,NA,,,,
87,B,NA,NA,NA,NA,M,North Key Largo,Dagny 1/2 Loop,C. corindum ,NA,Y,,,,NA,,,,
88,B,NA,NA,NA,NA,F,North Key Largo,Dagny 1/2 Loop,C. corindum ,NA,Y,,,,NA,,,Y,
93,A,NA,NA,NA,NA,M,Homestead,SW 296th St & 182nd Ave,K. elegans,NA,Y,,,,NA,,,,
94,A,NA,NA,NA,NA,F,Homestead,SW 296th St & 182nd Ave,K. elegans,NA,Y,,,,NA,,,,
97,Petri1,NA,NA,NA,NA,F,Homestead,SW 296th St & 182nd Ave,K. elegans,NA,Y,,,,NA,,,,
100,A,NA,NA,NA,NA,M,Homestead,SW 296th St & 182nd Ave,K. elegans,NA,Y,,,,NA,,,,
104,A,NA,NA,NA,NA,F,Homestead,SW 296th St & 182nd Ave,K. elegans,NA,Y,,,,NA,,,,
106,A,NA,NA,NA,NA,F,Homestead,SW 296th St & 182nd Ave,K. elegans,NA,Y,,,,NA,,,,
115,A,NA,NA,NA,NA,F,Homestead,SW 296th St & 182nd Ave,K. elegans,NA,Y,,,,NA,,,,
117,A,NA,NA,NA,NA,F,Homestead,SW 296th St & 182nd Ave,K. elegans,NA,Y,,,,NA,,,,
121,A,NA,NA,NA,NA,F,Homestead,SW 296th St & 182nd Ave,K. elegans,NA,Y,,,,NA,,,,
122,A,NA,NA,NA,NA,M,Homestead,SW 296th St & 182nd Ave,K. elegans,NA,Y,,,,NA,,,,
130,B,NA,NA,NA,NA,M,Homestead,SW 296th St & 182nd Ave,K. elegans,NA,Y,,,,NA,,,,
133,B,NA,NA,NA,NA,M,Homestead,SW 296th St & 182nd Ave,K. elegans,NA,Y,,,,NA,,,,
137,Petri1,NA,NA,NA,NA,M,Lake Wales,Polk,K. elegans,NA,Y,,,,NA,,,,
138,Petri1,NA,NA,NA,NA,F,Lake Wales,Polk,K. elegans,NA,Y,,,,NA,,,,
140,Petri1,NA,NA,NA,NA,M,Lake Wales,Polk,K. elegans,NA,Y,,,,NA,,,,
143,Petri1,NA,NA,NA,NA,M,Lake Wales,Polk,K. elegans,NA,Y,,,,NA,,,,
144,Petri1,NA,NA,NA,NA,F,Lake Wales,Polk,K. elegans,NA,Y,,,,NA,,,,
145,Petri1,NA,NA,NA,NA,M,Lake Wales,Polk,K. elegans,NA,Y,,,,NA,,,,
147,Petri1,NA,NA,NA,NA,F,Lake Wales,Polk,K. elegans,NA,Y,,,,NA,,,,
150,D,NA,NA,NA,NA,F,Lake Wales,Polk,K. elegans,NA,Y,,,,NA,,,,
151,D,NA,NA,NA,NA,F,Lake Wales,Polk,K. elegans,NA,Y,,,,NA,,,,
157,D,NA,NA,NA,NA,M,Lake Wales,Polk,K. elegans,NA,Y,,,,NA,,,,
160,D,NA,NA,NA,NA,F,Lake Wales,Polk,K. elegans,NA,Y,,,,NA,,,,
177,B,NA,NA,NA,NA,F,North Key Largo,Dagny 1/2 Loop,C. corindum ,NA,Y,,,,NA,,,,
178,B,NA,NA,NA,NA,,North Key Largo,Dagny 1/2 Loop,C. corindum ,NA,Y,,,,NA,,,,
179,B,NA,NA,NA,NA,M,North Key Largo,Dagny 1/2 Loop,C. corindum ,NA,Y,,,,NA,,,,
180,P,NA,NA,NA,NA,M,North Key Largo,N. Dagny,C. corindum ,NA,,,,,NA,,Y,,
181,Petri1,NA,NA,NA,NA,F,North Key Largo,N. Dagny,C. corindum ,NA,Y,,,,NA,,,,
182,Petri1,NA,NA,NA,NA,M,North Key Largo,N. Dagny,C. corindum ,NA,Y,,,,NA,,,,
184,B,NA,NA,NA,NA,M,North Key Largo,N. Dagny,C. corindum ,NA,Y,,,,NA,,,,
185,B,NA,NA,NA,NA,M,North Key Largo,N. Dagny,C. corindum ,NA,Y,,,,NA,,,,
186,B,NA,NA,NA,NA,F,North Key Largo,N. Dagny,C. corindum ,NA,Y,,,,NA,,,,
188,B,NA,NA,NA,NA,M,North Key Largo,N. Dagny,C. corindum ,NA,Y,,,,NA,,,,
189,,NA,NA,NA,NA,M,North Key Largo,N. Dagny,C. corindum ,NA,,,,,NA,,Y,,
190,,NA,NA,NA,NA,M,North Key Largo,N. Dagny,C. corindum ,NA,,,,,NA,,Y,,
192,E,NA,NA,NA,NA,M,North Key Largo,N. Dagny,C. corindum ,NA,Y,,DNA,,NA,,,,
193,E,NA,NA,NA,NA,M,North Key Largo,N. Dagny,C. corindum ,NA,Y,,,,NA,,,,
194,E,NA,NA,NA,NA,M,North Key Largo,N. Dagny,C. corindum ,NA,Y,,,,NA,,,,
199,E,NA,NA,NA,NA,F,North Key Largo,Charlemagne,C. corindum ,NA,Y,,,,NA,,,,
200,E,NA,NA,NA,NA,M,North Key Largo,Charlemagne,C. corindum ,NA,Y,,,,NA,,,,
201,,NA,NA,NA,NA,M,North Key Largo,Charlemagne,C. corindum ,NA,Y,,,,NA,,Y,,
202,,NA,NA,NA,NA,F,North Key Largo,Charlemagne,C. corindum ,NA,Y,,,,NA,,Y,,
206,E,NA,NA,NA,NA,M,North Key Largo,Charlemagne,C. corindum ,NA,Y,,,,NA,,,,
207,E,NA,NA,NA,NA,M,North Key Largo,Charlemagne,C. corindum ,NA,Y,,,,NA,,,,
209,E,NA,NA,NA,NA,F,North Key Largo,Charlemagne,C. corindum ,NA,Y,,,,NA,,,,
210,,NA,NA,NA,NA,M,North Key Largo,Charlemagne,C. corindum ,NA,,,,,NA,,Y,,
211,E,NA,NA,NA,NA,M,North Key Largo,Charlemagne,C. corindum ,NA,Y,,,,NA,,,,
