filename,channel_num,channel_letter,chamber,ID,set_number,average_speed,total_flight_time,distance,shortest_flying_bout,longest_flying_bout,portion_flying,total_duration,max_speed
set073-11-06-19-B3_152.txt,3,B,B-3,152,73,0.516,12.9,10.053,0,9.2,0.001,23886.5,0.698
set073-11-06-19-B3_197.txt,3,B,B-3,197,73,0.299,18.6,6.283,0,9.8,0.001,27963.3,0.449
set073-11-06-19-B3_313.txt,3,B,B-3,313,73,0.23,609.9,11.309,0,581.8,0.246,2483.4,0.393
set073-11-06-19-B3_351.txt,3,B,B-3,351,73,0.37,16169.6,5904.135,0,16169.6,0.836,19350.8,0.571
set073-11-06-19-B3_67.txt,3,B,B-3,67,73,0.273,641.6,11.938,0,612.1,0.03,21681.3,0.898
set073-11-06-19-B4_223.txt,4,B,B-4,223,73,0,0,0,0,0,0,16685.4,0
set073-11-06-19-B4_235.txt,4,B,B-4,235,73,0.291,77.9,23.247,0,43.1,0.006,12437.8,0.449
set073-11-06-19-B4_288.txt,4,B,B-4,288,73,0.416,121.8,47.751,87.4,87.4,0.005,23957.8,0.571
set073-11-06-19-B4_312.txt,4,B,B-4,312,73,0.203,109.1,21.99,0,44.8,0.005,21750.8,0.349
set073-11-06-19-B4_320.txt,4,B,B-4,320,73,0.377,18.9,5.026,0,18.9,0.001,19361.6,0.898
set073-11-06-19-B4_330.txt,4,B,B-4,330,73,0.28,5098.6,1324.456,0,5049.2,0.503,10130.4,0.483
set073-11-06-19-B4_332.txt,4,B,B-4,332,73,0.303,189.5,48.379,70.3,70.3,0.076,2495.8,0.524
set073-11-06-19-B4_387.txt,4,B,B-4,387,73,0.344,8.6,5.655,0,4.6,0.0,27963.3,0.449
set073-11-06-19-B4_73.txt,4,B,B-4,73,73,0,0,0,0,0,0,14537.4,0
set074-11-07-19-A1_155.txt,1,A,A-1,155,74,0,0,0,0,0,0,9096.4,0
set074-11-07-19-A1_226.txt,1,A,A-1,226,74,0.237,1546.9,3.141,0,1544.7,0.344,4496.6,0.286
set074-11-07-19-A1_320.txt,1,A,A-1,320,74,0,0,0,0,0,0,18133.0,0
set074-11-07-19-A1_329.txt,1,A,A-1,329,74,0,0,0,0,0,0,2292.3,0
set074-11-07-19-A1_336.txt,1,A,A-1,336,74,0.37,883.7,63.458,156.7,718.2,0.13,6790.5,0.419
set074-11-07-19-A1_73.txt,1,A,A-1,73,74,0,0,0,0,0,0,11302.0,0
set074-11-07-19-A1_84.txt,1,A,A-1,84,74,0.327,917.9,10.681,0,893.8,0.021,43221.6,0.483
set074-11-07-19-A2_101.txt,2,A,A-2,101,74,0.309,16958.0,4956.03,0,16958.0,0.392,43221.6,0.524
set074-11-07-19-A2_296.txt,2,A,A-2,296,74,0.367,36.6,12.566,0,21.4,0.016,2350.8,0.628
set074-11-07-19-A3_109.txt,3,A,A-3,109,74,0.288,22894.0,6499.764,0,20624.9,0.53,43221.6,1.257
set074-11-07-19-A3_111.txt,3,A,A-3,111,74,0.473,68.3,30.787,0,39.2,0.028,2432.3,0.698
set074-11-07-19-A4_276.txt,4,A,A-4,276,74,0.445,39522.1,16604.084,0,37000.0,0.914,43221.6,1.257
set074-11-07-19-B1_116.txt,1,B,B-1,116,74,0.196,927.8,7.54,0,910.5,0.14,6610.4,0.286
set074-11-07-19-B1_12.txt,1,B,B-1,12,74,0,0,0.628,0,0,0,11156.5,0
set074-11-07-19-B1_129.txt,1,B,B-1,129,74,0.152,1058.7,12.566,190.9,794.3,0.462,2293.5,0.273
set074-11-07-19-B1_262.txt,1,B,B-1,262,74,0,0,0,0,0,0,8923.5,0
set074-11-07-19-B1_300.txt,1,B,B-1,300,74,0,0,0,0,0,0,17300.0,0
set074-11-07-19-B1_68.txt,1,B,B-1,68,74,0,0,0,0,0,0,4346.1,0
set074-11-07-19-B2_126.txt,2,B,B-2,126,74,0.33,229.5,74.139,208.3,208.3,0.034,6665.7,0.483
set074-11-07-19-B2_223.txt,2,B,B-2,223,74,0,0,0,0,0,0,17300.0,0
set074-11-07-19-B2_235.txt,2,B,B-2,235,74,0.298,1366.4,30.787,163.8,708.8,0.151,9062.1,0.483
set074-11-07-19-B2_313.txt,2,B,B-2,313,74,0.31,2567.1,773.437,0,2532.5,0.567,4526.1,1.257
set074-11-07-19-B3_124.txt,3,B,B-3,124,74,0,0,0,0,0,0,6709.5,0
set074-11-07-19-B3_332.txt,3,B,B-3,332,74,0.491,4357.2,2029.409,0,4357.2,0.955,4561.1,0.785
set074-11-07-19-B3_380.txt,3,B,B-3,380,74,0,0,0,0,0,0,9117.0,0
set074-11-07-19-B3_92.txt,3,B,B-3,92,74,0,0,0,0,0,0,17300.0,0
set074-11-07-19-B4_103.txt,4,B,B-4,103,74,0.32,35.2,13.823,0,18.6,0.008,4620.1,0.524
set074-11-07-19-B4_257.txt,4,B,B-4,257,74,0.353,41.0,14.451,0,41.0,0.017,2347.0,0.483
set074-11-07-19-B4_259.txt,4,B,B-4,259,74,0,0,0,0,0,0,17300.0,0
set074-11-07-19-B4_50.txt,4,B,B-4,50,74,0,0,0,0,0,0,6767.1,0
set074-11-07-19-B4_90.txt,4,B,B-4,90,74,0,0,0,0,0,0,9127.1,0
set075-11-07-19-B1_308.txt,1,B,B-1,308,75,0.21,13.3,6.283,0,10.2,0.004,3532.8,0.251
set075-11-07-19-B2_96.txt,2,B,B-2,96,75,0.225,19.9,6.911,0,8.8,0.006,3532.8,0.349
set075-11-07-19-B3_67.txt,3,B,B-3,67,75,0.287,892.7,6.911,0,880.8,0.253,3532.8,0.419
set075-11-07-19-B4_312.txt,4,B,B-4,312,75,0.349,1300.7,447.978,0,1283.0,0.368,3532.8,0.524
set076-11-08-19-A1_136.txt,1,A,A-1,136,76,0,0,0.628,0,0,0,27049.6,0
set076-11-08-19-A1_152.txt,1,A,A-1,152,76,0.379,2239.0,794.799,0,1720.1,0.514,4355.3,0.571
set076-11-08-19-A1_257.txt,1,A,A-1,257,76,0.222,30.1,7.54,0,30.1,0.004,6721.1,0.273
set076-11-08-19-A2_226.txt,2,A,A-2,226,76,0.218,199.1,6.911,167.2,167.2,0.007,27049.6,0.331
set076-11-08-19-A2_288.txt,2,A,A-2,288,76,0.29,3438.7,906.637,0,3438.7,0.77,4463.4,0.483
set076-11-08-19-A3_103.txt,3,A,A-3,103,76,0.62,137.6,73.511,97.7,97.7,0.005,27049.6,1.257
set076-11-08-19-A3_123.txt,3,A,A-3,123,76,0,0,0,0,0,0,2159.4,0
set076-11-08-19-A3_318.txt,3,A,A-3,318,76,0,0,1.257,0,0,0,4478.8,0
set076-11-08-19-A4_299.txt,4,A,A-4,299,76,0.344,729.5,11.309,0,704.2,0.331,2206.4,0.419
set076-11-08-19-A4_329.txt,4,A,A-4,329,76,0.471,785.3,365.042,0,785.3,0.172,4558.9,0.571
set076-11-08-19-A4_336.txt,4,A,A-4,336,76,0.174,17160.0,3411.041,86.6,16409.1,0.634,27049.6,0.449
set076-11-08-19-B1_116.txt,1,B,B-1,116,76,0.106,0,1.885,0,0,0,7128.9,0
set076-11-08-19-B1_197.txt,1,B,B-1,197,76,0.307,11.8,4.398,0,9.4,0.006,2115.9,0.571
set076-11-08-19-B1_296.txt,1,B,B-1,296,76,0.534,113.1,31.415,0,47.4,0.025,4467.4,1.257
set076-11-08-19-B2_111.txt,2,B,B-2,111,76,0.346,758.2,17.592,132.2,599.5,0.168,4524.9,0.524
set076-11-08-19-B2_126.txt,2,B,B-2,126,76,0.266,2053.5,515.834,0,1059.9,0.288,7128.9,0.419
set076-11-08-19-B2_387.txt,2,B,B-2,387,76,0.263,1448.3,4.398,0,1435.7,0.664,2181.7,0.314
set076-11-08-19-B3_124.txt,3,B,B-3,124,76,0,0,1.257,0,0,0,7128.9,0
set076-11-08-19-B3_328.txt,3,B,B-3,328,76,0.371,2216.5,809.879,0,2206.3,0.487,4554.0,0.483
set076-11-08-19-B4_129.txt,4,B,B-4,129,76,0.325,91.4,19.477,0,39.9,0.02,4602.5,0.524
set076-11-08-19-B4_235.txt,4,B,B-4,235,76,0.319,78.2,26.389,0,30.6,0.011,7128.9,0.524
set076-11-08-19-B4_311.txt,4,B,B-4,311,76,0.213,14.1,3.141,0,14.1,0.006,2253.9,0.209
