ID,filename,channel_num,channel_letter,chamber,set_number,average_speed,total_flight_time,distance,shortest_flying_bout,longest_flying_bout,portion_flying,total_duration,max_speed,box,test_date,time_start,sex,population,site,host_plant,flew,died,flight_type,flight_details,NOTES,mass,short-wing,eggs,time_end,latitude,longitude
109,set073-11-06-19-A3_109.txt,3,A,A-3,73,0.392,1875.2,36.441,0,727.7,0.241,7796.9,0.571,,11.06,9:14am,F,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.093,,Y,,25.491968,-80.48562
257,set073-11-06-19-A3_257.txt,3,A,A-3,73,0.312,743.2,24.504,0,668.4,0.137,5417.4,0.483,P,11.06,8:27am,M,North Key Largo,DD,C. corindum ,Y,,B,bursts,,0.031,,,,25.28636983,-80.29077075
296,set073-11-06-19-A3_296.txt,3,A,A-3,73,0.217,967.9,18.221,0,891.3,0.394,2456.3,0.349,P,11.06,7:43am,F,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.064,,Y,,27.298660028,-81.36611608
336,set073-11-06-19-A3_336.txt,3,A,A-3,73,0,0,0,0,0,0,10059.4,0,,11.06,9:54am,F,Lake Placid,Barber shop,K. elegans,N,,,,,0.054,,Y,,27.298660028,-81.36611608
50,set073-11-06-19-A3_50.txt,3,A,A-3,73,0,0,0,0,0,0,12461.5,0,,11.06,10:31am,M,Key Largo,JP Grove,C. corindum ,N,,,,,0.05,,,,25.12846,-80.40809
89,set073-11-06-19-A3_89.txt,3,A,A-3,73,0.322,34548.9,10652.198,145.8,31128.2,0.685,50411.2,0.524,P,11.06,11:11am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous,,0.054,,,8:30pm,25.491968,-80.48562
111,set073-11-06-19-A4_111.txt,4,A,A-4,73,0.195,1578.4,36.441,278.7,715.9,0.638,2474.6,0.449,,11.06,7:43am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.04,,,,25.491968,-80.48562
116,set073-11-06-19-A4_116.txt,4,A,A-4,73,0.381,7.2,3.141,0,7.2,0.001,10125.5,0.483,,11.06,9:55am,F,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.039,,,,25.491968,-80.48562
123,set073-11-06-19-A4_123.txt,4,A,A-4,73,0.31,834.7,3.77,0,832.8,0.017,50411.2,0.314,,11:06,3:35pm,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.049,,,,25.491968,-80.48562
129,set073-11-06-19-A4_129.txt,4,A,A-4,73,0.361,41.1,18.849,0,33.2,0.002,26172.6,0.483,,11.06,2:23pm,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,*wrong pulled,0.05,,,,25.491968,-80.48562
155,set073-11-06-19-A4_155.txt,4,A,A-4,73,0,0,0,0,0,0,12516.1,0,,11.06,10:32am,M,Lake Wales,Polk,K. elegans,N,,,,,0.044,,,,27.903346,-81.589461
226,set073-11-06-19-A4_226.txt,4,A,A-4,73,0.173,718.6,24.504,0,639.5,0.132,5428.6,0.331,,11.06,8:28am,M,North Key Largo,Carysfort Cr,C. corindum ,Y,,B,bursts,,0.039,,,,25.25647566,-80.31068981
300,set073-11-06-19-A4_300.txt,4,A,A-4,73,0,0,1.257,0,0,0,16804.9,0,,11.06,11:47am,M,Lake Placid,Barber shop,K. elegans,N*,,,,paint fell off,0.036,,,,27.298660028,-81.36611608
308,set073-11-06-19-A4_308.txt,4,A,A-4,73,0.273,58.5,17.592,0,22.4,0.002,23934.2,0.571,,11.06,1:46pm,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.037,,,,27.298660028,-81.36611608
328,set073-11-06-19-A4_328.txt,4,A,A-4,73,0.363,50.0,20.734,0,24.9,0.002,28261.7,0.571,,11.06,3:00pm,F,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.069,,Y,,27.298660028,-81.36611608
380,set073-11-06-19-A4_380.txt,4,A,A-4,73,0.16,23.4,4.398,0,23.4,0.002,14633.5,0.123,,11.06,11:12am,F,Leesburg,Veteran’s Memorial Park,K. elegans,N,,,,,0.098,,Y,,28.812980,-81.877895
68,set073-11-06-19-A4_68.txt,4,A,A-4,73,0,0,0.628,0,0,0,7880.1,0,P,11.06,9:15am,M,North Key Largo,Dagny Trellis,C. corindum ,N,,,,,0.08,,Y,,25.1755048,-80.36782055
84,set073-11-06-19-A4_84.txt,4,A,A-4,73,0.178,91.0,19.477,0,29.1,0.004,21714.8,0.286,,11.06,1:01pm,M,North Key Largo,Dagny 1/2 Loop,C. corindum ,Y,,B,bursts,,0.042,,,,25.173694,-80.371532
92,set073-11-06-19-A4_92.txt,4,A,A-4,73,0.11,0,4.398,0,0,0,18959.6,0,,11.06,12:25pm,M,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.04,,,,25.491968,-80.48562
101,set073-11-06-19-B1_101.txt,1,B,B-1,73,0.199,1556.6,28.902,0,1393.1,0.291,5354.1,0.393,,11.06,8:30am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.039,,,,25.491968,-80.48562
120,set073-11-06-19-B1_120.txt,1,B,B-1,73,0.32,13990.1,4437.683,0,13990.1,0.537,26031.1,0.449,,11.06,10:34am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous,,0.039,,,2:57pm,25.491968,-80.48562
126,set073-11-06-19-B1_126.txt,1,B,B-1,73,0.41,521.2,212.365,0,474.1,0.052,9998.4,0.698,,11.06,9:58am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.054,,,,25.491968,-80.48562
276,set073-11-06-19-B1_276.txt,1,B,B-1,73,0.224,633.2,9.425,0,621.9,0.26,2438.1,0.314,,11.06,7:45am,M,North Key Largo,DD,C. corindum ,Y,,B,bursts,,0.054,,,,25.28636983,-80.29077075
311,set073-11-06-19-B1_311.txt,1,B,B-1,73,0,0,0.628,0,0,0,27963.3,0,,11.06,3:01pm,M,Lake Placid,Barber shop,K. elegans,N,,,,,0.046,,,,27.298660028,-81.36611608
376,set073-11-06-19-B1_376.txt,1,B,B-1,73,0.255,1912.3,429.757,159.1,1386.1,0.244,7833.8,0.785,,11.06,9:16am,F,Leesburg,Veteran’s Memorial Park,K. elegans,Y,,C,continuous,,0.085,,Y,9:57am,28.812980,-81.877895
103,set073-11-06-19-B2_103.txt,2,B,B-2,73,0.248,25.3,10.053,0,14.3,0.003,7917.6,0.37,,11.06,9:18am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.052,,,,25.491968,-80.48562
12,set073-11-06-19-B2_12.txt,2,B,B-2,73,0,0,0,0,0,0,16665.5,0,,11.06,11:49am,F,Plantation Key,Founder's #1,C. corindum ,N,,,,,0.09,,Y,,24.96448253,-80.56738908
124,set073-11-06-19-B2_124.txt,2,B,B-2,73,0.306,665.4,4.398,0,661.6,0.066,10064.1,0.419,,11.06,9:59am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.052,,,,25.491968,-80.48562
129,set073-11-06-19-B2_129.txt,2,B,B-2,73,0.242,614.3,18.221,191.2,389.3,0.249,2467.5,0.331,,11.06,7:45am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.052,,,,25.491968,-80.48562
136,set073-11-06-19-B2_136.txt,2,B,B-2,73,0.187,6.6,1.885,0,6.6,0.0,23830.5,0.185,,11.06,1:48pm,M,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.042,,,,25.491968,-80.48562
259,set073-11-06-19-B2_259.txt,2,B,B-2,73,0,0,0,0,0,0,19338.9,0,,11.06,12:26pm,M,North Key Largo,DD,C. corindum ,N,,,,,0.045,,,,25.28636983,-80.29077075
262,set073-11-06-19-B2_262.txt,2,B,B-2,73,0,0,0.628,0,0,0,12396.5,0,,11.06,10:35am,M,North Key Largo,DD,C. corindum ,N,,,,,0.049,,,,25.28636983,-80.29077075
299,set073-11-06-19-B2_299.txt,2,B,B-2,73,0.348,12.8,6.911,0,6.9,0.0,26086.1,0.449,P,11.06,2:25pm,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.04,,,,27.298660028,-81.36611608
318,set073-11-06-19-B2_318.txt,2,B,B-2,73,0.292,1327.6,5.655,0,677.9,0.047,27963.3,0.483,,11.06,3:02pm,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.039,,,,27.298660028,-81.36611608
323,set073-11-06-19-B2_323.txt,2,B,B-2,73,0.261,2108.6,530.285,0,2068.1,0.393,5366.9,0.419,,11.06,8:31am,M,Lake Placid,Barber shop,K. elegans,Y,,C,continuous,,0.039,,,9:10am,27.298660028,-81.36611608
90,set073-11-06-19-B2_90.txt,2,B,B-2,73,0,0,0,0,0,0,14475.3,0,P,11.06,11:13am,F,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.07,,,,25.491968,-80.48562
96,set073-11-06-19-B2_96.txt,2,B,B-2,73,0.391,708.7,11.309,0,662.6,0.033,21601.1,1.257,,11.06,1:10pm,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.05,,,,25.491968,-80.48562
152,set073-11-06-19-B3_152.txt,3,B,B-3,73,0.516,12.9,10.053,0,9.2,0.001,23886.5,0.698,,11.06,1:49pm,M,Lake Wales,Polk,K. elegans,Y,,B,bursts,,0.046,,,,27.903346,-81.589461
197,set073-11-06-19-B3_197.txt,3,B,B-3,73,0.299,18.6,6.283,0,9.8,0.001,27963.3,0.449,,11.06,2:26pm,M,North Key Largo,Charlemagne,C. corindum ,Y,,B,bursts,,0.032,,,,25.1948419,-80.34590136
313,set073-11-06-19-B3_313.txt,3,B,B-3,73,0.23,609.9,11.309,0,581.8,0.246,2483.4,0.393,,11.06,7:46am,F,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.069,,Y,,27.298660028,-81.36611608
351,set073-11-06-19-B3_351.txt,3,B,B-3,73,0.37,16169.6,5904.135,0,16169.6,0.836,19350.8,0.571,,11.06,8:32am,M,Lake Placid,Barber shop,K. elegans,Y,,C,continuous,,0.049,,,1:02pm,27.298660028,-81.36611608
67,set073-11-06-19-B3_67.txt,3,B,B-3,73,0.273,641.6,11.938,0,612.1,0.03,21681.3,0.898,P,11.06,1:10pm,M,North Key Largo,Dagny Trellis,C. corindum ,Y,,B,bursts,,0.042,,,,25.1755048,-80.36782055
223,set073-11-06-19-B4_223.txt,4,B,B-4,73,0,0,0,0,0,0,16685.4,0,,11.06,11:50am,F,North Key Largo,Carysfort Cr,C. corindum ,N,,,,,0.111,,,,25.25647566,-80.31068981
235,set073-11-06-19-B4_235.txt,4,B,B-4,73,0.291,77.9,23.247,0,43.1,0.006,12437.8,0.449,,11.06,10:36am,F,North Key Largo,Carysfort Cr,C. corindum ,Y,,B,bursts,,0.115,,Y,,25.25647566,-80.31068981
288,set073-11-06-19-B4_288.txt,4,B,B-4,73,0.416,121.8,47.751,87.4,87.4,0.005,23957.8,0.571,P,11.06,1:50pm,M,North Key Largo,DD,C. corindum ,Y,,B,bursts,,0.041,,,,25.28636983,-80.29077075
312,set073-11-06-19-B4_312.txt,4,B,B-4,73,0.203,109.1,21.99,0,44.8,0.005,21750.8,0.349,,11.06,1:11pm,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.041,,,,27.298660028,-81.36611608
320,set073-11-06-19-B4_320.txt,4,B,B-4,73,0.377,18.9,5.026,0,18.9,0.001,19361.6,0.898,,11.06,12:27pm,F,Lake Placid,Barber shop,K. elegans,N,,,,,0.106,,Y,,27.298660028,-81.36611608
330,set073-11-06-19-B4_330.txt,4,B,B-4,73,0.28,5098.6,1324.456,0,5049.2,0.503,10130.4,0.483,,11.06,8:32am,M,Lake Placid,Barber shop,K. elegans,Y,,C,continuous,,0.046,,,10:12am,27.298660028,-81.36611608
332,set073-11-06-19-B4_332.txt,4,B,B-4,73,0.303,189.5,48.379,70.3,70.3,0.076,2495.8,0.524,,11.06,7:46am,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.043,,,,27.298660028,-81.36611608
387,set073-11-06-19-B4_387.txt,4,B,B-4,73,0.344,8.6,5.655,0,4.6,0.0,27963.3,0.449,,11.06,2:27pm,F,Leesburg,Veteran’s Memorial Park,K. elegans,Y,,B,bursts,,0.062,,Y,,28.812980,-81.877895
73,set073-11-06-19-B4_73.txt,4,B,B-4,73,0,0,0,0,0,0,14537.4,0,,11.06,11:15am,M,North Key Largo,Dagny Trellis,C. corindum ,N,,,,,0.039,,,,25.1755048,-80.36782055
155,set074-11-07-19-A1_155.txt,1,A,A-1,74,0,0,0,0,0,0,9096.4,0,,11.07,10:47am,M,Lake Wales,Polk,K. elegans,N,,,,,0.042,,,,27.903346,-81.589461
226,set074-11-07-19-A1_226.txt,1,A,A-1,74,0.237,1546.9,3.141,0,1544.7,0.344,4496.6,0.286,,11.07,9:32am,M,North Key Largo,Carysfort Cr,C. corindum ,Y,,B,bursts,,0.037,,,,25.25647566,-80.31068981
320,set074-11-07-19-A1_320.txt,1,A,A-1,74,0,0,0,0,0,0,18133.0,0,,11.07,12:02pm,F,Lake Placid,Barber shop,K. elegans,N,,,,,0.107,,Y,,27.298660028,-81.36611608
329,set074-11-07-19-A1_329.txt,1,A,A-1,74,0,0,0,0,0,0,2292.3,0,,11.07,8:53am,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.046,,,,27.298660028,-81.36611608
336,set074-11-07-19-A1_336.txt,1,A,A-1,74,0.37,883.7,63.458,156.7,718.2,0.13,6790.5,0.419,,11.07,10:09am,F,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.049,,Y,,27.298660028,-81.36611608
73,set074-11-07-19-A1_73.txt,1,A,A-1,74,0,0,0,0,0,0,11302.0,0,,11.07,11:25am,M,North Key Largo,Dagny Trellis,C. corindum ,N,,,,,0.037,,,,25.1755048,-80.36782055
84,set074-11-07-19-A1_84.txt,1,A,A-1,74,0.327,917.9,10.681,0,893.8,0.021,43221.6,0.483,,11.07,1:56pm,M,North Key Largo,Dagny 1/2 Loop,C. corindum ,Y,,B,bursts,,0.05,,,,25.173694,-80.371532
101,set074-11-07-19-A2_101.txt,2,A,A-2,74,0.309,16958.0,4956.03,0,16958.0,0.392,43221.6,0.524,,11.07,9:33am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous,,0.044,,,2:28pm,25.491968,-80.48562
296,set074-11-07-19-A2_296.txt,2,A,A-2,74,0.367,36.6,12.566,0,21.4,0.016,2350.8,0.628,,11.07,8:55am,F,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.065,,Y,,27.298660028,-81.36611608
109,set074-11-07-19-A3_109.txt,3,A,A-3,74,0.288,22894.0,6499.764,0,20624.9,0.53,43221.6,1.257,,11.07,9:34am,F,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,BC,bursts to continuous,,0.084,,Y,4:02pm,25.491968,-80.48562
111,set074-11-07-19-A3_111.txt,3,A,A-3,74,0.473,68.3,30.787,0,39.2,0.028,2432.3,0.698,,11.07,8:55am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.041,,,,25.491968,-80.48562
276,set074-11-07-19-A4_276.txt,4,A,A-4,74,0.445,39522.1,16604.084,0,37000.0,0.914,43221.6,1.257,,11.07,8:56am,M,North Key Largo,DD,C. corindum ,Y,,C,continuous,,0.055,,,7:30pm,25.28636983,-80.29077075
116,set074-11-07-19-B1_116.txt,1,B,B-1,74,0.196,927.8,7.54,0,910.5,0.14,6610.4,0.286,,11.07,10:10am,F,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.038,,,,25.491968,-80.48562
12,set074-11-07-19-B1_12.txt,1,B,B-1,74,0,0,0.628,0,0,0,11156.5,0,,11.07,11:27am,F,Plantation Key,Founder's #1,C. corindum ,N,,,,,0.074,,Y,,24.96448253,-80.56738908
129,set074-11-07-19-B1_129.txt,1,B,B-1,74,0.152,1058.7,12.566,190.9,794.3,0.462,2293.5,0.273,,11.07,8:57am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.045,,,,25.491968,-80.48562
262,set074-11-07-19-B1_262.txt,1,B,B-1,74,0,0,0,0,0,0,8923.5,0,,11.07,10:48am,M,North Key Largo,DD,C. corindum ,N,,,,,0.046,,,,25.28636983,-80.29077075
300,set074-11-07-19-B1_300.txt,1,B,B-1,74,0,0,0,0,0,0,17300.0,0,,11.07,12:03pm,M,Lake Placid,Barber shop,K. elegans,N,,,,,0.039,,,,27.298660028,-81.36611608
68,set074-11-07-19-B1_68.txt,1,B,B-1,74,0,0,0,0,0,0,4346.1,0,P,11.07,9:35am,M,North Key Largo,Dagny Trellis,C. corindum ,N,,,,,0.078,,Y,,25.1755048,-80.36782055
126,set074-11-07-19-B2_126.txt,2,B,B-2,74,0.33,229.5,74.139,208.3,208.3,0.034,6665.7,0.483,,11.07,10:11am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.055,,,,25.491968,-80.48562
223,set074-11-07-19-B2_223.txt,2,B,B-2,74,0,0,0,0,0,0,17300.0,0,,11.07,11:28am,F,North Key Largo,Carysfort Cr,C. corindum ,N,,,,,0.124,,,,25.25647566,-80.31068981
235,set074-11-07-19-B2_235.txt,2,B,B-2,74,0.298,1366.4,30.787,163.8,708.8,0.151,9062.1,0.483,,11.07,10:49am,F,North Key Largo,Carysfort Cr,C. corindum ,Y,,B,bursts,,0.105,,Y,,25.25647566,-80.31068981
313,set074-11-07-19-B2_313.txt,2,B,B-2,74,0.31,2567.1,773.437,0,2532.5,0.567,4526.1,1.257,,11.07,8:58am,F,Lake Placid,Barber shop,K. elegans,Y,,C,continuous,,0.066,,Y,9:43am,27.298660028,-81.36611608
124,set074-11-07-19-B3_124.txt,3,B,B-3,74,0,0,0,0,0,0,6709.5,0,,11.07,10:12am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.05,,,,25.491968,-80.48562
332,set074-11-07-19-B3_332.txt,3,B,B-3,74,0.491,4357.2,2029.409,0,4357.2,0.955,4561.1,0.785,,11.07,8:59am,M,Lake Placid,Barber shop,K. elegans,Y,,C,continuous,,0.048,,,10:11am,27.298660028,-81.36611608
380,set074-11-07-19-B3_380.txt,3,B,B-3,74,0,0,0,0,0,0,9117.0,0,,11.07,10:49am,F,Leesburg,Veteran’s Memorial Park,K. elegans,N,,,,,0.091,,Y,,28.812980,-81.877895
92,set074-11-07-19-B3_92.txt,3,B,B-3,74,0,0,0,0,0,0,17300.0,0,,11.07,11:29am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.044,,,,25.491968,-80.48562
103,set074-11-07-19-B4_103.txt,4,B,B-4,74,0.32,35.2,13.823,0,18.6,0.008,4620.1,0.524,,11.07,9:36am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.049,,,,25.491968,-80.48562
257,set074-11-07-19-B4_257.txt,4,B,B-4,74,0.353,41.0,14.451,0,41.0,0.017,2347.0,0.483,P,11.07,9:00am,M,North Key Largo,DD,C. corindum ,Y,,B,bursts,,0.034,,,,25.28636983,-80.29077075
259,set074-11-07-19-B4_259.txt,4,B,B-4,74,0,0,0,0,0,0,17300.0,0,,11.07,11:30am,M,North Key Largo,DD,C. corindum ,N,,,,,0.044,,,,25.28636983,-80.29077075
50,set074-11-07-19-B4_50.txt,4,B,B-4,74,0,0,0,0,0,0,6767.1,0,,11.07,10:14am,M,Key Largo,JP Grove,C. corindum ,N,,,,,0.044,,,,25.12846,-80.40809
90,set074-11-07-19-B4_90.txt,4,B,B-4,74,0,0,0,0,0,0,9127.1,0,P,11.07,10:50am,F,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.063,,,,25.491968,-80.48562
308,set075-11-07-19-B1_308.txt,1,B,B-1,75,0.21,13.3,6.283,0,10.2,0.004,3532.8,0.251,,11.07,1:58pm,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.04,,,,27.298660028,-81.36611608
96,set075-11-07-19-B2_96.txt,2,B,B-2,75,0.225,19.9,6.911,0,8.8,0.006,3532.8,0.349,,11.07,1:59pm,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.048,,,,25.491968,-80.48562
67,set075-11-07-19-B3_67.txt,3,B,B-3,75,0.287,892.7,6.911,0,880.8,0.253,3532.8,0.419,P,11.07,2:02pm,M,North Key Largo,Dagny Trellis,C. corindum ,Y,,B,bursts,,0.041,,,,25.1755048,-80.36782055
312,set075-11-07-19-B4_312.txt,4,B,B-4,75,0.349,1300.7,447.978,0,1283.0,0.368,3532.8,0.524,,11.07,2:02pm,M,Lake Placid,Barber shop,K. elegans,Y,,BC,bursts to continuous,,0.048,,,2:57pm,27.298660028,-81.36611608
136,set076-11-08-19-A1_136.txt,1,A,A-1,76,0,0,0.628,0,0,0,27049.6,0,,11.08,10:55am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.036,,,,25.491968,-80.48562
152,set076-11-08-19-A1_152.txt,1,A,A-1,76,0.379,2239.0,794.799,0,1720.1,0.514,4355.3,0.571,,11.08,9:02am,M,Lake Wales,Polk,K. elegans,Y,,C,continuous,,0.043,,,9:54am,27.903346,-81.589461
257,set076-11-08-19-A1_257.txt,1,A,A-1,76,0.222,30.1,7.54,0,30.1,0.004,6721.1,0.273,P,11.08,10:16am,M,North Key Largo,DD,C. corindum ,Y,,B,bursts,,0.036,,,,25.28636983,-80.29077075
226,set076-11-08-19-A2_226.txt,2,A,A-2,76,0.218,199.1,6.911,167.2,167.2,0.007,27049.6,0.331,,11.08,10:18am,M,North Key Largo,Carysfort Cr,C. corindum ,Y,,B,bursts,,0.04,,,,25.25647566,-80.31068981
288,set076-11-08-19-A2_288.txt,2,A,A-2,76,0.29,3438.7,906.637,0,3438.7,0.77,4463.4,0.483,P,11.08,9:03am,M,North Key Largo,DD,C. corindum ,Y,,BC,bursts to continuous,,0.039,,,10:05am,25.28636983,-80.29077075
103,set076-11-08-19-A3_103.txt,3,A,A-3,76,0.62,137.6,73.511,97.7,97.7,0.005,27049.6,1.257,,11.08,10:18am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.048,,,,25.491968,-80.48562
123,set076-11-08-19-A3_123.txt,3,A,A-3,76,0,0,0,0,0,0,2159.4,0,,11.08,9:04am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.043,,,,25.491968,-80.48562
318,set076-11-08-19-A3_318.txt,3,A,A-3,76,0,0,1.257,0,0,0,4478.8,0,,11.08,9:39am,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.034,,,,27.298660028,-81.36611608
299,set076-11-08-19-A4_299.txt,4,A,A-4,76,0.344,729.5,11.309,0,704.2,0.331,2206.4,0.419,P,11.08,9:05am,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.039,,,,27.298660028,-81.36611608
329,set076-11-08-19-A4_329.txt,4,A,A-4,76,0.471,785.3,365.042,0,785.3,0.172,4558.9,0.571,,11.08,9:40am,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.048,,,,27.298660028,-81.36611608
336,set076-11-08-19-A4_336.txt,4,A,A-4,76,0.174,17160.0,3411.041,86.6,16409.1,0.634,27049.6,0.449,,11.08,10:19am,F,Lake Placid,Barber shop,K. elegans,Y,,BC,bursts to continuous,,0.064,,Y,4:34pm,27.298660028,-81.36611608
116,set076-11-08-19-B1_116.txt,1,B,B-1,76,0.106,0,1.885,0,0,0,7128.9,0,,11.08,10:20am,F,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.036,,,,25.491968,-80.48562
197,set076-11-08-19-B1_197.txt,1,B,B-1,76,0.307,11.8,4.398,0,9.4,0.006,2115.9,0.571,,11.08,9:05am,M,North Key Largo,Charlemagne,C. corindum ,Y,,B,bursts,,0.031,,,,25.1948419,-80.34590136
296,set076-11-08-19-B1_296.txt,1,B,B-1,76,0.534,113.1,31.415,0,47.4,0.025,4467.4,1.257,P,11.08,9:41am,F,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.067,,Y,,27.298660028,-81.36611608
111,set076-11-08-19-B2_111.txt,2,B,B-2,76,0.346,758.2,17.592,132.2,599.5,0.168,4524.9,0.524,,11.08,9:42am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.043,,,,25.491968,-80.48562
126,set076-11-08-19-B2_126.txt,2,B,B-2,76,0.266,2053.5,515.834,0,1059.9,0.288,7128.9,0.419,,11.08,10:21am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous,,0.055,,,11:04am,25.491968,-80.48562
387,set076-11-08-19-B2_387.txt,2,B,B-2,76,0.263,1448.3,4.398,0,1435.7,0.664,2181.7,0.314,,11.08,9:06am,F,Leesburg,Veteran’s Memorial Park,K. elegans,Y,,B,bursts,,0.059,,Y,,28.812980,-81.877895
124,set076-11-08-19-B3_124.txt,3,B,B-3,76,0,0,1.257,0,0,0,7128.9,0,,11.08,10:21am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.054,,,,25.491968,-80.48562
328,set076-11-08-19-B3_328.txt,3,B,B-3,76,0.371,2216.5,809.879,0,2206.3,0.487,4554.0,0.483,,11.08,9:07am,F,Lake Placid,Barber shop,K. elegans,Y,,BC,bursts to continuous,,0.067,,Y,9:56am,27.298660028,-81.36611608
129,set076-11-08-19-B4_129.txt,4,B,B-4,76,0.325,91.4,19.477,0,39.9,0.02,4602.5,0.524,,11.08,9:43am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.053,,,,25.491968,-80.48562
235,set076-11-08-19-B4_235.txt,4,B,B-4,76,0.319,78.2,26.389,0,30.6,0.011,7128.9,0.524,,11.08,10:22am,F,North Key Largo,Carysfort Cr,C. corindum ,Y,,B,bursts,,0.099,,Y,,25.25647566,-80.31068981
311,set076-11-08-19-B4_311.txt,4,B,B-4,76,0.213,14.1,3.141,0,14.1,0.006,2253.9,0.209,,11.08,9:08am,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.044,,,,27.298660028,-81.36611608
