ID,filename,channel_num,channel_letter,chamber,set_number,average_speed,total_flight_time,distance,shortest_flying_bout,longest_flying_bout,portion_flying,total_duration,max_speed,box,test_date,time_start,population,site,host_plant,flew,died,flight_type,flight_details,NOTES,mass,short-wing,eggs,time_end,latitude,longitude,sex,beak,thorax,wing,body,w_morph,notes,date_measured,date_entered,recorder
383,set005-10-16-19-B4.txt,4,B,B-4,5,0,0,0,0,0,0,1800.0,0,D,10.16,10:20,Leesburg,Veteran’s Memorial Park,K. elegans,N,Y,,,,,,,,28.812980,-81.877895,M,5.29,2.55,4.39,7.34,S,,03.24.2020,03.26.2020,AB
12,set050-10-28-19-A1.txt,1,A,A-1,50,0,0,0.628,0,0,0,3600.0,0,,10.28,3:35pm,Plantation Key,Founder's #1,C. corindum,N,,,,,0.101,N,Y,,24.96448253,-80.56738908,F,8.50,3.67,9.20,12.91,L,,03.19.2020,03.25.2020,AB
303,set050-10-28-19-A2.txt,2,A,A-2,50,0,0,0,0,0,0,3600.0,0,,10.28,3:35pm,Lake Placid,Barber shop,K. elegans,N,,,,,0.081,N,Y,,27.298660028,-81.36611608,F,7.64,3.51,9.50,13.20,L,,03.24.2020,03.26.2020,AB
205,set050-10-28-19-A3.txt,3,A,A-3,50,0,0,0,0,0,0,3600.0,0,,10.28,3:35pm,North Key Largo,Charlemagne,C. corindum,N,,,,,0.029,N,,,25.1948419,-80.34590136,M,5.78,2.81,7.14,10.16,L,wings torn at end,03.23.2020,03.26.2020,AB
332,set050-10-28-19-A4.txt,4,A,A-4,50,0.469,3562.8,1634.208,0,3509.7,0.99,3600.0,0.628,,10.28,3:35pm,Lake Placid,Barber shop,K. elegans,Y,,BC,bursts to continuous; 60+ min,,0.05,N,,,27.298660028,-81.36611608,M,5.78,3.19,8.86,11.93,L,,03.24.2020,03.26.2020,AB
339,set051-10-29-19-A1.txt,1,A,A-1,51,0.376,2704.8,997.74,0,2692.1,0.751,3600.0,1.257,,10.29,9:00am,Lake Placid,Barber shop,K. elegans,Y,,C,continuous; 60+ min,,0.052,N,,,27.298660028,-81.36611608,M,6.08,3.41,8.60,11.88,L,,03.24.2020,03.26.2020,AB
89,set051-10-29-19-A2.txt,2,A,A-2,51,0.331,3597.1,1174.293,0,3597.1,0.999,3600.0,0.483,P,10.29,9:00am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous; 60+ min,,0.052,N,,,25.491968,-80.48562,M,6.20,3.31,8.85,12.20,L,,03.20.2020,03.25.2020,AB
328,set051-10-29-19-A3.txt,3,A,A-3,51,0.301,3284.2,980.776,0,3284.2,0.912,3600.0,0.449,,10.29,9:00am,Lake Placid,Barber shop,K. elegans,Y,,C,continuous; 60+ min,,0.088,N,Y,,27.298660028,-81.36611608,F,7.86,3.28,8.98,12.41,L,,03.24.2020,03.26.2020,AB
34,set051-10-29-19-A4.txt,4,A,A-4,51,0.733,0,8.168,0,0,0,3600.0,0.209,,10.29,9:00am,Plantation Key,Founder's #1,C. corindum,N,,,,,0.11,N,Y,,24.96448253,-80.56738908,F,9.08,3.88,9.80,13.68,L,,03.19.2020,03.25.2020,AB
257,set051-10-29-19-B1.txt,1,B,B-1,51,0.249,2075.1,27.645,0,1044.1,0.576,3600.0,0.449,P,10.29,9:00am,North Key Largo,DD,C. corindum,Y,,B,bursts to continuous; continuous to bursts,,0.033,N,,,25.28636983,-80.29077075,M,5.56,2.67,7.25,10.31,L,wings torn at end,03.23.2020,03.26.2020,AB
381,set051-10-29-19-B2.txt,2,B,B-2,51,0,0,0,0,0,0,3600.0,0,,10.29,9:00am,Leesburg,Veteran’s Memorial Park,K. elegans,N,,,,,0.121,N,Y,,28.812980,-81.877895,F,8.12,3.79,9.92,13.78,L,wings torn at end,03.24.2020,03.26.2020,AB
111,set051-10-29-19-B3.txt,3,B,B-3,51,0.359,3502.7,1217.645,0,3502.7,0.973,3600.0,0.524,,10.29,9:00am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous; 60+ min,,0.039,N,,,25.491968,-80.48562,M,5.38,3.00,8.22,10.99,L,,03.20.2020,03.25.2020,AB
299,set052-10-29-19-A1.txt,1,A,A-1,52,0.278,2897.2,544.736,0,1588.9,0.805,3600.0,0.698,P,10.29,10:15am,Lake Placid,Barber shop,K. elegans,Y,,BC,bursts to continuous bouts,,0.039,N,,,27.298660028,-81.36611608,M,5.61,3.02,8.38,11.54,L,,03.24.2020,03.26.2020,AB
311,set052-10-29-19-A2.txt,2,A,A-2,52,0.4,1622.5,33.3,0,968.9,0.451,3600.0,0.785,,10.29,10:15am,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.041,N,,,27.298660028,-81.36611608,M,5.59,3.37,8.71,11.86,L,wings torn at end,03.24.2020,03.26.2020,AB
387,set052-10-29-19-A3.txt,3,A,A-3,52,0.334,3135.4,535.94,0,1593.2,0.871,3600.0,0.483,,10.29,10:15am,Leesburg,Veteran’s Memorial Park,K. elegans,Y,,BC,bursts to continuous bouts,,0.053,N,Y,,28.812980,-81.877895,F,7.49,3.25,8.54,11.88,L,,03.24.2020,03.26.2020,AB
392,set052-10-29-19-A4.txt,4,A,A-4,52,0.27,129.9,23.247,66.7,66.7,0.036,3600.0,0.628,P,10.29,10:15am,Leesburg,Veteran’s Memorial Park,K. elegans,N,,,,,0.105,N,Y,,28.812980,-81.877895,F,8.21,3.90,10.35,13.85,L,,03.24.2020,03.26.2020,AB
308,set053-10-30-19-A1.txt,1,A,A-1,53,0.181,2637.4,20.734,76.7,958.7,0.488,5400.0,0.286,,10.3,9:30am,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.038,,,,27.298660028,-81.36611608,M,5.83,3.22,8.29,11.55,L,,03.24.2020,03.26.2020,AB
205,set053-10-30-19-A2.txt,2,A,A-2,53,0,0,0,0,0,0,5400.0,0,,10.3,9:30am,North Key Largo,Charlemagne,C. corindum,,,,,paint fell off ,0.03,,,,25.1948419,-80.34590136,M,5.78,2.81,7.14,10.16,L,wings torn at end,03.23.2020,03.26.2020,AB
323,set053-10-30-19-A3.txt,3,A,A-3,53,0.301,1696.0,1078.163,61.6,969.6,0.314,5400.0,0.524,,10.3,9:30am,Lake Placid,Barber shop,K. elegans,Y,,C,continuous till 50 minutes; stopped; then continuous +90,,0.036,,,,27.298660028,-81.36611608,M,5.74,2.99,8.38,11.33,L,,03.24.2020,03.26.2020,AB
223,set053-10-30-19-A4.txt,4,A,A-4,53,0,0,0,0,0,0,5400.0,0,,10.3,9:30am,North Key Largo,Carysfort Cr,C. corindum,N,,,,,0.058,,,,25.25647566,-80.31068981,F,8.57,3.59,8.91,12.73,L,,03.23.2020,03.26.2020,AB
376,set053-10-30-19-B1.txt,1,B,B-1,53,0.305,4107.6,1225.813,0,2895.5,0.761,5400.0,0.449,,10.3,9:30am,Leesburg,Veteran’s Memorial Park,K. elegans,Y,,C,continuous starting at 10 min; +90,,0.08,,Y,,28.812980,-81.877895,F,8.13,3.71,9.98,13.78,L,,03.24.2020,03.26.2020,AB
298,set053-10-30-19-B2.txt,2,B,B-2,53,0,0,0,0,0,0,5400.0,0,P,10.3,9:30am,Lake Placid,Barber shop,K. elegans,N,,,,,0.13,,Y,,27.298660028,-81.36611608,F,7.75,3.60,9.68,13.39,L,,03.24.2020,03.26.2020,AB
95,set053-10-30-19-B3.txt,3,B,B-3,53,0.412,1527.3,55.919,89.4,702.0,0.283,5400.0,0.628,,10.3,9:30am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts to continuous to bursts,,0.101,,Y,,25.491968,-80.48562,F,8.37,3.80,10.22,14.17,L,,03.20.2020,03.25.2020,AB
325,set053-10-30-19-B4.txt,4,B,B-4,53,0,0,0,0,0,0,5400.0,0,,10.3,9:30am,Lake Placid,Barber shop,K. elegans,N,,,,,0.091,,Y,,27.298660028,-81.36611608,F,7.97,3.86,9.85,13.47,L,,03.24.2020,03.26.2020,AB
67,set054-10-30-19-B1.txt,1,B,B-1,54,0.287,19.2,5.026,0,19.2,0.004,5400.0,0.628,P,10.3,11:15am,North Key Largo,Dagny Trellis,C. corindum,Y,,B,bursts,,0.041,,,,25.1755048,-80.36782055,M,6.23,2.94,7.76,10.94,L,,03.20.2020,03.25.2020,AB
84,set054-10-30-19-B2.txt,2,B,B-2,54,0.293,210.0,59.06,0,42.6,0.039,5400.0,0.449,,10.3,11:15am,North Key Largo,Dagny 1/2 Loop,C. corindum,Y,,B,bursts,,0.046,,,,25.173694,-80.371532,M,6.62,2.99,8.62,11.57,L,,03.20.2020,03.25.2020,AB
416,set054-10-30-19-B3.txt,3,B,B-3,54,0.262,2074.2,7.54,0,1438.4,0.384,5400.0,0.449,,10.3,11:15am,Gainesville,NW 10th Ave & 18th St,K. elegans,Y,,B,bursts,,0.074,,Y,,29.661821,-82.347211,F,7.86,3.63,9.89,13.68,L,wings torn at end,03.24.2020,03.26.2020,AB
351,set054-10-30-19-B4.txt,4,B,B-4,54,0.377,5178.7,1928.881,0,5178.7,0.959,5400.0,0.483,,10.3,11:15am,Lake Placid,Barber shop,K. elegans,Y,,C,bursts to continuous; +90,,0.042,,,,27.298660028,-81.36611608,M,6.20,3.12,8.73,11.82,L,,03.24.2020,03.26.2020,AB
234,set055-10-30-19-A1.txt,1,A,A-1,55,0,0,0,0,0,0,5398.6,0,,10.3,1:50pm,North Key Largo,Carysfort Cr,C. corindum,N,,,,,0.103,,Y,,25.25647566,-80.31068981,F,8.64,3.99,9.71,13.56,L,,03.23.2020,03.26.2020,AB
136,set055-10-30-19-A2.txt,2,A,A-2,55,0,0,0,0,0,0,5398.6,0,,10.3,1:50pm,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.04,,,,25.491968,-80.48562,M,5.50,3.01,8.61,11.37,L,,03.20.2020,03.25.2020,AB
152,set055-10-30-19-A3.txt,3,A,A-3,55,0.36,5393.5,1912.545,0,5393.5,0.999,5398.6,0.524,,10.3,1:50pm,Lake Wales,Polk,K. elegans,Y,,C,continuous; +90,,0.043,,,,27.903346,-81.589461,M,6.16,3.22,8.75,11.93,L,,03.20.2020,03.25.2020,AB
159,set055-10-30-19-A4.txt,4,A,A-4,55,0,0,0,0,0,0,5398.6,0,,10.3,1:50pm,Lake Wales,Polk,K. elegans,N,,,,,0.033,,,,27.903346,-81.589461,M,5.51,3.18,8.44,11.46,L,,03.20.2020,03.25.2020,AB
118,set055-10-30-19-B1.txt,1,B,B-1,55,0.306,9.0,2.513,0,9.0,0.002,5400.0,0.698,,10.3,1:50pm,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.049,,,,25.491968,-80.48562,M,5.74,3.15,8.74,11.78,L,,03.20.2020,03.25.2020,AB
90,set055-10-30-19-B2.txt,2,B,B-2,55,0,0,0,0,0,0,5400.0,0,P,10.3,1:50pm,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.061,,,,25.491968,-80.48562,F,7.94,3.75,10.28,13.41,L,,03.20.2020,03.25.2020,AB
336,set055-10-30-19-B3.txt,3,B,B-3,55,0.387,5362.3,2040.09,0,5336.9,0.993,5400.0,0.524,,10.3,1:50pm,Lake Placid,Barber shop,K. elegans,Y,,C,continuous; +90,,0.049,,Y,,27.298660028,-81.36611608,F,7.70,3.27,9.00,12.50,L,,03.24.2020,03.26.2020,AB
333,set055-10-30-19-B4.txt,4,B,B-4,55,0,0,0.628,0,0,0,5400.0,0,,10.3,1:50pm,Lake Placid,Barber shop,K. elegans,N,,,,,0.071,,Y,,27.298660028,-81.36611608,F,7.57,3.61,9.94,13.58,L,wings torn at end,03.24.2020,03.26.2020,AB
312,set056-10-30-19-A1.txt,1,A,A-1,56,0.476,855.1,11.309,0,840.4,0.158,5400.0,0.898,,10.3,3:30pm,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.042,,,,27.298660028,-81.36611608,M,5.58,3.23,8.46,11.53,L,wings torn at end,03.24.2020,03.26.2020,AB
332,set056-10-30-19-A2.txt,2,A,A-2,56,0.485,5397.4,2592.994,0,5397.4,1.0,5400.0,0.628,,10.3,3:30pm,Lake Placid,Barber shop,K. elegans,Y,,C,continuous; +90,,0.048,,,,27.298660028,-81.36611608,M,5.78,3.19,8.86,11.93,L,,03.24.2020,03.26.2020,AB
318,set056-10-30-19-A3.txt,3,A,A-3,56,0,0,0.628,0,0,0,5400.0,0,,10.3,3:30pm,Lake Placid,Barber shop,K. elegans,N,,,,,0.035,,,,27.298660028,-81.36611608,M,5.41,2.90,8.04,10.86,L,,03.24.2020,03.26.2020,AB
123,set056-10-30-19-A4.txt,4,A,A-4,56,0.279,4668.9,8.796,0,4615.3,0.865,5400.0,0.37,,10.3,3:30pm,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.047,,,,25.491968,-80.48562,M,6.12,3.26,9.14,12.22,L,,03.20.2020,03.25.2020,AB
92,set056-10-30-19-B1.txt,1,B,B-1,56,0,0,0,0,0,0,5330.2,0,,10.3,3:30pm,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.041,,,,25.491968,-80.48562,M,5.92,3.19,8.71,11.52,L,,03.20.2020,03.25.2020,AB
103,set056-10-30-19-B2.txt,2,B,B-2,56,0.376,2349.8,835.639,70.2,1980.2,0.441,5330.2,0.524,,10.3,3:30pm,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,BC,bursts to continuous; +90,,0.048,,,,25.491968,-80.48562,M,5.86,3.12,8.64,11.82,L,,03.20.2020,03.25.2020,AB
31,set056-10-30-19-B3.txt,3,B,B-3,56,0,0,0,0,0,0,5330.2,0,,10.3,3:30pm,Plantation Key,Founder's #1,C. corindum,N,,,,,0.036,,,,24.96448253,-80.56738908,M,5.87,2.70,7.40,10.53,L,,03.19.2020,03.25.2020,AB
300,set056-10-30-19-B4.txt,4,B,B-4,56,0,0,0.628,0,0,0,5330.2,0,,10.3,3:30pm,Lake Placid,Barber shop,K. elegans,N,,,,,0.038,,,,27.298660028,-81.36611608,M,5.92,3.21,8.33,11.33,L,wings torn at end,03.24.2020,03.26.2020,AB
258,set057-10-31-19-B1.txt,1,B,B-1,57,0,0,1.257,0,0,0,5400.0,0,P,10.31,9:20am,North Key Largo,DD,C. corindum,N,,,,,0.041,,,,25.28636983,-80.29077075,M,6.60,3.23,8.34,11.71,L,,03.23.2020,03.26.2020,AB
102,set057-10-31-19-B2.txt,2,B,B-2,57,0,0,0,0,0,0,5400.0,0,,10.31,9:20am,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.118,,Y,,25.491968,-80.48562,F,8.54,3.59,9.63,13.36,L,,03.20.2020,03.25.2020,AB
197,set057-10-31-19-B3.txt,3,B,B-3,57,0.264,61.1,17.592,0,26.7,0.011,5400.0,1.257,,10.31,9:20am,North Key Largo,Charlemagne,C. corindum,Y,,B,bursts,,0.036,,,,25.1948419,-80.34590136,M,5.75,2.73,7.82,10.43,L,wings torn at end,03.23.2020,03.26.2020,AB
105,set057-10-31-19-B4.txt,4,B,B-4,57,0,0,0,0,0,0,5400.0,0,,10.31,9:20am,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.086,,Y,,25.491968,-80.48562,F,8.02,3.69,9.86,13.57,L,,03.20.2020,03.25.2020,AB
238,set058-10-31-19-A1.txt,1,A,A-1,58,0,0,0,0,0,0,5400.0,0,P,10.31,11:00am,North Key Largo,Carysfort Cr,C. corindum,N,,,,,0.117,,Y,,25.25647566,-80.31068981,F,8.26,3.48,9.41,13.56,L,wings torn at end,03.23.2020,03.26.2020,AB
387,set058-10-31-19-A2.txt,2,A,A-2,58,0.374,4371.3,1614.731,0,4371.3,0.809,5400.0,0.449,,10.31,11:00am,Leesburg,Veteran’s Memorial Park,K. elegans,Y,,C,continuous; +90,,0.051,,Y,,28.812980,-81.877895,F,7.49,3.25,8.54,11.88,L,,03.24.2020,03.26.2020,AB
296,set058-10-31-19-A3.txt,3,A,A-3,58,0.238,237.6,56.547,0,52.5,0.044,5400.0,0.314,P,10.31,11:00am,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.058,,Y,,27.298660028,-81.36611608,F,7.58,3.10,8.07,11.40,L,,03.24.2020,03.26.2020,AB
276,set058-10-31-19-A4.txt,4,A,A-4,58,0.408,5351.8,2155.697,61.5,5290.3,0.991,5400.0,0.483,,10.31,11:00am,North Key Largo,DD,C. corindum,Y,,C,continuous; +90,,0.051,,,,25.28636983,-80.29077075,M,6.44,3.29,8.69,11.64,L,wings torn at end,03.23.2020,03.26.2020,AB
295,set058-10-31-19-B1.txt,1,B,B-1,58,0.412,4968.5,2018.728,0,4582.6,0.92,5400.0,0.698,P,10.31,11:00am,Lake Placid,Barber shop,K. elegans,Y,,C,continuous; +90,,0.048,,,,27.298660028,-81.36611608,M,5.30,3.16,8.59,11.62,L,,03.24.2020,03.26.2020,AB
302,set058-10-31-19-B2.txt,2,B,B-2,58,0.363,1986.5,699.926,105.6,1251.9,0.368,5400.0,0.524,,10.31,11:00am,Lake Placid,Barber shop,K. elegans,Y,,C,continuous; +90,,0.079,,Y,,27.298660028,-81.36611608,F,6.97,3.64,10.09,13.49,L,,03.24.2020,03.26.2020,AB
107,set058-10-31-19-B3.txt,3,B,B-3,58,0,0,1.257,0,0,0,5400.0,0,,10.31,11:00am,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.111,,Y,,25.491968,-80.48562,F,8.33,3.74,9.30,12.73,L,,03.20.2020,03.25.2020,AB
252,set058-10-31-19-B4.txt,4,B,B-4,58,0,0,1.257,0,0,0,5400.0,0,,10.31,11:00am,North Key Largo,DD -inter,C. corindum,N,,,,,0.085,,Y,,25.252842,-80.311826,F,8.40,3.46,9.33,12.94,L,,03.23.2020,03.26.2020,AB
299,set059-10-31-19-A1.txt,1,A,A-1,59,0.256,2597.2,202.941,0,813.0,0.481,5400.0,0.37,P,10.31,12:45pm,Lake Placid,Barber shop,K. elegans,Y,,BC,bursts to continuous; +90,checked every 5 min,0.043,,,,27.298660028,-81.36611608,M,5.61,3.02,8.38,11.54,L,,03.24.2020,03.26.2020,AB
135,set059-10-31-19-A2.txt,2,A,A-2,59,0.524,0,3.77,0,0,0,5400.0,0,,10.31,12:45pm,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,checked every 5 min,0.085,,Y,,25.491968,-80.48562,F,7.61,3.46,9.41,12.90,L,,03.20.2020,03.25.2020,AB
331,set059-10-31-19-A3.txt,3,A,A-3,59,0.316,58.3,3.141,0,53.8,0.011,5400.0,0.571,,10.31,12:45pm,Lake Placid,Barber shop,K. elegans,N,,,,checked every 5 min,0.111,,Y,,27.298660028,-81.36611608,F,8.19,3.58,9.47,13.32,L,,03.24.2020,03.26.2020,AB
262,set059-10-31-19-A4.txt,4,A,A-4,59,0.25,1809.5,141.996,67.2,482.9,0.335,5400.0,1.257,,10.31,12:45pm,North Key Largo,DD,C. corindum,Y,,B,bursts to continuous?,checked every 5 min,0.041,,,,25.28636983,-80.29077075,M,6.28,3.11,8.59,11.75,L,,03.23.2020,03.26.2020,AB
280,set059-10-31-19-B1.txt,1,B,B-1,59,0.161,0,6.283,0,0,0,5400.0,0.112,,10.31,12:45pm,North Key Largo,DD,C. corindum,N,,,,checked every 5 min,0.043,,,,25.28636983,-80.29077075,M,6.49,3.29,8.87,12.41,L,,03.24.2020,03.26.2020,AB
381,set059-10-31-19-B2.txt,2,B,B-2,59,0.2,0,1.885,0,0,0,5400.0,0.15,,10.31,12:45pm,Leesburg,Veteran’s Memorial Park,K. elegans,N,,,,checked every 5 min,0.096,,Y,,28.812980,-81.877895,F,8.12,3.79,9.92,13.78,L,wings torn at end,03.24.2020,03.26.2020,AB
129,set059-10-31-19-B3.txt,3,B,B-3,59,0.325,2861.6,87.962,0,442.5,0.53,5400.0,0.483,,10.31,12:45pm,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts to longer burst,checked every 5 min,0.052,,,,25.491968,-80.48562,M,5.58,3.11,8.49,11.18,L,wings torn at end,03.20.2020,03.25.2020,AB
65,set059-10-31-19-B4.txt,4,B,B-4,59,0.365,442.1,6.283,0,414.1,0.082,5400.0,0.449,,10.31,12:45pm,Key Largo,JP Grove,C. corindum,N,,,,checked every 5 min,0.071,,Y,,25.12846,-80.40809,F,7.33,3.23,8.13,11.92,L,wings torn at end,03.20.2020,03.25.2020,AB
312,set006-10-16-19-A1.txt,1,A,A-1,6,0.212,546.8,30.158,0,370.4,0.304,1800.0,0.898,C,10.16,11:00,Lake Placid,Barber shop,K. elegans,Y,,B,,,,,,,27.298660028,-81.36611608,M,5.58,3.23,8.46,11.53,L,wings torn at end,03.24.2020,03.26.2020,AB
261,set006-10-16-19-A2.txt,2,A,A-2,6,0.338,1763.7,584.319,0,1763.7,0.98,1800.0,0.483,C,10.16,11:00,North Key Largo,DD,C. corindum,Y,,C,continuous,,,,,,25.28636983,-80.29077075,M,5.81,3.18,7.82,10.83,L,wings torn at end,03.23.2020,03.26.2020,AB
405,set006-10-16-19-A3.txt,3,A,A-3,6,0,0,0,0,0,0,1800.0,0,Petri2,10.16,11:00,Gainesville,NW 10th Ave & 18th St,K. elegans,N,,,,,,,Y,,29.661821,-82.347211,F,8.57,3.90,11.30,14.72,L,,03.24.2020,03.26.2020,AB
113,set006-10-16-19-A4.txt,4,A,A-4,6,0.249,1737.1,427.872,0,1737.1,0.965,1800.0,0.349,A,10.16,11:00,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continous,,,,,,25.491968,-80.48562,M,5.88,3.15,8.60,11.69,L,,03.20.2020,03.25.2020,AB
47,set006-10-16-19-B1.txt,1,B,B-1,6,0,0,0,0,0,0,1800.0,0,B,10.16,11:00,Key Largo,JP Grove,C. corindum,N,,,,,,,,,25.12846,-80.40809,M,6.63,3.07,7.87,11.37,L,wings torn at end,03.19.2020,03.25.2020,AB
254,set006-10-16-19-B2.txt,2,B,B-2,6,0,0,0,0,0,0,1800.0,0,E,10.16,11:00,North Key Largo,DD,C. corindum,N,,,,,,,,,25.28636983,-80.29077075,M,6.03,3.08,7.77,10.65,L,wings torn at end,03.23.2020,03.26.2020,AB
257,set006-10-16-19-B3.txt,3,B,B-3,6,0.182,1336.8,5.655,283.1,615.5,0.743,1800.0,0.233,Petri2,10.16,11:00,North Key Largo,DD,C. corindum,Y,,B,,,,,,,25.28636983,-80.29077075,M,5.56,2.67,7.25,10.31,L,wings torn at end,03.23.2020,03.26.2020,AB
15,set006-10-16-19-B4.txt,4,B,B-4,6,0.217,0,1.885,0,0,0,1800.0,0,A,10.16,11:00,Plantation Key,Founder's #1,C. corindum,N,,,,,,,,,24.96448253,-80.56738908,M,6.01,2.97,7.62,10.51,L,,03.19.2020,03.25.2020,AB
50,set060-10-31-19-A1.txt,1,A,A-1,60,0.243,2208.6,3.77,0,2203.3,0.409,5400.0,0.251,,10.31,2:20pm,Key Largo,JP Grove,C. corindum,Y,,B,bursts,,0.045,,,,25.12846,-80.40809,M,6.25,3.37,8.67,11.84,L,,03.19.2020,03.25.2020,AB
73,set060-10-31-19-A2.txt,2,A,A-2,60,0,0,0.628,0,0,0,5400.0,0,,10.31,2:20pm,North Key Largo,Dagny Trellis,C. corindum,N,,,,,0.042,,,,25.1755048,-80.36782055,M,5.92,3.07,8.41,11.38,L,,03.20.2020,03.25.2020,AB
114,set060-10-31-19-A3.txt,3,A,A-3,60,0,0,0,0,0,0,5400.0,0,,10.31,2:20pm,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.044,,,,25.491968,-80.48562,M,6.00,3.23,9.32,12.26,L,,03.20.2020,03.25.2020,AB
339,set060-10-31-19-A4.txt,4,A,A-4,60,0.498,5268.5,2604.303,0,4800.9,0.976,5400.0,0.628,,10.31,2:20pm,Lake Placid,Barber shop,K. elegans,Y,,C,continuous; +90,,0.051,,,,27.298660028,-81.36611608,M,6.08,3.41,8.60,11.88,L,,03.24.2020,03.26.2020,AB
409,set060-10-31-19-B1.txt,1,B,B-1,60,0,0,1.257,0,0,0,5400.0,0,,10.31,2:20pm,Gainesville,NW 10th Ave & 18th St,K. elegans,N,,,,,0.043,,,,29.661821,-82.347211,M,5.72,3.18,8.53,11.55,L,,03.24.2020,03.26.2020,AB
310,set060-10-31-19-B2.txt,2,B,B-2,60,0,0,0,0,0,0,5400.0,0,,10.31,2:20pm,Lake Placid,Barber shop,K. elegans,N,,,,,0.147,,Y,,27.298660028,-81.36611608,F,7.99,3.65,10.04,13.85,L,,03.24.2020,03.26.2020,AB
263,set060-10-31-19-B3.txt,3,B,B-3,60,0,0,0,0,0,0,5400.0,0,,10.31,2:20pm,North Key Largo,DD,C. corindum,N,,,,,0.09,,Y,,25.28636983,-80.29077075,F,6.56,3.19,8.32,11.34,L,,03.23.2020,03.26.2020,AB
183,set060-10-31-19-B4.txt,4,B,B-4,60,0.306,187.3,53.406,0,50.4,0.035,5400.0,0.483,P,10.31,2:20pm,North Key Largo,N. Dagny,C. corindum,Y,,B,bursts,,0.039,,,,25.18229498,-80.36369887,M,6.56,3.06,8.04,10.92,L,,03.20.2020,03.25.2020,AB
113,set061-10-31-19-A1.txt,1,A,A-1,61,0.215,4143.0,854.488,139.0,3628.0,0.767,5400.0,0.898,,10.31,4:00pm,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous; +90,,0.039,,,,25.491968,-80.48562,M,5.88,3.15,8.60,11.69,L,,03.20.2020,03.25.2020,AB
349,set061-10-31-19-A2.txt,2,A,A-2,61,0.461,3171.0,40.211,0,788.1,0.587,5400.0,0.785,,10.31,4:00pm,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.037,,,,27.298660028,-81.36611608,M,6.15,3.27,8.47,11.54,L,,03.24.2020,03.26.2020,AB
275,set061-10-31-19-A3.txt,3,A,A-3,61,0.126,0,2.513,0,0,0,5400.0,0,,10.31,4:00pm,North Key Largo,DD,C. corindum,N,,,,,0.113,,Y,,25.28636983,-80.29077075,F,9.35,3.78,10.19,14.01,L,,03.23.2020,03.26.2020,AB
187,set061-10-31-19-A4.txt,4,A,A-4,61,0.45,65.3,40.211,0,25.8,0.012,5400.0,0.898,,10.31,4:00pm,North Key Largo,N. Dagny,C. corindum,N,,,,,0.089,,Y,,25.18229498,-80.36369887,F,8.98,3.68,9.06,12.81,L,,03.20.2020,03.25.2020,AB
120,set062-11-01-19-B1.txt,1,B,B-1,62,0.274,4230.9,1120.887,191.9,3941.0,0.783,5400.0,0.524,,11.01,9:05am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous; +90,,0.048,,,,25.491968,-80.48562,M,5.70,3.23,8.54,11.59,L,,03.20.2020,03.25.2020,AB
375,set062-11-01-19-B2.txt,2,B,B-2,62,0,0,0,0,0,0,5400.0,0,P,11.01,9:05am,Leesburg,Veteran’s Memorial Park,K. elegans,N,,,,,0.104,,Y,,28.812980,-81.877895,F,8.27,3.71,10.48,14.35,L,,03.24.2020,03.26.2020,AB
78,set062-11-01-19-B3.txt,3,B,B-3,62,0,0,0,0,0,0,5400.0,0,,11.01,9:05am,North Key Largo,Dagny Trellis,C. corindum,N,,,,,0.032,,,,25.1755048,-80.36782055,M,5.79,2.78,7.88,10.34,L,wings torn at end,03.20.2020,03.25.2020,AB
404,set062-11-01-19-B4.txt,4,B,B-4,62,0.284,5288.2,1298.068,0,4630.9,0.979,5400.0,0.571,P,11.01,9:05am,Gainesville,NW 10th Ave & 18th St,K. elegans,Y,,C,continuous; +90,,0.082,,Y,,29.661821,-82.347211,F,7.86,3.59,9.82,13.37,L,,03.24.2020,03.26.2020,AB
