ID,filename,trial_type,chamber,channel_letter,channel_num,set_number,average_speed,total_flight_time,distance,shortest_flying_bout,longest_flying_bout,portion_flying,total_duration,max_speed,test_date,time_start,time_end,duration_check,sex,population,county,site,host_plant,flew,flight_type,NOTES,mass,EWM,latitude,longitude,total_eggs,beak,thorax,wing,body,w_morph,morph_notes,tested
331,set010-2-28-2020-B1_331.txt,T1,B-1,B,1,10,0.2827144168663070,3114.11,874.5935999999900,0.0,3105.3500000000000,0.7486003302956070,4159.91,0.5560176991149910,2020-02-28,9:17:00,10:22:00,3900.0,M,North Key Largo,North Key Largo,Charlemagne,C. corindum,Y,BC,,0.038,N,25.19515,-80.345916,,5.97,2.88,7.99,10.86,L,,yes
116,set010-2-28-2020-B2_116.txt,T1,B-2,B,2,10,0.3750598823358390,29.090000000000100,10.0528,0.0,29.090000000000100,0.008845736318604680,3288.590000000000,0.4947244094486490,2020-02-28,10:30:00,11:00:00,1800.0,F,Key Largo,Key Largo,JP,C. corindum,Y,B,,0.066,N,25.1284578,-80.4080913,4.0,7.57,3.33,8.38,12.11,L,,yes
22,set010-2-28-2020-B2_22.txt,T1,B-2,B,2,10,0.0,0.0,0.0,0.0,0.0,0.0,2396.95,0.0,2020-02-28,8:05:00,08:37:00,1920.0,M,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.043,N,25.27348850000000,-80.3040957,,5.75,2.94,8.3,11.4,L,,yes
221,set010-2-28-2020-B2_221.txt,T1,B-2,B,2,10,0.5092237674868580,21.960000000000900,8.167900000000000,0.0,13.850000000000400,0.009137854268701580,2403.1900000000000,0.6544791666672620,2020-02-28,11:26:00,11:57:00,1860.0,F,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.09,Y,25.27348850000000,-80.3040957,138.0,7.4,3.34,8.49,12.06,LS,,yes
247,set010-2-28-2020-B2_247.txt,T1,B-2,B,2,10,0.16708077778540400,4625.3500000000000,681.0772,118.65000000000100,3097.38,0.7317260308646370,6321.150000000000,0.8975714285716620,2020-02-28,8:44:00,10:22:00,5880.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,BC,,0.031,N,25.1820931,-80.36319380000000,,5.77,2.91,7.4,10.49,L,,yes
404,set010-2-28-2020-B2_404.txt,T1,B-2,B,2,10,0.1926001684988360,374.2400000000020,771.5523999999950,89.0,89.0,0.06443448512156390,5808.070000000000,0.4586131386864720,2020-02-28,12:03:00,13:39:00,5760.0,M,Plantation Key,Plantation Key,Founder's,C. corindum,Y,C,,0.032,N,24.96424,-80.5673321,,5.45,2.65,7.2,10.09,L,,yes
214,set010-2-28-2020-B3_214.txt,T1,B-3,B,3,10,0.3688514859723340,12.8900000000001,4.3981,0.0,12.8900000000001,0.005356749545985390,2406.31,0.479618320610707,2020-02-28,8:06:00,08:37:00,1860.0,F,Key Largo,Key Largo,KLMRL,C. corindum,Y,B,,0.105,N,25.1000151,-80.437522,36.0,7.98,3.57,8.95,12.72,L,,yes
301,set010-2-28-2020-B3_301.txt,T1,B-3,B,3,10,0.18637558689922900,9969.09,1724.0552000000700,171.4400000000000,5674.980000000000,0.9336845506525620,10677.15,1.2566,2020-02-28,9:18:00,12:16:00,10680.0,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,Y,C,DATA COL: had to reposition at 9:49,0.039,N,24.9735748,-80.5539224,,6.2,3.15,8.75,11.74,L,,yes
408,set010-2-28-2020-B3_408.txt,T1,B-3,B,3,10,0.0,0.0,0.0,0.0,0.0,0.0,2154.51,0.0,2020-02-28,8:45:00,09:16:00,1860.0,F,Key Largo,Key Largo,JP,C. corindum,N,,,0.05,Y,25.1284578,-80.4080913,,6.38,2.8,6.91,10.04,L,wings torn at the end,yes
139,set010-2-28-2020-B4_139.txt,T1,B-4,B,4,10,0.3108079310044330,19994.5,5405.893200000280,0.0,18297.55,0.8706619852808940,22964.71000000000,1.2566,2020-02-28,8:46:00,15:05:00,22740.0,M,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,Y,C,,0.04,N,25.1755702,-80.36780089,,5.75,2.92,7.78,10.93,L,,yes
57,set010-2-28-2020-B4_57.txt,T1,B-4,B,4,10,0.0,0.0,0.0,0.0,0.0,0.0,2413.27,0.0,2020-02-28,8:07:00,08:37:00,1800.0,M,Lake Placid,Highlands,110N Main,K.elegans,N,,,0.035,N,27.298631,-81.36615,,5.31,2.96,7.77,10.89,L,,yes
102,set011-3-03-2020-A1_102.txt,T2,A-1,A,1,11,0.2371973291164420,7.819999999999710,3.7698,0.0,7.819999999999710,0.0034048111461847000,2296.750000000000,0.2651054852320800,2020-03-03,10:40:00,11:16:00,2160.0,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,Y,B,,0.042,N,24.9735748,-80.5539224,,5.69,3.11,8.41,11.6,L,,yes
176,set011-3-03-2020-A1_176.txt,T2,A-1,A,1,11,0.0,0.0,1.2566,0.0,0.0,0.0,2322.59,0.0,2020-03-03,9:25:00,10:01:00,2160.0,F,Lake Wales,Polk,Polk Ave,K.elegans,N,,,0.058000000000000000,Y,27.896740300000000,-81.58046540000000,75.0,7.5,3.28,8.63,12.08,L,,yes
37,set011-3-03-2020-A1_37.txt,T2,A-1,A,1,11,0.0,0.0,0.0,0.0,0.0,0.0,2385.39,0.0,2020-03-03,8:46:00,09:22:00,2160.0,F,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,N,,,0.062,Y,25.1755702,-80.36780089,53.0,7.44,3.07,7.86,11.2,L,,yes
423,set011-3-03-2020-A1_423.txt,T2,A-1,A,1,11,0.0,0.0,0.0,0.0,0.0,0.0,2192.95,0.0,2020-03-03,10:03:00,10:38:00,2100.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,B,,0.034,N,25.1820931,-80.36319380000000,,5.83,2.69,7.11,10.03,L,,yes
62,set011-3-03-2020-A1_62.txt,T2,A-1,A,1,11,0.42969181016080600,24070.99,9779.489500002430,0.0,18329.77,0.9643721802688830,24960.27,1.3368085106401600,2020-03-03,11:19:00,18:15:16,24976.0,M,Lake Wales,Polk,Polk Ave,K.elegans,Y,C,,0.036000000000000000,N,27.896740300000000,-81.58046540000000,,5.41,2.98,8.03,11.18,L,,yes
179,set011-3-03-2020-A2_179.txt,T2,A-2,A,2,11,0.0,0.0,0.0,0.0,0.0,0.0,2192.55,0.0,2020-03-03,10:04:00,10:38:00,2040.0,F,Lake Wales,Polk,Polk Ave,K.elegans,N,,,0.08200000000000000,N,27.896740300000000,-81.58046540000000,3.0,6.99,3.39,8.98,12.65,L,,yes
209,set011-3-03-2020-A2_209.txt,T2,A-2,A,2,11,0.4798516409236490,1158.62,550.3908000000070,0.0,618.6500000000000,0.4838166823259210,2394.75,0.5609821428571410,2020-03-03,8:46:00,09:22:00,2160.0,M,Plantation Key,Plantation Key,Founder's,C. corindum,Y,CB,,0.04,N,24.96424,-80.5673321,,5.99,2.96,7.84,10.83,L,,yes
233,set011-3-03-2020-A2_233.txt,T2,A-2,A,2,11,0.0,0.0,0.0,0.0,0.0,0.0,2322.19,0.0,2020-03-03,9:26:00,10:01:00,2100.0,F,North Key Largo,North Key Largo,Carysfort,C. corindum,N,,,0.064,N,25.2565615,-80.3108042,23.0,6.39,2.88,7.56,10.7,L,,yes
40,set011-3-03-2020-A2_40.txt,T2,A-2,A,2,11,0.28712824647190200,4091.900000000000,1145.3909000000000,0.0,4091.900000000000,0.7338638373121130,5575.830000000000,0.40275641025701100,2020-03-03,13:46:00,15:20:00,5640.0,M,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,Y,C,,0.036000000000000000,N,25.1755702,-80.36780089,,5.59,2.84,7.5,10.55,L,,yes
69,set011-3-03-2020-A2_69.txt,T2,A-2,A,2,11,0.3392922089941580,6090.570000000000,1879.2453000000900,0.0,6081.050000000000,0.6873247288481220,8861.270000000000,0.5511403508774740,2020-03-03,11:19:00,11:54:00,2100.0,F,Lake Wales,Polk,Polk Ave,K.elegans,Y,B,,0.08800000000000000,N,27.896740300000000,-81.58046540000000,19.0,7.44,3.33,8.98,12.36,L,,yes
81,set011-3-03-2020-A2_81.txt,T2,A-2,A,2,11,0.0,0.0,0.0,0.0,0.0,0.0,2295.350000000000,0.0,2020-03-03,10:41:00,11:16:00,2100.0,M,Gainesville,Alachua,23rd & 8th,K.elegans,Y,B,,0.047,N,29.66200224,-82.347313,,6.03,3.36,8.9,12.29,L,,yes
125,set011-3-03-2020-A3_125.txt,T2,A-3,A,3,11,0.2174107593341380,7615.21,1607.8197000000600,0.0,7615.21,0.8451437481618770,9010.55,0.3695882352940580,2020-03-03,9:27:00,10:01:00,2040.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,C,,0.041000000000000000,N,25.1820931,-80.36319380000000,,5.91,3.22,8.43,11.41,L,,yes
136,set011-3-03-2020-A3_136.txt,T2,A-3,A,3,11,0.21730911172743100,623.9100000000020,7.539600000000000,0.0,610.9800000000010,0.2851729796190750,2187.83,0.3272395833333210,2020-03-03,13:12:00,13:44:00,1920.0,F,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,Y,B,,0.08900000000000000,Y,25.1755702,-80.36780089,117.0,7.58,3.32,8.58,12.21,L,,yes
155,set011-3-03-2020-A3_155.txt,T2,A-3,A,3,11,0.10004777070065500,0.0,2.5132,0.0,0.0,0.0,2184.870000000000,0.0,2020-03-03,12:34:00,13:09:00,2100.0,F,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.066,N,25.491362,-80.485821,38.0,7.01,3.25,8.17,11.63,L,,yes
196,set011-3-03-2020-A3_196.txt,T2,A-3,A,3,11,0.0,0.0,0.0,0.0,0.0,0.0,7.389999999999420,0.0,2020-03-03,11:55:00,13:44:00,6540.0,M,Gainesville,Alachua,23rd & 8th,K.elegans,Y,C,,0.036000000000000000,N,29.66200224,-82.347313,,5.65,2.99,7.95,11.06,L,,yes
328,set011-3-03-2020-A3_328.txt,T2,A-3,A,3,11,0.0,0.0,0.0,0.0,0.0,0.0,2280.0300000000000,0.0,2020-03-03,11:56:00,12:32:00,2160.0,F,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.084,Y,25.27348850000000,-80.3040957,138.0,8.04,3.53,9.18,12.63,L,,yes
92,set011-3-03-2020-A3_92.txt,T2,A-3,A,3,11,0.0,0.0,1.2566,0.0,0.0,0.0,2403.71,0.0,2020-03-03,8:46:00,09:22:00,2160.0,F,North Key Largo,North Key Largo,Dynamite Docks,C. corindum,Y,B,,0.138,Y,25.286747000000000,-80.290592,9.0,7.85,3.73,9.71,13.2,L,,yes
95,set011-3-03-2020-A3_95.txt,T2,A-3,A,3,11,0.2607662776740420,690.010000000002,10.6811,0.0,654.1399999999990,0.3617257738984570,1907.5500000000000,0.3695882352947500,2020-03-03,13:47:00,14:19:00,1920.0,M,North Key Largo,North Key Largo,Dynamite Docks,C. corindum,Y,B,,0.043,N,25.286747000000000,-80.290592,,6.3,3.04,8.07,11.4,L,,yes
123,set011-3-03-2020-A4_123.txt,T2,A-4,A,4,11,0.4875746455595550,81.99000000000040,16.335800000000000,0.0,38.76000000000020,0.0339319044327923,2416.31,1.28224489795916,2020-03-03,8:46:00,09:22:00,2160.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,N,,,0.039,N,25.1820931,-80.36319380000000,,6.13,2.99,7.43,10.56,L,,yes
152,set011-3-03-2020-A4_152.txt,T2,A-4,A,4,11,0.0,0.0,0.6283,0.0,0.0,0.0,2218.15,0.0,2020-03-03,11:20:00,11:54:00,2040.0,M,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.033,N,25.491362,-80.485821,,5.17,2.69,6.93,9.64,L,,yes
266,set011-3-03-2020-A4_266.txt,T2,A-4,A,4,11,0.0,0.0,0.6283,0.0,0.0,0.0,2295.91,0.0,2020-03-03,10:42:00,11:16:00,2040.0,M,Lake Placid,Highlands,110N Main,K.elegans,N,,,0.035,N,27.298631,-81.36615,,5.17,2.76,7.84,10.65,L,,yes
325,set011-3-03-2020-A4_325.txt,T2,A-4,A,4,11,0.5176879383952090,1910.5900000000000,28.90180000000000,101.63999999999900,611.5600000000010,0.9060124526387150,2108.790000000000,1.3089583333345200,2020-03-03,13:13:00,13:44:00,1860.0,M,North Key Largo,North Key Largo,DD front,C. corindum,Y,B,,0.049,N,25.27348850000000,-80.3040957,,5.71,3.34,8.49,11.61,L,,yes
376,set011-3-03-2020-A4_376.txt,T2,A-4,A,4,11,0.0,0.0,1.2566,0.0,0.0,0.0,2309.39,0.0,2020-03-03,9:28:00,10:01:00,1980.0,M,Lake Wales,Polk,Polk Ave,K.elegans,N,,,0.029000000000000000,N,27.896740300000000,-81.58046540000000,,5.27,2.74,8.04,10.94,L,,yes
421,set011-3-03-2020-A4_421.txt,T2,A-4,A,4,11,0.2932930988042640,105.28999999999900,25.76030000000000,0.0,54.47999999999960,0.04494904863752560,2342.4300000000000,0.9519696969699070,2020-03-03,11:57:00,12:32:00,2100.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,B,,0.044000000000000000,N,25.1820931,-80.36319380000000,,6.65,3.31,8.3,11.5,L,,yes
429,set011-3-03-2020-A4_429.txt,T2,A-4,A,4,11,0.0,0.0,0.6283,0.0,0.0,0.0,1899.3500000000000,0.0,2020-03-03,13:48:00,14:19:00,1860.0,F,North Key Largo,North Key Largo,Charlemagne,C. corindum,N,,,0.09300000000000000,Y,25.19515,-80.345916,124.0,7.51,3.09,7.91,11.42,L,,yes
433,set011-3-03-2020-A4_433.txt,T2,A-4,A,4,11,0.20263816455355600,6.0,3.1415,0.0,6.0,0.002738788086271830,2190.75,0.3050000000000750,2020-03-03,10:05:00,10:38:00,1980.0,M,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.041000000000000000,N,25.27348850000000,-80.3040957,,5.88,3.07,8.12,11.04,L,wings torn at the end,yes
441,set011-3-03-2020-A4_441.txt,T2,A-4,A,4,11,0.4215013107855050,135.92999999999700,34.55650000000000,0.0,34.52999999999880,0.06176306211747240,2200.83,1.2822448979597500,2020-03-03,12:35:00,13:09:00,2040.0,M,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,B,,0.063,N,25.2565615,-80.3108042,,6.23,3.34,8.89,12.04,L,,yes
230,set011-3-03-2020-B1_230.txt,T2,B-1,B,1,11,0.4755486532922520,22492.51,10628.322800002800,0.0,15450.51,0.9606850726882810,23412.99,0.6346464646466050,2020-03-03,8:50:00,15:20:00,23400.0,M,North Key Largo,North Key Largo,Charlemagne,C. corindum,Y,C,,0.043,N,25.19515,-80.345916,,5.78,2.94,7.97,11.14,L,,yes
18,set011-3-03-2020-B2_18.txt,T2,B-2,B,2,11,0.6497383899992380,436.1800000000000,35.1848,74.69000000000050,341.8100000000000,0.198886512760418,2193.11,1.3962222222227900,2020-03-03,10:06:00,10:38:00,1920.0,M,Key Largo,Key Largo,JP,C. corindum,N,,,0.045,N,25.1284578,-80.4080913,,6.08,2.97,7.8,10.95,L,,yes
187,set011-3-03-2020-B2_187.txt,T2,B-2,B,2,11,0.5874732888810470,106.56000000000000,30.158400000000000,0.0,59.01000000000020,0.04646477859899270,2293.35,1.3962222222227900,2020-03-03,9:29:00,10:01:00,1920.0,F,Leesburg,Lake,Mount & 8th,K.elegans,N,,,0.087,Y,28.7963435,-81.8778849,196.0,6.14,3.66,8.79,12.14,L,,yes
295,set011-3-03-2020-B2_295.txt,T2,B-2,B,2,11,0.4587313476962250,1720.4700000000000,12.566000000000000,0.0,1689.9300000000000,0.7520489922236650,2287.71,1.2822448979597500,2020-03-03,10:43:00,11:16:00,1980.0,M,Gainesville,Alachua,23rd & 8th,K.elegans,Y,B,,0.031,N,29.66200224,-82.347313,,5.12,3.03,7.77,10.64,L,,yes
36,set011-3-03-2020-B2_36.txt,T2,B-2,B,2,11,0.4604218583599260,37740.69,17164.527700006100,68.82999999999990,18923.96,0.9843390195651410,38341.15,1.3658695652199800,2020-03-03,11:21:00,22:00:59,38399.0,M,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,Y,BC,,0.044000000000000000,N,25.1755702,-80.36780089,,5.95,3.1,8.2,11.48,L,,yes
417,set011-3-03-2020-B2_417.txt,T2,B-2,B,2,11,0.2335687732342010,0.0,2.5132,0.0,0.0,0.0,2356.63,0.0,2020-03-03,8:50:00,09:22:00,1920.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,N,,,0.034,N,25.1820931,-80.36319380000000,,6.07,2.82,7.53,10.73,L,,yes
13,set011-3-03-2020-B3_13.txt,T2,B-3,B,3,11,0.0,0.0,0.0,0.0,0.0,0.0,2073.1900000000000,0.0,2020-03-03,11:22:00,11:54:00,1920.0,F,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.11600000000000000,Y,25.1000151,-80.437522,296.0,6.99,3.69,9.2,13.11,L,wings torn at the end,yes
197,set011-3-03-2020-B3_197.txt,T2,B-3,B,3,11,0.0,0.0,0.6283,0.0,0.0,0.0,2287.830000000000,0.0,2020-03-03,10:44:00,11:16:00,1920.0,M,Gainesville,Alachua,23rd & 8th,K.elegans,Y,B,,0.029000000000000000,N,29.66200224,-82.347313,,5.34,2.8,7.67,10.67,L,,yes
256,set011-3-03-2020-B3_256.txt,T2,B-3,B,3,11,0.0,0.0,0.0,0.0,0.0,0.0,2390.67,0.0,2020-03-03,11:58:00,12:32:00,2040.0,M,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.026000000000000000,N,25.491362,-80.485821,,5.19,2.61,6.48,9.3,L,,yes
26,set011-3-03-2020-B3_26.txt,T2,B-3,B,3,11,0.5194815284178010,568.8000000000000,3.1415,0.0,562.8000000000000,0.2483810255760840,2290.03,0.14476958525345100,2020-03-03,9:30:00,10:01:00,1860.0,F,North Key Largo,North Key Largo,Charlemagne,C. corindum,Y,B,,0.081,Y,25.19515,-80.345916,33.0,7.15,3.01,7.91,11.29,L,,yes
262,set011-3-03-2020-B3_262.txt,T2,B-3,B,3,11,0.0,0.0,0.0,0.0,0.0,0.0,2193.9900000000000,0.0,2020-03-03,10:07:00,10:38:00,1860.0,M,Lake Placid,Highlands,110N Main,K.elegans,N,,,0.043,N,27.298631,-81.36615,,5.41,2.99,8.3,11.21,L,,yes
320,set011-3-03-2020-B3_320.txt,T2,B-3,B,3,11,0.20007668206135900,565.8700000000000,4.3981,0.0,550.7000000000000,0.23912795439466900,2366.39,0.24932539682539900,2020-03-03,8:50:00,09:22:00,1920.0,M,Key Largo,Key Largo,JP,C. corindum,Y,B,,0.043,N,25.1284578,-80.4080913,,6.22,3.13,8.02,11.31,L,,yes
387,set011-3-03-2020-B3_387.txt,T2,B-3,B,3,11,0.3580382445878670,52.22999999999960,11.937700000000000,0.0,52.22999999999960,0.023848552785983800,2190.07,0.6411224489798770,2020-03-03,12:37:00,13:09:00,1920.0,F,Plantation Key,Plantation Key,Founder's,C. corindum,N,,,0.078,Y,24.96424,-80.5673321,290.0,6.58,3.21,8.32,11.7,L,,yes
46,set011-3-03-2020-B3_46.txt,T2,B-3,B,3,11,0.3461853530505830,88.66000000000170,8.167900000000000,69.92000000000010,69.92000000000010,0.04764745398360960,1860.7500000000000,1.2082692307682200,2020-03-03,13:14:00,13:44:00,1800.0,M,Homestead,Miami-Dade,SW 296th St,K.elegans,Y,B,,0.032,N,25.491362,-80.485821,,5.14,2.55,7.08,9.77,L,,yes
114,set011-3-03-2020-B4_114.txt,T2,B-4,B,4,11,0.0,0.0,0.0,0.0,0.0,0.0,2285.830000000000,0.0,2020-03-03,10:45:00,11:16:00,1860.0,M,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.045,N,25.1000151,-80.437522,,5.98,3.19,8.32,11.62,L,,yes
29,set011-3-03-2020-B4_29.txt,T2,B-4,B,4,11,0.0,0.0,0.0,0.0,0.0,0.0,2290.3500000000000,0.0,2020-03-03,9:31:00,10:01:00,1800.0,F,North Key Largo,North Key Largo,Charlemagne,C. corindum,N,,,0.066,Y,25.19515,-80.345916,67.0,6.24,2.98,7.58,10.98,L,,yes
332,set011-3-03-2020-B4_332.txt,T2,B-4,B,4,11,0.0,0.0,0.0,0.0,0.0,0.0,2373.75,0.0,2020-03-03,8:50:00,09:22:00,1920.0,M,North Key Largo,North Key Largo,Charlemagne,C. corindum,N,,,0.034,N,25.19515,-80.345916,4.0,5.84,2.87,7.55,10.62,L,,yes
396,set011-3-03-2020-B4_396.txt,T2,B-4,B,4,11,0.2910330811497980,2101.960000000000,601.2831000000040,0.0,2101.960000000000,0.4635473292593910,4534.510000000000,0.3976582278481200,2020-03-03,11:23:00,12:10:00,2820.0,M,Key Largo,Key Largo,KLMRL,C. corindum,Y,BC,,0.046,N,25.1000151,-80.437522,,6.69,3.25,8.53,11.76,L,,yes
42,set011-3-03-2020-B4_42.txt,T2,B-4,B,4,11,0.0,0.0,0.0,0.0,0.0,0.0,2195.1500000000000,0.0,2020-03-03,10:08:00,10:38:00,1800.0,F,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.084,N,25.491362,-80.485821,1.0,7.7,3.53,9.43,12.83,L,,yes
72,set011-3-03-2020-B4_72.txt,T2,B-4,B,4,11,0.21263836059165300,4119.6100000000000,830.6125999999920,0.0,4119.6100000000000,0.4510513666945860,9133.350000000000,0.3414673913043210,2020-03-03,12:38:00,15:10:00,9120.0,M,Leesburg,Lake,Mount & 8th,K.elegans,Y,C,,0.046,N,28.7963435,-81.8778849,,5.89,3.32,8.37,11.7,L,,yes
142,set012-3-04-2020-A1_142.txt,T2,A-1,A,1,12,0.6317365222601700,694.25,116.23550000000000,199.51000000000200,488.95000000000100,0.3693546070237230,1879.630000000000,1.3962222222199600,2020-03-04,15:57:00,16:29:00,1920.0,F,North Key Largo,North Key Largo,MM165,C. corindum,Y,B,,0.099,N,25.2275238,-80.3283788,,9.87,4.14,10.47,14.34,L,,yes
282,set012-3-04-2020-A1_282.txt,T2,A-1,A,1,12,0.3413781286819520,2755.07,927.3707999999870,0.0,2755.07,0.64333667252777,4282.47,1.1854716981132700,2020-03-04,8:15:00,09:16:00,3660.0,M,Leesburg,Lake,Mount & 8th,K.elegans,Y,C,,0.041000000000000000,N,28.7963435,-81.8778849,,5.72,3.1,8.59,11.72,L,,yes
33,set012-3-04-2020-A1_33.txt,T2,A-1,A,1,12,0.5205269257408520,3228.91,1662.4818000000600,0.0,3228.91,0.7641178795315300,4225.670000000000,0.6981111111099820,2020-03-04,14:46:00,15:49:00,3780.0,M,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,C,,0.045,N,25.2565615,-80.3108042,,6.05,3.38,8.39,11.52,L,,yes
47,set012-3-04-2020-A1_47.txt,T2,A-1,A,1,12,0.4918663734388350,2251.6500000000000,3.7698,0.0,2250.5600000000000,0.9436172308156520,2386.1900000000000,0.6904395604396710,2020-03-04,9:26:00,10:01:00,2100.0,F,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.086,Y,25.491362,-80.485821,53.0,7.83,3.4,8.98,12.67,L,,yes
66,set012-3-04-2020-A1_66.txt,T2,A-1,A,1,12,0.4207012918130550,16126.160000000000,6619.140500000880,197.7799999999990,10899.040000000000,0.9581230812923060,16830.990000000000,1.3962222222199600,2020-03-04,10:04:00,14:38:00,16440.0,M,Lake Wales,Polk,Polk Ave,K.elegans,Y,C,,0.037000000000000000,N,27.896740300000000,-81.58046540000000,,5.46,2.9,8.21,11.14,L,,yes
232,set012-3-04-2020-A2_232.txt,T2,A-2,A,2,12,0.2621889874944560,28060.59,7048.269400001090,0.0,28060.59,0.9982184700684830,28110.67,0.4619852941180670,2020-03-04,11:18:00,19:07:19,28159.0,M,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,C,,0.044000000000000000,N,25.2565615,-80.3108042,,6.4,3.08,8.37,11.69,L,,yes
254,set012-3-04-2020-A2_254.txt,T2,A-2,A,2,12,0.0,0.0,0.0,0.0,0.0,0.0,2272.71,0.0,2020-03-04,8:50:00,09:25:00,2100.0,F,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.068,Y,25.491362,-80.485821,82.0,6.21,3.04,8.11,11.33,L,,yes
281,set012-3-04-2020-A2_281.txt,T2,A-2,A,2,12,0.0,0.0,0.0,0.0,0.0,0.0,2019.99,0.0,2020-03-04,8:15:00,08:47:00,1920.0,M,Leesburg,Lake,Mount & 8th,K.elegans,N,,,0.032,N,28.7963435,-81.8778849,,5.14,2.72,6.94,9.98,L,,yes
383,set012-3-04-2020-A2_383.txt,T2,A-2,A,2,12,0.3532253851074610,5526.420000000000,1805.105900000080,0.0,5526.420000000000,0.8247661773067750,6700.590000000000,0.8159740259735630,2020-03-04,9:27:00,11:16:00,6540.0,M,Plantation Key,Plantation Key,Founder's,C. corindum,Y,C,,0.057,N,24.96424,-80.5673321,,6.3,3.31,8.78,11.97,L,,yes
131,set012-3-04-2020-A3_131.txt,T2,A-3,A,3,12,0.25204746162513200,9293.020000000000,2319.683600000050,0.0,9293.020000000000,0.8172396477777690,11371.23,0.4363194444448410,2020-03-04,15:58:00,18:46:49,10129.0,M,North Key Largo,North Key Largo,DD front,C. corindum,Y,BC,,0.036000000000000000,N,25.27348850000000,-80.3040957,,5.93,2.94,8.16,11.08,L,,yes
301,set012-3-04-2020-A3_301.txt,T2,A-3,A,3,12,0.0,0.0,0.0,0.0,0.0,0.0,2047.3500000000000,0.0,2020-03-04,14:12:00,14:45:00,1980.0,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,N,,,0.049,N,24.9735748,-80.5539224,,6.2,3.15,8.75,11.74,L,,yes
312,set012-3-04-2020-A3_312.txt,T2,A-3,A,3,12,0.39951402559539000,6.209999999999130,3.7698,0.0,6.209999999999130,0.0030078611249687000,2064.59,0.4986507936514270,2020-03-04,15:23:00,15:56:00,1980.0,M,Key Largo,Key Largo,KLMRL,C. corindum,Y,B,,0.031,N,25.1000151,-80.437522,,5.72,3.06,8.4,11.36,L,,yes
351,set012-3-04-2020-A3_351.txt,T2,A-3,A,3,12,0.31776117732668100,10330.92,3187.994199999850,0.0,10308.16,0.9280956149815250,11131.31,1.282244897959200,2020-03-04,8:15:00,11:20:00,11100.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,C,,0.038,N,25.1820931,-80.36319380000000,,6.16,3.01,7.88,10.9,L,,yes
412,set012-3-04-2020-A3_412.txt,T2,A-3,A,3,12,0.2451456520199540,10208.44,2472.3605000000200,0.0,10208.44,0.9880075684621600,10332.35,0.5149999999995090,2020-03-04,11:20:00,14:12:00,10320.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,C,,0.036000000000000000,N,25.1820931,-80.36319380000000,,5.77,2.77,7.3,10.22,L,,yes
444,set012-3-04-2020-A3_444.txt,T2,A-3,A,3,12,0.3789324264947010,55.63999999999940,20.105600000000000,0.0,55.63999999999940,0.02579377036868750,2157.1100000000000,0.5324576271185130,2020-03-04,14:47:00,15:22:00,2100.0,M,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,B,,0.033,N,25.2565615,-80.3108042,,6.29,2.9,7.78,10.89,L,,yes
129,set012-3-04-2020-A4_129.txt,T2,A-4,A,4,12,0.3220618753755110,44.62999999999740,18.849,0.0,25.060000000001300,0.023932476418760600,1864.8300000000000,0.622079207921778,2020-03-04,15:59:00,16:29:00,1800.0,M,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,B,,0.038,N,25.2565615,-80.3108042,,5.94,2.92,7.98,10.85,L,,yes
